판례일련번호,구분,문장번호,내용
324941,판례내용,1,대구지방법원 포항지원
324941,판례내용,2,판 결
324941,판례내용,3,"사 건 2023고단294 사기, 주민등록법위반 2023초기166 배상명령신청"
324941,판례내용,4,피고인 A
324941,판례내용,5,"검사 최○(기소), 문○(공판)"
324941,판례내용,6,변호인 변호사 예○(국선)
324941,판례내용,7,배상 신청인 B
324941,판례내용,8,판결선고 2023.10.5.
324941,판례내용,9,주문
324941,판례내용,10,피고인을 징역 1년에 처한다.
324941,판례내용,11,이 사건 배상신청을 각하한다.
324941,판례내용,12,이유
324941,판례내용,13,범죄사실
324941,판례내용,14,1.전제사실
324941,판례내용,15,"전화금융사기 조직은 중국 또는 기타 국내 수사기관의 추적이 어려운 지역에서 인터넷 전화 등을 이용하여 한국에 있는 불특정 다수의 피해자들을 상대로 수사기관이나 금융감독원 사칭, 대출 빙자 등의 내용으로 피해자들을 기망하여 이에 속은 피해자들로 하여금 자신들이 관리하는 계좌로 금원을 이체 또는 무통장 입금하도록 하거나 피해자들로부터 금원을 교부받는 속칭 ‘보이스피싱’ 수법으로 범행을 하는 조직으로서, 범행 전체를 총괄하며 내부 각 점조직 간의 유기적인 연락을 담당하는 ‘총책’, 총책의 지시를 받아 내부 조직원들을 관리하며 그들에게 기망 수법과 현금수거 방법 등을 교육·지시하는 ‘관리책’, 불특정 다수의 피해자들에게 전화를 걸어 정부기관 등을 사칭한 거짓말을 하여 피해자들을 기망하는 ‘유인책·콜센터’, 계좌에 입금된 피해금을 인출하여 전달하거나 피해자들을 직접 만나 돈을 받아오는 ‘현금인출책·현금수거책’, 범행에 사용할 대포통장이나 조직원 등을 모집하는 ‘모집책’ 등으로 각각 분담된 역할을 수행하면서 검거에 대비하여 고도의 점조직 형태로 운영되고 있다."
324941,판례내용,16,"피고인은 2022.4.경 성명불상 전화금융사기 조직원으로부터 피해자들을 만나 전화금융사기 피해금을 수거한 후 불특정 다수인들의 성명, 주민등록번호를 이용하여 성명불상 전화금융사기 조직원이 지정하는 계좌로 무통장 입금하면 수당을 지급하겠다는 제안을 받고 이를 수락하여 피해자들로부터 현금을 수거하여 전달하는 ‘현금수거책’ 역할을 담당하기로 하는 등 성명불상 전화금융사기 조직원들과 전화금융사기 범행을 하기로 순차 공모하였다."
324941,판례내용,17,2.사기
324941,판례내용,18,가.피해자 C에 대한 범행
324941,판례내용,19,위와 같은 공모에 따라 성명불상의 위 보이스피싱 조직원은 2022.5.24.경 알 수 없는 장소에서 피해자에게 연락하여 D은행 직원을 사칭하며 “통장거래내역이 부족하여 대출신청이 안되니 대출 신청을 위해 실적을 쌓아야 한다.그러기 위해서 금융감독원 직원에게 직접 현금 900만 원을 전달하라”는 취지로 거짓말하였다.
324941,판례내용,20,피고인은 성명불상의 위 조직원의 지시에 따라 2022.5.25.
324941,판례내용,21,"12:45경 대구 동구 동부로 149에 있는 동대구역복합환승센터 앞 도로에서 금융감독원 직원인 척 행세하면서 피해자로부터 현금 9,000,000원을 건네받았다."
324941,판례내용,22,"계속하여 성명불상의 위 보이스피싱 조직원은 2022.5.27.경 알 수 없는 장소에서 피해자에게 연락하여 금융감독원 직원을 사칭하며, ‘대출금을 받으려면 대출 신청금액의 10%를 공탁을 걸어두어야 한다’는 취지로 거짓말하였다."
324941,판례내용,23,피고인은 성명불상의 위 조직원의 지시에 따라 2022.5.27.
324941,판례내용,24,"11:48경 위 동대구역복합환승센터 앞 도로에서 금융감독원 직원인 척 행세하면서 피해자로부터 현금 9,000,000원을 건네받았다."
324941,판례내용,25,"이로써 피고인은 성명불상의 보이스피싱 조직원들과 공모하여 위와 같이 피해자를 기망하고 이에 속은 피해자로부터 현금 합계 18,000,000원을 교부받았다."
324941,판례내용,26,나.피해자 E에 대한 범행
