판례일련번호,구분,문장번호,내용
337908,판례내용,1,서 울 서 부 지 방 법 원
337908,판례내용,2,제 1 형 사 부
337908,판례내용,3,판 결
337908,판례내용,4,사 건 2023노873 스토킹범죄의처벌등에관한법률위반
337908,판례내용,5,피 고 인 A
337908,판례내용,6,항 소 인 피고인
337908,판례내용,7,"검 사 이○(기소), 정○(공판)"
337908,판례내용,8,변 호 인 변호사 김○(국선)
337908,판례내용,9,원 심 판 결 서울서부지방법원 2023.7.13.
337908,판례내용,10,선고 2023고정275 판결
337908,판례내용,11,판 결 선 고 2024.5.30.
337908,판례내용,12,주 문
337908,판례내용,13,원심판결을 파기한다.
337908,판례내용,14,"피고인을 벌금 1,800만 원에 처한다."
337908,판례내용,15,피고인이 위 벌금을 납입하지 아니하는 경우 10만 원을 1일로 환산한 기간 피고인을 노역장에 유치한다.
337908,판례내용,16,위 벌금 상당액의 가납을 명한다.
337908,판례내용,17,피고인에게 40시간의 스토킹 치료프로그램의 이수를 명한다.
337908,판례내용,18,이 유
337908,판례내용,19,1.항소이유의 요지(양형부당)
337908,판례내용,20,"피고인에 대한 원심의 형(벌금 3,000만 원 등)은 너무 무거워 부당하다."
337908,판례내용,21,2.판단
337908,판례내용,22,"피고인은 피해자를 상대로 장기간 동안 수회에 걸쳐 불안감 또는 공포심을 일으키게 하는 스토킹행위를 하고, 이에 이 법원으로부터 잠정조치 결정까지 받았음에도 잠정조치를 이행하지 아니하고 또다시 피해자에 대한 스토킹행위를 하였는바, 범행의 기간 및 횟수 등에 비추어 죄질이 좋지 않다."
337908,판례내용,23,"다만, 피고인은 이 사건 범행을 인정하고 진심으로 반성하고 있다."
337908,판례내용,24,피고인은 이○죄로 2차례 약식명령을 발령받은 외에 별다른 범죄전력은 없다.
337908,판례내용,25,"그 밖에 피고인의 나이, 성행, 환경, 가족관계, 경제적 형편, 범행의 동기와 경위, 범행의 수단과 결과, 범행 후의 정황 등 이 사건 기록과 변론에 나타난 여러 양형 조건들을 종합하면, 원심이 선고한 형은 다소 무거워 부당하다고 인정된다."
337908,판례내용,26,따라서 피고인의 양형부당 주장은 이유 있다.
337908,판례내용,27,3.결론
337908,판례내용,28,"그렇다면 피고인의 항소는 이유 있으므로 형사소송법 제364조 제6항에 따라 원심판결을 파기하고, 변론을 거쳐 다시 다음과 같이 판결한다."
337908,판례내용,29,【다시 쓰는 판결 이유】
337908,판례내용,30,범죄사실 및 증거의 요지
337908,판례내용,31,이 법원이 인정하는 범죄사실과 그에 대한 증거의 요지는 모두 원심판결의 각 해당란 기재와 같으므로 형사소송법 제369조에 따라 이를 그대로 인용한다(범죄일람표를 포함한다).
337908,판례내용,32,법령의 적용
337908,판례내용,33,1.범죄사실에 대한 해당법조
337908,판례내용,34,"각 스토킹범죄의 처벌 등에 관한 법률 제18조 제1항(스토킹행위의 점, 잠정조치 이전의 스토킹행위, 잠정조치 이후의 범죄일람표 순번 21 내지 23 스토킹행위, 순번 24 내지 28 스토킹행위 별로 각 포괄하여), 구 스토킹범죄의 처벌 등에 관한 법률(2023.7.11."
337908,판례내용,35,"법률 제19518호로 개정되기 전의 것)제20조, 제9조 제1항 제3호(잠정조치 불이행의 점, 포괄하여)"
337908,판례내용,36,1.상상적 경합
337908,판례내용,37,"형법 제40조, 제50조[범죄일람표 순번 21 내지 23 스토킹행위로 인한 스토킹범죄의 처벌등에관한법률위반죄와 잠정조치 불이행으로 인한 스토킹범죄의처벌등에관한법률위반죄 상호간, 형이 더 무거운 스토킹행위로 인한 스토킹범죄의처벌등에관한법률위반죄에 정한 형으로 각 처벌]"
337908,판례내용,38,1.형의 선택
337908,판례내용,39,각 벌금형
337908,판례내용,40,1.경합범가중
337908,판례내용,41,"형법 제37조 전단, 제38조 제1항 제2호, 제50조(각 스토킹행위로 인한 스토킹범죄의처벌등에관한법률위반죄에 대하여 죄질이 가장 무거운 잠정조치 이후의 범죄일람표 순번 21 내지 23 스토킹행위로 인한 스토킹범죄의처벌등에관한법률위반죄에 정한 형에 경합범 가중)"
337908,판례내용,42,1.노역장유치
337908,판례내용,43,"형법 제70조 제1항, 제69조 제2항"
337908,판례내용,44,1.가납명령
337908,판례내용,45,형사소송법 제334조 제1항
337908,판례내용,46,1.이수명령
337908,판례내용,47,스토킹범죄의 처벌 등에 관한 법률 제19조 제1항
337908,판례내용,48,양형의 이유
337908,판례내용,49,앞서 본 양형사유들을 종합하여 주문과 같이 형을 정한다.
337908,판례내용,50,재판장 판사 임○ _________________________
337908,판례내용,51,판사 백○ _________________________
337908,판례내용,52,판사 김○ _________________________
