판례일련번호,구분,문장번호,내용
318635,판례내용,1,대전지방법원
318635,판례내용,2,제12형사부
318635,판례내용,3,판결
318635,판례내용,4,사건
318635,판례내용,5,"2023고합219 미성년자의제유사강간미수(인정된 죄명 미성년자의제유사강간), 아동·청소년의성보호에관한법률위반(성매수등), 청소년보호법위반"
318635,판례내용,6,피고인
318635,판례내용,7,A
318635,판례내용,8,검사
318635,판례내용,9,"강○(기소), 김○(공판)"
318635,판례내용,10,변호인
318635,판례내용,11,법무법인 명재
318635,판례내용,12,담당변호사 서○
318635,판례내용,13,판결선고
318635,판례내용,14,2023.10.20.
318635,판례내용,15,주문
318635,판례내용,16,피고인을 징역 1년 6월에 처한다.
318635,판례내용,17,"다만, 이 판결 확정일부터 3년간 위 형의 집행을 유예한다."
318635,판례내용,18,피고인에게 40시간의 사회봉사와 40시간의 성폭력 치료강의 수강을 명한다.
318635,판례내용,19,피고인에게 아동․청소년 관련기관 등과 장애인 관련기관에 각 7년간 취업제한을 명한다.
318635,판례내용,20,이유
318635,판례내용,21,범죄사실
318635,판례내용,22,"1.미성년자의제유사강간, 아동․청소년의성보호에관한법률위반(성매수등)"
318635,판례내용,23,"피고인은 2022.11.중순경 인스타그램으로 알게 된 피해자 B(여, 12세)와 통화를 하면서 피해자가 성인을 통해 담배를 구하려고 하는 사실을 알고 피해자에게 담배를 대신 구입해 줄테니 그 대신 유사성행위를 해달라고 말하고 피해자와 만남을 약속하였다."
318635,판례내용,24,이후 피고인은 2022.11.20.
318635,판례내용,25,"19:47경 대전 동구 C 건물 3층 남자 화장실 용변 칸에서, 피해자로 하여금 손으로 자신의 성기를 잡아 위아래로 문지르고 입으로 자신의 성기를 빨고 정액을 받게 하는 등 유사성행위를 하고 그 대가로 피해자에게 담배 2갑 및 전자담배 4개를 지불하였다."
318635,판례내용,26,이로써 피고인은 19세 이상의 사람으로서 13세 이상 16세 미만의 피해자를 유사강간함과 동시에 아동․청소년인 피해자의 성을 사는 행위를 하였다.
318635,판례내용,27,2.청소년보호법위반
318635,판례내용,28,누구든지 청소년의 의뢰를 받아 청소년유해약물 등을 구입하여 청소년에게 제공하여서는 아니된다.
318635,판례내용,29,"피고인은 제1항 기재 일시 및 장소에 위와 같이 청소년인 피해자의 의뢰를 받아 청소년유해약물인 담배 2갑, 전자담배 4개를 구입하여 피해자에게 제공하였다."
318635,판례내용,30,증거의 요지
318635,판례내용,31,1.피고인의 법정진술
318635,판례내용,32,2.B에 대한 경찰 속기록
318635,판례내용,33,"3.B의 고소장, 범행현장 그림"
