판례일련번호,구분,문장번호,내용
315112,판례내용,1,광주 지방 법원
315112,판례내용,2,판 결
315112,판례내용,3,사 건
315112,판례내용,4,2023고정270 도로교통법위반(음주운전)
315112,판례내용,5,피 고 인
315112,판례내용,6,A
315112,판례내용,7,검 사
315112,판례내용,8,"허○(검사직무대리, 기소), 허○(공판)"
315112,판례내용,9,판 결 선 고
315112,판례내용,10,2023.7.4.
315112,판례내용,11,주 문
315112,판례내용,12,"피고인을 벌금 5,000,000원에 처한다."
315112,판례내용,13,"피고인이 위 벌금을 납입하지 아니하는 경우 100,000원을 1일로 환산한 기간 피고인을 노역장에 유치한다."
315112,판례내용,14,위 벌금에 상당한 금액의 가납을 명한다.
315112,판례내용,15,이 유
315112,판례내용,16,범 죄 사 실
315112,판례내용,17,피고인은 2023.1.29.
315112,판례내용,18,23:30경 혈중알코올농도 0.090% 술에 취한 상태로 광주 광산구 B에 있는 C 식당 앞 주차장에서부터 같은 구 D에 있는 E 앞 도로에 이르기까지 약 100m 구간에서 (차량번호 1 생략)오토바이를 운전하였다.
315112,판례내용,19,증거의 요지
315112,판례내용,20,1.피고인의 법정진술
315112,판례내용,21,"2.수사보고(주취운전자정황보고), 음주운전단속결과통보"
315112,판례내용,22,법령의 적용
315112,판례내용,23,"1.범죄사실에 대한 해당법조 및 형의 선택 도로교통법 제148조의2 제3항 제2호, 제44조 제1항, 벌금형 선택"
315112,판례내용,24,"2.노역장유치 형법 제70조 제1항, 제69조 제2항"
315112,판례내용,25,3.가납명령 형사소송법 제334조 제1항
315112,판례내용,26,양형의 이유
315112,판례내용,27,"음주운전은 자신뿐만 아니라 타인의 생명, 신체에 위해를 가할 위험성이 큰 범죄로서 엄중한 처벌이 필요하다."
315112,판례내용,28,피고인은 술에 취하여 오토바이를 운전하다가 입간판을 들이받기도 하였다.
315112,판례내용,29,"다만 피고인이 이 사건 범행을 인정하며 반성하고 있고, 피고인에게 벌금형을 초과하는 처벌전력은 없으며, 최근 10여년간 동종범죄로 처벌받은 전력도 없다."
315112,판례내용,30,"그 밖에 이 사건 혈중알코올농도 수치와 피고인의 성행, 환경, 범행의 경위 및 범행 후의 정황 등 이 사건 기록 및 변론에 나타난 모든 양형 요소들을 고려하여 주문과 같이 형을 정한다."
315112,판례내용,31,판사 임○ _________________________
