판례일련번호,구분,문장번호,내용
334964,판례내용,1,전주지방법원 군산지원
334964,판례내용,2,판 결
334964,판례내용,3,사 건
334964,판례내용,4,2023고정131 횡령
334964,판례내용,5,피 고 인
334964,판례내용,6,A
334964,판례내용,7,검 사
334964,판례내용,8,"김○(기소), 박○(공판)"
334964,판례내용,9,판 결 선 고
334964,판례내용,10,2023.8.30.
334964,판례내용,11,주 문
334964,판례내용,12,"피고인을 벌금 4,000,000원에 처한다."
334964,판례내용,13,"피고인이 위 벌금을 납입하지 아니하는 경우 100,000원을 1일로 환산한 기간 피고인을 노역장에 유치한다."
334964,판례내용,14,피고인에게 위 벌금 상당액의 가납을 명한다.
334964,판례내용,15,이 유
334964,판례내용,16,범 죄 사 실
334964,판례내용,17,"피고인은 2018.9.10.경 전주시 덕진구 B에 있는 주식회사 C에서 피해자 D 주식회사와 2018.11.2.부터 2023.10.2.까지 60개월 동안 1회차 리스 이용료 1,496,732원, 2회차부터 매월 리스 이용료 1,236,250원을 납입하는 조건으로 시가 81,893,630원 상당의 (차량번호 1 생략)벤츠 차량에 대하여 리스 이용 계약을 체결하였다."
334964,판례내용,18,피고인은 위와 같은 계약에 따라 피해자 소유의 위 승용차를 보관하던 중 2022.3.23.경 군산시 부곡1길 25에 있는 나운3동주민센터에서 상호를 알 수 없는 회사의 직원으로부터 900만 원을 차용하면서 위 승용차를 담보 명목으로 임의로 교부하였다.
334964,판례내용,19,이로써 피고인은 피해자 D 주식회사 소유의 재물을 횡령하였다.
334964,판례내용,20,증거의 요지
334964,판례내용,21,1.피고인의 법정진술
334964,판례내용,22,"2.고소장, 고소인 진술서"
334964,판례내용,23,"3.각 수사보고서(피의자 친동생 자료 제출 – 자동차전세계약서, 양도양수계약서, 현금 보관증서 사본 첨부), 수사보고서(피의자 명의 E계좌내역서 첨부), 수사보고서(피의자가 차량 교부한 회사 관련)"
334964,판례내용,24,"4.대출내역서, 자동차리스 신청서, 계약서, 인감증명서, 자동차등록원부(갑), 전자세금 계산서, 회차별수납내역서, 시설대여(리스)계약 중도해지예고 통지서, 등기사항일부 증명서"
334964,판례내용,25,법령의 적용
334964,판례내용,26,1.범죄사실에 대한 해당법조 및 형의 선택
334964,판례내용,27,"형법 제355조 제1항, 벌금형 선택"
334964,판례내용,28,2.노역장유치
334964,판례내용,29,"형법 제70조 제1항, 제69조 제2항"
334964,판례내용,30,3.가납명령
334964,판례내용,31,형사소송법 제334조 제1항
334964,판례내용,32,판사 장○ _________________________
