판례일련번호,구분,문장번호,내용
307028,판례내용,1,울산지방법원
307028,판례내용,2,판결
307028,판례내용,3,"사 건 2015고합197 성폭력범죄의처벌등에관한특례법위반 (절도준강제 추행), 절도, 주거침입, 야간주거침입절도미수"
307028,판례내용,4,2015고합227(병합)
307028,판례내용,5,"피 고 인 A (69년, 남), 회사원"
307028,판례내용,6,"검 사 김○, 김○(기소), 황○(공판)"
307028,판례내용,7,변 호 인 변호사 김○(국선)
307028,판례내용,8,판 결 선 고 2015.10.8.
307028,판례내용,9,주문
307028,판례내용,10,피고인을 징역 2년 6개월에 처한다.
307028,판례내용,11,피고인에게 40시간의 성폭력 치료프로그램 이수를 명한다.
307028,판례내용,12,이유
307028,판례내용,13,범죄사실
307028,판례내용,14,[범죄전력]
307028,판례내용,15,피고인은 2014.2.13.
307028,판례내용,16,울산지방법원에서 상해죄 등으로 징역 1년을 선고받고 2014.
307028,판례내용,17,12.24.울산구치소에서 그 형의 집행을 종료하였다.
307028,판례내용,18,[2015고합197]
307028,판례내용,19,1.성폭력범죄의처벌등에관한특례법위반(절도준강제추행)
307028,판례내용,20,피고인은 2015.6.2.
307028,판례내용,21,"04:30경 울산 중구 ○○○ 주택 2층에 있는 피해자 B의 집에 이르러 물건을 훔칠 생각으로 시정되어 있지 않은 위 집 현관문을 통해 방 안으로 들 어간 후 절취할 물건을 물색하다가, 남자친구인 위 B 옆에서 잠을 자고 있는 피해자 C(여, 22세)를 발견하고 위 C의 상의를 들어 올려 손으로 피해자 C의 오른쪽 허리 부 위를 5회 가량 주무르다가 놀라 잠에서 깬 피해자 C가 소리를 지르자 밖으로 도망갔 다."
307028,판례내용,22,"이로써 피고인은 야간에 피해자 B의 주거에 침입하여 재물을 절취하려 하였으나 그 뜻을 이루지 못하여 미수에 그치고, 잠이 들어 항거불능 상태에 있는 피해자 C를 추행 하였다."
307028,판례내용,23,"2.절도, 주거침입"
307028,판례내용,24,피고인은 2015.5.25.
307028,판례내용,25,"19:00경 울산 중구 ○○○에 있는 피해자 강○△△의 집에 이르 러 시정되지 않은 현관문을 열고 방 안으로 들어가 피해자의 주거에 침입하고, 피해자 가 자고 있던 침대 밑에 놓아둔 현금 110만 원과 시가 225만 원 상당의 금목걸이가 들어있는 피해자 소유의 시가 5만 원 상당의 여성용 지갑 1개를 가지고 나와 절취하였 다."
307028,판례내용,26,3.야간주거침입절도미수
307028,판례내용,27,가.피해자 김○OO에 대한 범행
307028,판례내용,28,피고인은 2015.6.2.
307028,판례내용,29,"04:37경 울산 중구 ○○○ 주택 1층에 있는 피해자 김○OO의 집에 이르러 시정되지 않은 대문을 , 열고 마당 안으로 들어가 절취할 물건을 물색하다 가 훔칠 물건이 없어 그 뜻을 이루지 못하고 미수에 그쳤다."
307028,판례내용,30,나.피해자 심OO에 대한 범행
307028,판례내용,31,피고인은 2015.6.13.
307028,판례내용,32,"03:30경 울산 중구 ○○○에 있는 피해자 심OO의 집에 이 르러, 시정되지 않은 현관문을 열고 거실 안으로 들어가 절취할 물건을 물색하다 때마 침 잠에서 깬 피해자에게 발각되어 그 뜻을 이루지 못하고 미수에 그쳤다."
307028,판례내용,33,다.피해자 김○△△에 대한 범행
307028,판례내용,34,피고인은 2015.6.13.
307028,판례내용,35,"06:50경 울산 중구 ○○○에 있는 피해자 김○△△의 집에 이 르러, 시정되지 않은 현관문을 열고 방 안으로 들어가 절취할 물건을 물색하다가 때마 침 잠에서 깬 피해자에게 발각되어 그 뜻을 이루지 못하고 미수에 그쳤다."
307028,판례내용,36,[2015고합227]
307028,판례내용,37,피고인은 2015.6.4.
