판례일련번호,구분,문장번호,내용
327900,판례내용,1,부산지방법원
327900,판례내용,2,제 4-2 형사부
327900,판례내용,3,판결
327900,판례내용,4,"사건 2022노2848 업무상횡령, 사립학교법위반, 금융실명거래및비밀보장에관한법률위반"
327900,판례내용,5,피고인 B
327900,판례내용,6,항소인 피고인
327900,판례내용,7,"검사 권○(기소), 최○(공판)"
327900,판례내용,8,변호인 변호사 한○
327900,판례내용,9,원심판결 부산지방법원 2022.10.5.
327900,판례내용,10,선고 2022고단1611 판결
327900,판례내용,11,판결선고 2023.4.13.
327900,판례내용,12,주문
327900,판례내용,13,원심판결 중 피고인에 대한 부분을 파기한다.
327900,판례내용,14,"피고인을 벌금 1,000만 원에 처한다."
327900,판례내용,15,피고인이 위 벌금을 납입하지 아니하는 경우 10만 원을 1일로 환산한 기간 피고인을 노역장에 유치한다.
327900,판례내용,16,위 벌금에 상당한 금액의 가납을 명한다.
327900,판례내용,17,이유
327900,판례내용,18,1.항소이유의 요지(양형부당)
327900,판례내용,19,"원심이 선고한 형(벌금 1,500만 원)은 너무 무거워서 부당하다."
327900,판례내용,20,2.직권판단
327900,판례내용,21,"항소이유에 대한 판단에 앞서 직권으로 살피건대, 이 사건 공소사실 중 별지 별죄일람표2 순번 1 내지 12 기재 금융실명거래및비밀보장에관한법률위반의 점은 탈법행위 등을 목적으로 타인의 실명을 이용한 금융거래를 금지하는 금융실명거래 및 비밀보장에 관한 법률 제3조 제3항(2014.5.28."
327900,판례내용,22,"법률 제12711호로 신설, 2014.11.29."
327900,판례내용,23,"시행)이 시행되기 전의 행위로서, 그 행위 시에는 처벌규정이 존재하지 않았으므로 이 부분 공소사실은 범죄로 되지 아니하는 경우에 해당하여 무죄를 선고하여야 한다(형법 제1조 제1항, 형사소송법 제325조 전단)."
327900,판례내용,24,"그럼에도 이 부분 공소사실을 유죄로 판단한 원심판결에는 판결에 영향을 미친 법률의 위반이 있고, 원심에서 이 부분 공소사실과 나머지 각 범죄사실에 관하여 포괄일죄 또는 실체적 경합 관계를 인정하여 하나의 형을 선고한 이상, 유죄로 인정되는 부분에 대하여는 새로이 형을 정하여야 하므로, 원심판결은 그 전부가 그대로 유지될 수 없게 되었다."
327900,판례내용,25,3.결론
327900,판례내용,26,"원심판결에는 위와 같은 직권파기사유가 있으므로 피고인의 항소이유에 대한 판단을 생략한 채, 형사소송법 제364조 제2항에 의하여 원심판결을 파기하고, 변론을 거쳐 다시 아래와 같이 판결한다."
327900,판례내용,27,"1)위 각 행위 당시, 단순 타인 명의 금융거래는 과태료 부과 대상이었다[구 금융실명거래 및 비밀보장에 관한 법률(2014.5.28."
327900,판례내용,28,"법률 제12711호로 개정되기 전의 것)제7조 제1항, 제3조]."
327900,판례내용,29,[다시 쓰는 판결 이유]
327900,판례내용,30,범죄사실 및 증거의 요지
327900,판례내용,31,이 법원이 인정하는 범죄사실 및 증거의 요지는 원심판결 6쪽 3행의 “제2항 기재와 같이 이용하여 거래하였다.” 부분을 “별지 범죄일람표2 순번 13 내지 15 기재와 같이 이용하여 거래하였다.”로 고치는 것 외에는 위 판결의 각 해당란 기재와 같으므로 형사소송법 제369조에 따라 이를 그대로 인용한다.
327900,판례내용,32,법령의 적용
327900,판례내용,33,1.범죄사실에 대한 해당법조
327900,판례내용,34,"각 형법 제356조, 제355조, 제30조(원심 판시 제1, 3항 기재 업무상 횡령의 점), 각 형법 제356조, 제355조(원심 판시 제2, 4항 기재 업무상 횡령의 점), 각 구 사립학교법(2020.12.22."
327900,판례내용,35,"법률 제17659호로 개정되기 전의 것, 이하 같다)제73조의2, 제29조 제6항, 형법 제30조(원심 판시 제5의 가.항 기재 교비회계 수입 전출의 점), 구 사립학교법 제73조의2, 제29조 제6항(원심 판시 제5의 나.항 기재 교비회계 수입 전출의 점), 구 금융실명거래 및 비밀보장에 관한 법률(2020.3.24."
327900,판례내용,36,"법률 제17113호로 개정되기 전의 것)제6조 제1항, 제3조 제3항(탈법행위 목적 타인실명 금융거래의 점), 위 각 죄에 대하여 해당 범죄일람표별로 포괄하여"
327900,판례내용,37,1.상상적 경합
327900,판례내용,38,"형법 제40조, 제50조"
327900,판례내용,39,1.형의 선택
327900,판례내용,40,각 벌금형 선택
327900,판례내용,41,1.경합범가중
327900,판례내용,42,"형법 제37조 전단, 제38조 제1항 제2호, 제50조"
327900,판례내용,43,1.노역장유치
327900,판례내용,44,"형법 제70조 제1항, 제69조 제2항"
327900,판례내용,45,1.가납명령
327900,판례내용,46,형사소송법 제334조 제1항
327900,판례내용,47,양형의 이유
327900,판례내용,48,이 사건 범행의 기간 및 규모 등에 비추어 보면 피고인의 죄책이 상당히 무겁다.
327900,판례내용,49,"다만 피고인이 자신의 잘못을 인정하고 있는 점, 교육청의 감사 결과에 따라 피해액 전부가 해당 학교 회계로 환수된 점, 범행의 주된 목적이 피고인의 사익 추구는 아니었던 것으로 보이는 점, 피고인은 원심판결 선고 후에 피해자 학교법인에서 징계처분(강등)을 받았고, 재직 중이던 E고등학교에서도 퇴직(의원면직)한 점, 그 밖에 피고인의 나이, 성행, 환경, 범행의 동기 및 경위, 수단과 결과, 범행 후의 정황 등 이 사건 기록과 변론에 나타난 모든 양형조건들을 종합하여 주문과 같이 형을 정한다."
327900,판례내용,50,무죄 부분
327900,판례내용,51,1.이 부분 공소사실의 요지
327900,판례내용,52,"누구든지 불법수입의 은닉, 자금세탁행위 또는 탈법행위 등을 목적으로 타인의 실명으로 금융거래를 하여서는 아니 된다."
327900,판례내용,53,피고인은 불상의 방법으로 개설하여 미리 보관하고 있던 J 명의의 N은행 (계좌번호 2 생략)를 별지 별죄일람표2 순번 1 내지 12 기재와 같이 이용하여 거래하였다.
327900,판례내용,54,이로써 피고인은 탈법행위 등을 목적으로 타인의 실명으로 금융거래를 하였다.
327900,판례내용,55,2.판단
327900,판례내용,56,"이 부분 공소사실은 앞서 ‘2.직권판단’ 항목에서 살펴본 바와 같이 범죄로 되지 아니하는 경우에 해당하므로 형사소송법 제325조 전단에 따라 무죄를 선고하여야 하나, 이와 포괄일죄의 관계에 있는 판시 금융실명거래및비밀보장에관한법률위반죄를 유죄로 인정한 이상 주문에서 따로 무죄를 선고하지 않는다."
327900,판례내용,57,재판장 판사 이○ _________________________
327900,판례내용,58,판사 강○ _________________________
327900,판례내용,59,판사 이○ _________________________
327900,판례내용,60,순번
327900,판례내용,61,범행일시
327900,판례내용,62,범행장소
327900,판례내용,63,피해자
327900,판례내용,64,범행방법
327900,판례내용,65,횡령금 입금 계좌
327900,판례내용,66,횡령금(원)
327900,판례내용,67,1
327900,판례내용,68,2010.9.17.
327900,판례내용,69,상동
327900,판례내용,70,학교법인 D
327900,판례내용,71,"피고인 A의 개인운전기사인 J을 E고등학교 직원으로 허위 채용하고, 임금 등을 F초등학교 교비회계 수입으로 지급"
327900,판례내용,72,J 명의 N은행 (계좌번호 2 생략)
327900,판례내용,73,"1,400,000"
327900,판례내용,74,2
327900,판례내용,75,2011.2.8.
327900,판례내용,76,상동
327900,판례내용,77,상동
327900,판례내용,78,상동
327900,판례내용,79,상동
327900,판례내용,80,"1,400,000"
327900,판례내용,81,3
327900,판례내용,82,2011.6.1.
327900,판례내용,83,상동
327900,판례내용,84,상동
327900,판례내용,85,상동
327900,판례내용,86,상동
327900,판례내용,87,"1,400,000"
327900,판례내용,88,4
327900,판례내용,89,2011.10.6.
327900,판례내용,90,상동
327900,판례내용,91,상동
327900,판례내용,92,상동
327900,판례내용,93,상동
327900,판례내용,94,"1,400,000"
327900,판례내용,95,5
327900,판례내용,96,2012.6.1.
327900,판례내용,97,상동
327900,판례내용,98,상동
327900,판례내용,99,상동
327900,판례내용,100,상동
327900,판례내용,101,"1,400,000"
327900,판례내용,102,6
327900,판례내용,103,2012.9.28.
327900,판례내용,104,상동
327900,판례내용,105,상동
327900,판례내용,106,상동
327900,판례내용,107,상동
327900,판례내용,108,"1,400,000"
327900,판례내용,109,7
327900,판례내용,110,2013.1.31.
327900,판례내용,111,상동
327900,판례내용,112,상동
327900,판례내용,113,상동
327900,판례내용,114,상동
327900,판례내용,115,"1,400,000"
327900,판례내용,116,8
327900,판례내용,117,2013.5.31.
327900,판례내용,118,상동
327900,판례내용,119,상동
327900,판례내용,120,상동
327900,판례내용,121,상동
327900,판례내용,122,"1,400,000"
327900,판례내용,123,9
327900,판례내용,124,2013.9.30.
327900,판례내용,125,상동
327900,판례내용,126,상동
327900,판례내용,127,상동
327900,판례내용,128,상동
327900,판례내용,129,"1,400,000"
327900,판례내용,130,10
327900,판례내용,131,2014.1.29.
327900,판례내용,132,상동
327900,판례내용,133,상동
327900,판례내용,134,상동
327900,판례내용,135,상동
327900,판례내용,136,"1,400,000"
327900,판례내용,137,11
327900,판례내용,138,2014.5.30.
327900,판례내용,139,상동
327900,판례내용,140,상동
327900,판례내용,141,상동
327900,판례내용,142,상동
327900,판례내용,143,"1,400,000"
327900,판례내용,144,12
327900,판례내용,145,2014.9.30.
327900,판례내용,146,상동
327900,판례내용,147,상동
327900,판례내용,148,상동
327900,판례내용,149,상동
327900,판례내용,150,"1,400,000"
327900,판례내용,151,13
327900,판례내용,152,2015.1.30.
327900,판례내용,153,상동
327900,판례내용,154,상동
327900,판례내용,155,상동
327900,판례내용,156,상동
327900,판례내용,157,"1,400,000"
327900,판례내용,158,14
327900,판례내용,159,2015.5.28.
327900,판례내용,160,상동
327900,판례내용,161,상동
327900,판례내용,162,상동
327900,판례내용,163,상동
327900,판례내용,164,"1,400,000"
327900,판례내용,165,15
327900,판례내용,166,2015.9.25.
327900,판례내용,167,상동
327900,판례내용,168,상동
327900,판례내용,169,상동
327900,판례내용,170,상동
327900,판례내용,171,"1,400,000"
327900,판례내용,172,"총 15회, 합계 21,000,000원"
327900,판례내용,173,별지
327900,판례내용,174,범죄일람표 2(F초등학교 교비회계 수입)
