판례일련번호,구분,문장번호,내용
319809,판례내용,1,수원지방법원
319809,판례내용,2,제 1-3 형사부
319809,판례내용,3,판 결
319809,판례내용,4,사 건
319809,판례내용,5,"2023노1304 건조물침입, 재물손괴, 폭행"
319809,판례내용,6,피고인
319809,판례내용,7,A
319809,판례내용,8,항소인
319809,판례내용,9,피고인
319809,판례내용,10,검사
319809,판례내용,11,"이○(기소), 박○(공판)"
319809,판례내용,12,변호인
319809,판례내용,13,변호사 이○(국선)
319809,판례내용,14,원심판결
319809,판례내용,15,수원지방법원 여주지원 2023.2.8.
319809,판례내용,16,선고 2022고정133 판결
319809,판례내용,17,판결선고
319809,판례내용,18,2024.2.7.
319809,판례내용,19,주 문
319809,판례내용,20,원심판결을 파기한다.
319809,판례내용,21,피고인을 벌금 200만 원에 처한다.
319809,판례내용,22,피고인이 위 벌금을 납입하지 아니하는 경우 10만 원을 1일로 환산한 기간 피고인을 노역장에 유치한다.
319809,판례내용,23,이 유
319809,판례내용,24,1.항소이유의 요지
319809,판례내용,25,가.사실오인
319809,판례내용,26,"1)폭행의 점에 대하여, 피고인은 피해자를 폭행한 사실이 없다."
319809,판례내용,27,"2)재물손괴 및 건조물침입의 점에 대하여, 피고인은 2021.11.14.자 B 종회(이하 ‘종중’이라 한다)의 임시총회에서 회장으로 선출되어 공소사실 기재 각 일시에 종중 제실 및 사무실 등이 있는 이 사건 장소에 대하여 관리권이 있었는바, 자물쇠 등의 손괴는 ‘타인 소유’의 재물에 해당하지 않고, 건조물 출입도 관리자의 의사에 반한 것이 아니다."
319809,판례내용,28,"또한 피고인은 종중 회장으로서 위와 같은 행위를 하였는바, 이는 정당행위에 해당하고, 설령 피고인이 적법한 대표자가 아니었다 하더라도 임시총회 결의가 있었던 점 등에 비추어 보면, 피고인의 행위는 형법 제16조 법률의 착오에 해당한다."
319809,판례내용,29,나.양형부당
319809,판례내용,30,원심의 형(벌금 500만 원)은 너무 무거워서 부당하다.
319809,판례내용,31,2.항소이유에 대한 판단
319809,판례내용,32,가.사실오인 주장에 대한 판단
319809,판례내용,33,1)폭행의 점에 대한 판단
319809,판례내용,34,"적법하게 채택하여 조사한 증거들을 종합하면, 피고인이 공소사실 기재와 같이 피해자를 폭행한 사실을 충분히 인정할 수 있다."
319809,판례내용,35,"따라서 원심 판단에 피고인이 주장하는 바와 같은 사실오인의 위법이 없으므로, 피고인의 위 주장은 이유 없다."
319809,판례내용,36,2)재물손괴 및 건조물침입의 점에 대한 판단
319809,판례내용,37,"적법하게 채택하여 조사한 증거들에 의하여 인정되는 아래와 같은 사정을 종합하여 보면, 공소사실 기재 각 일시에 피고인이 종중 회장이었다고 보기 어려울 뿐만 아니라, 자물쇠 등은 종중의 소유이므로 타인 소유의 재물에 해당하고, 피고인의 행위는 건조물의 사실상의 평온을 침해하는 것으로 관리자의 의사에 반한 것이고, 정당행위 및 법률의 착오에 해당하지도 않는다."
319809,판례내용,38,따라서 피고인의 위 주장은 모두 이유 없다.
319809,판례내용,39,가)먼저 피고인이 종중 회장으로 선출된 2021.11.14.자 임시총회 결의 효력에 대하여 살펴본다.
319809,판례내용,40,"① 종중 정관 제12조 제3항은 ‘임시총회는 회장이 필요하다고 인정할 때 또는 임원 3분의 1 이상의 요구가 있을 때 회장이 소집한다’고 정하고 있고, 위 임시총회 개최 당시 종중 회장은 C이었다."
319809,판례내용,41,"그런데 위 임시총회는 연고항존자인 M과 피고인이 소집한 것이므로, 적법한 소집권한이 없는 자에 의하여 소집되어 그 결의는 무효이다."
319809,판례내용,42,"② 이에 대하여 피고인은, 피고인 등이 종중 회장 C에 대하여 회계연도마다 결산서를 작성하여 보고하도록 요구하였으나 C이 불응하여, 그와 관련한 임시총회 소집을 요구했음에도 C이 정당한 이유 없이 응하지 아니하여 연고항존자가 위 임시총회를 소집하였는바, 위 임시총회는 적법하게 소집되었다고 주장한다."
319809,판례내용,43,"그러나 아래와 같은 사정을 종합하여 보면, 종중 회장 C이 정당한 이유 없이 임시총회를 소집하지 않았다고 인정할 수 없으므로, 피고인의 위 주장은 이유 없다."
319809,판례내용,44,"㉠ 종중 정관 제23조는 ‘본회의 결산은 문서로 하고 회계연도 종료일로부터 1월 이내에 감사 및 이사회의 심의 후 정기총회의 승인을 받아야 한다’고 정하고 있고, 제12조 제2항은 ‘정기총회는 매년 1회, 3월 둘째주 토요일 오전 11시 종회사무소에서 개최한다’고 정하고 있다."
319809,판례내용,45,"이 사건의 경우 피고인이 주장하는 위와 같은 사유는 임시총회 개최가 필요한 사정에 해당한다고 보기 어렵고(아래 ㉢항 참고), 피고인 주장과 같은 문제가 있다면 이는 정기총회에서 다룰 수 있을 것으로 보인다."
319809,판례내용,46,㉡ 종○은 피고인을 상대로 피고인이 거주하고 있는 이 사건 장소의 주택에 대하여 건물인도 소송(수원지방법원 여주지원 2021가단13327)을 제기하여 2021.8.11.
319809,판례내용,47,"‘피고인은 종중에게 이 사건 장소의 주택을 인도하라’는 판결을 선고받았고, 위 판결에 기하여 2021.10.15."
319809,판례내용,48,인도 강제집행을 마쳤다.
319809,판례내용,49,그럼에도 피고인은 인도 집행이 종료된 당일인 2021.10.15.부터 수차례 자물쇠 손괴 및 건조물침입 등의 범행을 저질러 약식명령으로 벌금형을 받았다(수원지방법원 여주지원 2021고약3138호).
319809,판례내용,50,"㉢ 피고인은 C 등을 상대로 수차례 횡령, 업무상횡령 등으로 고소하였으나, 위 각 고소사건에서 C 등은 혐의없음 처분을 받았다(피고인은 위와 같은 고소사건을 통하여 종중의 지출내역을 확인할 수 있었던 것으로 보인다)."
319809,판례내용,51,㉣ 피고인은 2021.6.7.
319809,판례내용,52,"C에게 ‘종중 회장 C은 종중 결산서를 작성하여 보고하여야 함에도 하지 않고 있으므로, 이를 바로 잡기 위하여 피고인을 위원장으로 선임하여 비상대책위원회를 구성하였는바, 우편물 수령일부터 15일 이내에 임시총회를 소집하라’는 취지로 1차례 내용증명 우편을 보냈다가, 위와 같이 인도 집행이 이루어진 후에 건조물침입 등의 범행을 저지르면서 2021.11.14.자 임시총회를 소집하였다."
319809,판례내용,53,"나)위 가)항에서 살펴본 바와 같이 피고인을 종중 회장으로 선출한 2021.11.14.자 임시총회 결의는 무효이므로, 피고인의 공소사실 기재 각 행위는 모두 재물손괴 및 건조물침입의 구성요건에 해당하고, 정당행위에 해당한다고 볼 수 없다."
319809,판례내용,54,"또한 위 임시총회 개최를 전후한 위 가)항에서 인정한 여러 사정에 비추어 보면, 피고인의 행위는 법률의 착오에 해당한다고 볼 수 없다."
319809,판례내용,55,다)주거침입죄는 사실상의 주거의 평온을 보호법익으로 하는 것이므로 그 거주자 또는 간수자가 건조물 등에 거주 또는 간수할 법률상 권한을 가지고 있는 여부는 범죄의 성립을 좌우하는 것이 아니며 일단 적법하게 거주 또는 간수를 개시한 후에 그 권한을 상실하여 사법상 불법점유가 되더라도 권리자가 이를 배제하기 위하여 정당한 절차에 의하지 아니하고 그 주거 또는 건조물을 침입한 경우에는 주거침입죄가 성립한다(대법원 1983.3.8.
319809,판례내용,56,선고 82도1363 판결 등 참조).
319809,판례내용,57,"위와 같은 법리에 비추어 보면, 설령 위 임시총회 결의가 유효하여 C이 회장에서 해임되고 피고인이 회장으로 적법하게 선출되었다고 하더라도, 이 사건 각 공소사실 기재 일시에 위 임시총회 결의 효력에 대하여 법적 분쟁이 있었던 상황이었고(C은 2021.11.23."
319809,판례내용,58,"종○을 상대로 수원지방법원 여주지원 2021가합12536호로 위 임시총회 결의 무효 확인소송을 제기하였고, 2021.11.24."
319809,판례내용,59,"종중과 피고인을 상대로 위 법원 2021카합10076호로 위 임시총회 결의 효력정지 등 가처분신청을 제기하였다), 종중 회장이던 C이 인도 강제집행을 완료한 후에 이 사건 장소의 제실 등에 자물쇠를 설치하여 관리하고 있었으므로, 그 사실상의 평온은 보호되어야 한다."
319809,판례내용,60,"그럼에도 피고인은 자물쇠를 손괴하거나 사다리를 이용하는 방법으로 건조물에 침입하였는바, 피고인의 행위는 재물손괴 및 건조물침입 구성요건에 해당하고 정당행위에 해당한다고 볼 수도 없다(대법원 2023.12.28.자 2023도16776 상고기각결정 참조)."
319809,판례내용,61,나.양형부당 주장에 대한 판단
