판례일련번호,구분,문장번호,내용
334888,판례내용,1,청주지방법원
334888,판례내용,2,제1-3형사부
334888,판례내용,3,판결
334888,판례내용,4,사건
334888,판례내용,5,"2023노1744 사기, 예비군법위반"
334888,판례내용,6,피고인
334888,판례내용,7,A
334888,판례내용,8,항소인
334888,판례내용,9,피고인
334888,판례내용,10,검사
334888,판례내용,11,"안○, 주○, 이○, 유○(기소), 백○(공판)"
334888,판례내용,12,변호인
334888,판례내용,13,변호사 양○(국선)
334888,판례내용,14,원심판결
334888,판례내용,15,청주지방법원 2023.12.19.
334888,판례내용,16,"선고 2022고단2532, 2023고단1633(병합), 1948(병합), 2354(병합)판결 및 2022초기1626, 1638, 1672, 1728, 1729, 2023초기136, 632, 642, 692, 1092, 1097, 1104, 1106, 1110, 1112, 1129, 1164, 1171, 1172 배상명령신청"
334888,판례내용,17,판결선고
334888,판례내용,18,2024.3.13.
334888,판례내용,19,주문
334888,판례내용,20,피고인의 항소를 기각한다.
334888,판례내용,21,이유
334888,판례내용,22,1.이 법원의 심판범위
334888,판례내용,23,"유죄판결에 대한 상소가 제기된 경우 배상명령에 대한 불복이 없더라도 배상명령의 확정은 차단되고, 그 부분도 피고사건과 함께 상소심으로 이심된다(소송촉진 등에 관한 특례법 제33조 제1항)."
334888,판례내용,24,원심은 원심 배상신청인들의 배상신청을 인용하였는데 피고인이 원심판결에 대하여 항소를 제기함으로써 위 배상명령 인용 부분은 확정되지 않고 이 법원으로 이심되었다.
334888,판례내용,25,"그러나 피고인이 제출한 항소장 및 항소이유서에 원심의 배상신청인들에 대한 배상명령 부분에 관한 항소이유의 기재가 없고, 직권으로 보더라도 해당 부분에 취소 또는 변경사유를 찾을 수 없으므로 그에 관한 원심의 판단을 그대로 유지한다."
334888,판례내용,26,2.항소이유의 요지
334888,판례내용,27,피고인에 대한 원심의 형(징역 2년)은 너무 무거워서 부당하다.
334888,판례내용,28,3.판단
334888,판례내용,29,제1심과 비교하여 양형의 조건에 변화가 없고 제1심의 양형이 재량의 합리적인 범위를 벗어나지 아니하는 경우에는 이를 존중함이 타당하다(대법원 2015.7.23.
334888,판례내용,30,선고 2015도3260 전원합의체 판결 참조).
334888,판례내용,31,"원심은 유･불리한 정상을 모두 고려하여 형을 정하였고, 원심판결 선고 이후 양형에 반영할 새로운 정상이나 특별한 사정변경은 보이지 않는다."
334888,판례내용,32,"그 밖에 기록과 변론에 나타난 양형의 조건이 되는 제반 사정을 종합하여 보면, 원심의 형이 합리적 재량의 범위를 벗어나 지나치게 무거워 부당하다고 볼 수 없다."
334888,판례내용,33,따라서 피고인의 주장은 받아들이지 않는다.
334888,판례내용,34,4.결론
334888,판례내용,35,그렇다면 피고인의 항소는 이유 없으므로 형사소송법 제364조 제4항에 따라 이를 기각하기로 하여 주문과 같이 판결한다.
334888,판례내용,36,재판장 판사 윤○ _________________________
334888,판례내용,37,판사 빈○ _________________________
334888,판례내용,38,판사 이○ _________________________
