판례일련번호,구분,문장번호,내용
327953,판례내용,1,부산지방법원
327953,판례내용,2,제 1 형사부
327953,판례내용,3,판결
327953,판례내용,4,"사건 2022노3471 업무방해, 명예훼손"
327953,판례내용,5,피고인 A
327953,판례내용,6,항소인 검사
327953,판례내용,7,"검사 전○(기소), 정○(공판)"
327953,판례내용,8,변호인 변호사 채○(국선)
327953,판례내용,9,원심판결 부산지방법원 동부지원 2022.11.17.
327953,판례내용,10,선고 2022고단1900 판결
327953,판례내용,11,판결선고 2023.6.9.
327953,판례내용,12,주문
327953,판례내용,13,검사의 항소를 기각한다.
327953,판례내용,14,이유
327953,판례내용,15,1.이 법원의 심판범위
327953,판례내용,16,"원심은 피고인에 대한 업무방해의 점에 관하여 유죄를 인정하여 벌금 100만 원을 선고하고, 명예훼손의 점에 관하여는 판결 이유에서 그 공소를 기각하였다."
327953,판례내용,17,"그런데 검사가 원심판결 중 유죄 부분에 대하여만 양형부당을 이유로 항소하여 위 공소기각 부분은 그대로 분리·확정되었으므로, 이 법원의 심판범위는 원심이 유죄를 선고한 부분에 한정된다."
327953,판례내용,18,2.항소이유의 요지(양형부당)
327953,판례내용,19,원심이 선고한 형(벌금 100만 원)은 너무 가벼워서 부당하다.
327953,판례내용,20,3.판단
327953,판례내용,21,"제1심과 비교하여 양형의 조건에 변화가 없고, 제1심의 양형이 재량의 합리적인 범위를 벗어나지 아니하는 경우에는 이를 존중함이 타당하다(대법원 2015.7.23."
327953,판례내용,22,선고 2015도3260 전원합의체 판결 참조).
327953,판례내용,23,"살피건대, 검사가 주장하는 양형부당의 사유는 원심이 형을 정함에 있어 이미 충분히 고려한 사정들로 보이고, 그 밖에 원심판결 선고 이후 양형의 조건이 되는 사항과 관련하여 별다른 사정 변경이 없다."
327953,판례내용,24,피해자가 피고인의 처벌을 원하지 않는다는 의사표시를 한 점 등 원심이 설시한 양형 사유들을 종합하여 보면 원심의 양형은 재량의 합리적인 범위 내에서 이루어진 것으로 보인다.
327953,판례내용,25,따라서 검사의 양형부당 주장은 이유 없다.
327953,판례내용,26,4.결론
327953,판례내용,27,검사의 항소는 이유 없으므로 형사소송법 제364조 제4항에 의하여 이를 기각하기로 하여 주문과 같이 판결한다.
327953,판례내용,28,재판장 판사 성○ _________________________
327953,판례내용,29,판사 우○아 _________________________
327953,판례내용,30,판사 박○ _________________________
