판례일련번호,구분,문장번호,내용
331959,판례내용,1,청주지방법원 충주지원
331959,판례내용,2,판 결
331959,판례내용,3,사 건
331959,판례내용,4,"2023고단608, 2024고단18(병합), 179(병합)"
331959,판례내용,5,"업무방해, 모욕, 경범죄처벌법위반, 공무집행방해, 폭행, 상해"
331959,판례내용,6,피 고 인
331959,판례내용,7,A
331959,판례내용,8,검 사
331959,판례내용,9,"임○, 이○, 송○(기소), 변○(공판)"
331959,판례내용,10,변 호 인
331959,판례내용,11,변호사 나○(국선)
331959,판례내용,12,판 결 선 고
331959,판례내용,13,2024.4.5.
331959,판례내용,14,주 문
331959,판례내용,15,피고인을 징역 2년 6월 및 벌금 50만 원에 처한다.
331959,판례내용,16,피고인이 위 벌금을 납입하지 아니하는 경우 10만 원을 1일로 환산한 기간 피고인을 노역장에 유치한다.
331959,판례내용,17,위 벌금에 상당한 금액의 가납을 명한다.
331959,판례내용,18,이 유
331959,판례내용,19,범 죄 사 실
331959,판례내용,20,【범죄전력】
331959,판례내용,21,피고인은 2022.7.13.
331959,판례내용,22,청주지방법원에서 공무집행방해죄 등으로 징역 2년을 선고받고 2022.11.13.
331959,판례내용,23,경북북부제1교도소에서 그 형의 집행을 종료하였다.
331959,판례내용,24,【범죄사실】
331959,판례내용,25,『2023고단608』
331959,판례내용,26,1.모욕
331959,판례내용,27,"가.피해자 B, 피해자 C에 대한 범행"
331959,판례내용,28,피고인은 2023.6.5.
331959,판례내용,29,"03:30 ~ 03:42경 충주시 D에 있는 E 식당에서 그곳 종업원과 다른 손님들 앞에서 옆 테이블에 앉아 있던 피해자 B(여, 17세)와 피해자 C(여, 15세)가 음식을 주문하는 것을 보고 갑자기 피해자들에게 “처먹지마 쌍년들아”라고 욕설을 하고, 계속하여 피해자들을 향하여 “개보지, 말보지, 미친년, 씨발년” 등 욕설을 하여 공연히 피해자들을 모욕하였다."
331959,판례내용,30,나.피해자 F에 대한 범행
331959,판례내용,31,"피고인은 같은 날 03:45경 같은 장소에서 업무방해 신고를 받고 현장에 출동한 경찰관인 피해자 F(남, 44세)로부터 퇴거 요구를 받자 다른 손님들 앞에서 피해자에게 “씨발놈, 개새끼, 니가 뭔데, 씨발놈아, 니가 뭔데 병신새끼야” 등 욕설을 하여 공연히 피해자를 모욕하였다."
331959,판례내용,32,2.업무방해
331959,판례내용,33,"피고인은 같은 날 02:40 ~ 03:42경 피해자 G(여, 53세)이 운영하는 위 식당에서 술에 취한 상태로 피해자에게 “씨발년아 부르는데 왜 말을 안 듣느냐, 국회의원 말을 안 듣느냐” 등 욕설을 하고, 그곳 테이블에 설치된 호출벨을 반복적으로 누르고, 위 1의 가항 기재와 같이 다른 테이블에서 식사를 하는 손님들에게 욕설을 하는 등 약 62분간 위력으로써 피해자의 식당 영업 업무를 방해하였다."
331959,판례내용,34,3.경범죄처벌법위반
331959,판례내용,35,"피고인은 같은 날 03:48경 위 식당 앞 노상에서 모욕 현행범인으로 체포되어 충주시 H 충북충주경찰서 I지구대로 인치된 뒤 같은 날 03:58 ~ 04:35경 위 지구대에서 “후회하지마 씨발넘들아 내가 죽였냐, 사람을?"
331959,판례내용,36,전과자 무시하냐?
331959,판례내용,37,"이 개새끼야 씨부랄 연놈의 새끼들아 니들은 음주운전해도 되고 난 안 되냐, 야 이 개새끼들아 물 줘라, 자지 보지 씨발년들아 구속시켜” 등 심한 욕설을 하고 고함을 지르는 등 술에 취한 채로 관공서에서 몹시 거친 말과 행동으로 주정하거나 시끄럽게 하였다."
331959,판례내용,38,『2024고단18』
331959,판례내용,39,1.폭행
331959,판례내용,40,피고인은 2023.12.20.
331959,판례내용,41,"02:09경 충주시 D에 있는 피해자 J(남, 40세)이 운영하는 E에서, 술에 취해 손님들에게 욕설을 하였고 피해자가 이를 제지하여 피해자와 말다툼을 하던 중, 손으로 피해자의 배 부위를 수회 때리고, 머리로 피해자의 배 부위에 박치기를 하여 피해자를 폭행하였다."
331959,판례내용,42,2.공무집행방해
331959,판례내용,43,피고인은 2023.12.20.
331959,판례내용,44,"02:30경 충주시 H에 있는 충북충주경찰서 I지구대에서, 전항 기재 범행으로 체포되어 인치되는 과정에서 위 지구대 소속 경장 K의 얼굴 부위를 이마로 들이받아 폭행하였다."
331959,판례내용,45,이로써 피고인은 경찰공무원의 범죄자 체포에 관한 정당한 직무집행을 방해하였다.
331959,판례내용,46,『2024고단179』
331959,판례내용,47,피고인은 2024.2.28.
331959,판례내용,48,"23:50경 충주시 L에 있는 M편의점에서, ‘술취한 남자가 행패를 부린다’는 112신고를 받고 출동한 충주경찰서 N지구대 소속 경위 O, 순경 P(여, 31세)으로부터 퇴거를 요청받자 항의하던 중, 이를 휴대전화를 이용하여 촬영하는 순경 P에게 다가가 ‘뭘 찍어 씨발’이라고 욕설하면서 손으로 순경 P의 휴대전화를 잡고 있던 손을 올려쳐 위 휴대전화가 순경 P의 좌측 눈꺼풀에 부딪히게 하였다."
