판례일련번호,구분,문장번호,내용
328550,판례내용,1,서 울 북 부 지 방 법 원
328550,판례내용,2,판 결
328550,판례내용,3,사 건
328550,판례내용,4,"2022고단3604 사기, 사문서위조, 위조사문서행사"
328550,판례내용,5,2022고단4236(병합)
328550,판례내용,6,피 고 인
328550,판례내용,7,A
328550,판례내용,8,검 사
328550,판례내용,9,"이○(기소), 이○(공판)"
328550,판례내용,10,변 호 인
328550,판례내용,11,변호사 김○(국선)
328550,판례내용,12,판 결 선 고
328550,판례내용,13,2022.12.23.
328550,판례내용,14,주 문
328550,판례내용,15,피고인 무죄.
328550,판례내용,16,이 유
328550,판례내용,17,1.공소사실
328550,판례내용,18,『2022고단3604』
328550,판례내용,19,"전화금융사기 조직은 일반적으로 중국 등 외국에서 한국에 있는 불특정 다수의 피해자들에게 무작위로 전화를 걸어 정부기관이나 금융기관 등을 사칭하는 등의 방법으로 피해자들을 기망하고 이에 속은 피해자들로 하여금 자신들이 관리하는 계좌로 금원을 이체 또는 무통장 입금하도록 하거나 피해자들로부터 금원을 교부받아 이를 편취하는 속칭 ‘보이스피싱’ 수법으로 범행을 하는 조직으로서, 범행 전체를 총괄하며 내부 각 조직 간의 유기적인 연락을 담당하는 ‘총책’, 총책의 지시를 받아 내부 조직원들을 관리하며 그들에게 기망 수법과 현금수거 방법 등을 교육, 지시하는 ‘관리책’, 불특정 다수의 피해자들에게 전화를 걸어 정부기관 등을 사칭한 거짓말을 하여 피해자들을 기망하는 ‘콜센터’, 계좌에 입금된 피해금을 인출하여 전달하거나 피해자들을 직접 만나 돈을 받아오는 ‘현금인출책, 현금수거책’ 등으로 각각 역할을 분담하는 등 철저하게 점조직 형태로 운영되고 있고, 피고인은 성명불상의 전화금융사기 조직원의 제안을 받고 보이스피싱 피해자들로부터 현금을 수거하여 전달하는 현금수거책 역할을 담당하기로 하는 등 성명불상의 전화금융사기 조직원들과 전화금융사기 범행을 하기로 순차 공모하였다."
328550,판례내용,20,성명불상의 전화금융사기 조직원은 2022.1.14.부터 1.18.사이 경 피해자 B에게 전화하여 서울지방검찰청 수사관을 사칭하며 ‘당신 명의로 대포통장이 개설되어 범죄에 사용되어 고소되었으니 현재 사용 중인 예금통장에서 현금을 모두 인출하여 금융감독원 소속 직원에게 전달하여 조사에 협조해야 한다.’라는 취지로 거짓말하였다.
328550,판례내용,21,"그러나 사실 위 조직원은 서울지방검찰청 수사관이 아니었고, 피해자로부터 금원을 교부받더라도 이를 조사할 능력이나 권한도 없었다."
328550,판례내용,22,"성명불상의 전화금융사기 조직원은 위와 같이 피해자를 기망하고, 피고인은 2022.1.18."
328550,판례내용,23,"16:35경 경기 의정부 C에 있는 D 앞에서 금융감독원 직원인 것처럼 행세하는 방법으로 피해자를 재차 기망하여 이에 속은 피해자로부터 현금 1,000만 원을 교부받았다."
328550,판례내용,24,『2022고단4236』
328550,판례내용,25,1.사문서위조
328550,판례내용,26,피고인은 2022.1.17.
328550,판례내용,27,"12:00경 서울 동대문구 장안동에 있는 상호 불상의 PC방에서 성명불상의 전화금융사기 조직원으로부터 전화금융사기 범행에 사용할 목적으로 피고인의 이메일을 통해 파일로 전송받은 “채무변제확인서” 제목 하에, 대출금 상환을 확인한다는 취지의 내용이 기재되어 있고, 하단에 ㈜E 관인이 날인되어 있는 ㈜E 명의의 문서 1장을 그곳에 있는 컬러프린터를 이용하여 출력하였다."
328550,판례내용,28,이로써 피고인은 타인의 권리의무 또는 사실증명에 관한 사문서를 행사할 목적으로 위조하였다.
328550,판례내용,29,2.사기 및 위조사문서행사
