판례일련번호,구분,문장번호,내용
78228,판례내용,1,【피 고 인】
78228,판례내용,2,【항 소 인】 피고인들
78228,판례내용,3,【검    사】 전○
78228,판례내용,4,【변 호 인】 변호사 김○
78228,판례내용,5,【원심판결】 춘천지방법원 속초지원 2006.10.19.
78228,판례내용,6,"선고 2006고단283, 2006고단297(병합)판결"
78228,판례내용,7,【주    문】
78228,판례내용,8,원심판결 중
78228,판례내용,9,피고인 2에 대한 부분을 파기한다.
78228,판례내용,10,피고인 2를 징역 6월에 처한다.
78228,판례내용,11,원심판결 선고 전의 구금일수 62일을 위 형에 산입한다.
78228,판례내용,12,"다만, 이 판결 확정일로부터 2년간 위 형의 집행을 유예한다."
78228,판례내용,13,피고인 1의 항소를 기각한다.
78228,판례내용,14,【이    유】1.항소이유의 요지
78228,판례내용,15,가.피고인 1
78228,판례내용,16,피고인이 자신의 잘못을 깊게 뉘우치고 있는 점 등을 고려하면 원심이 피고인에게 선고한 형은 너무 무거워서 부당하다.
78228,판례내용,17,나.피고인 2
78228,판례내용,18,(1)사실오인
78228,판례내용,19,피고인이
78228,판례내용,20,피고인 1로부터 장뢰삼 6개를 건네받아 먹었을 때 야생 도라지인 줄 알았을 뿐 장뢰삼인 사실을 전혀 몰랐음에도 불구하고 원심이 이와 다른 전제에서 피고인에게 유죄를 인정한 것은 사실을 오인하여  판결에 영향을 미친 위법이 있다.
78228,판례내용,21,(2)양형부당
78228,판례내용,22,"피고인이 자신의 잘못을 깊게 뉘우치고 있는 점, 피고인에게는 부양하여야 할 노모가 있는 점 등을 고려하면 원심이 피고인에게 선고한 형은 너무 무거워서 부당하다."
78228,판례내용,23,2.판단
78228,판례내용,24,가.피고인 2
78228,판례내용,25,1)사실오인
78228,판례내용,26,"원심이 적법하게 조사·채택한 증거에 의하면, 원심 판시 범죄사실은 넉넉히 인정되므로 피고인의 주장은 이유 없다."
78228,판례내용,27,2)직권 판단
78228,판례내용,28,"피고인의 양형부당의 주장에 대한 판단에 앞서 직권으로 살피건대, 위 피고인은 원심 1회 공판기일에서 이 사건 공소사실에 대한 검사의 신문에 대하여 ‘공소사실은 모두 사실과 다름 없다’고 진술하였으나, 변호인의 반대신문에 대해서는 ‘함께 약초를 캐러 간"
78228,판례내용,29,피고인 1이 장뇌삼을 캐는데 피고인은 무엇인지도 모르고 옆에서 지켜보고만 있다가 나중에 숙소에서
78228,판례내용,30,"피고인 1이 캔 것을 주어 6뿌리 정도를 먹었다’는 취지로 진술하였는바, 이는 피고인이 먹은 것을 야생약초로 알았지 타인의 소유에 속하는 재물인 장뢰삼인 줄 몰랐다는 취지의 주장으로 결국 이 사건 공소사실 중 장물성에 대한 범의를 부인하는 것이므로, 위 공소사실 부분은"
78228,판례내용,31,"형사소송법 제286조의2에서 규정한 “공판정에서 공소사실에 대하여 자백한 때”에 해당하지 아니하여 간이공판절차에 의하여 심판할 대상이 아니라고 할 것이고, 따라서 원심 판시의 증거들 중 피고인의 법정에서의 진술을 제외한 나머지 증거들은 간이공판절차가 아닌 일반 절차에 의하여 증거조사를 하여 증거능력이 인정되어야만 위 공소사실 부분에 관한 유죄의 증거로 삼을 수 있다고 할 것임에도, 원심은 적법한 증거조사를 거치지 아니한 채 이를 증거로 하여 위 공소사실 부분을 유죄로 인정하였는바, 이러한 원심판결에는 간이공판절차에 관한 법리를 오해하거나"
78228,판례내용,32,형사소송법 제307조에 위반하여 증거 없이 위 공소사실을 유죄로 인정하여 판결에 영향을 미친 법률위반의 잘못이 있다.
78228,판례내용,33,나.피고인 1
78228,판례내용,34,"피고인 1은 이미 동종범죄로 2회 처벌받은 전력이 있을 뿐만 아니라 절도죄의 피해자 및 상해죄의 피해자들과 합의가 이루어지지 않은 점 등을 비롯하여 피고인의  연령, 성행, 지능과 환경, 범행의 동기, 수단과 결과, 범행 후의 정황 등 이 사건에 나타난 양형의 조건이 되는 여러 가지 사정을 참작하여 보면, 원심이 피고인에게 선고한 형량이 너무 무거워서 부당하다고 할 수 없으므로, 위 양형부당의 항소논지는 이유 없다."
78228,판례내용,35,3.결론
78228,판례내용,36,따라서
78228,판례내용,37,"형사소송법 제364조 제2항,"
78228,판례내용,38,제6항에 의하여 원심판결 중
78228,판례내용,39,"피고인 2에 대한 부분을 파기하고, 변론을 거쳐 다시 다음과 같이 판결하며,"
78228,판례내용,40,피고인 1의 항소는 이유 없으므로
78228,판례내용,41,"형사소송법 제364조 제4항에 의하여 이를 기각하기로 하되, 원심 판시 범죄사실 제6행의 ‘2006.8.16.’을 ‘2006.8.18.’로 정정하여 주문과 같이 판결한다."
78228,판례내용,42,【범죄사실】 이 법원이 인정하는
78228,판례내용,43,피고인 2에 대한 범죄사실은 원심판결 해당란의 기재와 같으므로
78228,판례내용,44,형사소송법 제369조에 의하여 이를 그대로 인용한다.
78228,판례내용,45,【증거의 요지】1.피고인의 원심 및 당심 각 법정진술
78228,판례내용,46,1.피고인에 대한 검찰 피의자신문조서
78228,판례내용,47,1.피고인 1에 대한 검찰 피의자신문조서
78228,판례내용,48,1.공소외인에 대한 경찰 진술조서
78228,판례내용,49,【법령의 적용】1.범죄사실에 대한 해당법조 및 형의 선택
78228,판례내용,50,형법 제362조 제1항(징역형 선택)
78228,판례내용,51,1.미결구금일수의 산입
78228,판례내용,52,형법 제57조
78228,판례내용,53,1.집행유예
78228,판례내용,54,"형법 제62조 제1항(피고인이 자신의 잘못을 반성하고 있고, 피고인이 취득한 장물의 액수가 비교적 경미한 점 등 참작)"
78228,판례내용,55,판사 김○(재판장)김○ 김○
