판례일련번호,구분,문장번호,내용
324329,판례내용,1,서 울 동 부 지 방 법 원
324329,판례내용,2,판 결
324329,판례내용,3,"사 건 2020고단4227 사기, 사문서위조, 위조사문서행사, 공정증서원본불실기재, 불실기재공정증서원본행"
324329,판례내용,4,2020고단4228(병합)
324329,판례내용,5,"2021고단1390(병합)사, 절도"
324329,판례내용,6,2021고단3090(병합)
324329,판례내용,7,2021고단3556(병합)
324329,판례내용,8,2022고단777(병합)
324329,판례내용,9,2022고단2439(병합)
324329,판례내용,10,2022초기239 배상명령신청
324329,판례내용,11,피 고 인 A
324329,판례내용,12,"검 사 최○, 이○, 전○, 조○, 박○, 성○, 전○(기소), 이○(공판)"
324329,판례내용,13,배상 신청인 B
324329,판례내용,14,배상신청대리인 법무법인 C 담당변호사 D
324329,판례내용,15,판 결 선 고 2023.11.16.
324329,판례내용,16,주 문
324329,판례내용,17,"피고인을 판시 제1, 2, 3, 5, 7의 각 죄에 대하여 징역 3년에, 판시 제4, 6의 각 죄에 대하여 징역 6월에 각 처한다."
324329,판례내용,18,배상신청인의 배상명령신청을 각하한다.
324329,판례내용,19,이 유
324329,판례내용,20,범 죄 사 실
324329,판례내용,21,피고인은 2020.6.4.
324329,판례내용,22,"서울동부지방법원에서 횡령죄로 징역 4월,"
324329,판례내용,23,집행유예 2년을 선고받아 2021.1.29.
324329,판례내용,24,위 판결이 확정되었다.
324329,판례내용,25,1.『2020고단4227』
324329,판례내용,26,가.주류 대금 등 사기
324329,판례내용,27,"피고인은 2018.11.27.경 피해자 E이 운영하는 서울 강남구 F에 있는 ‘G’ 유흥주점에 방문하여 “술이 너무 취해서 그러니 기사를 불러 달라, 결제는 나중에 하겠다.나는 ‘텐프로’에 자주 가는데, 내가 다니는 다른 단골집들은 월말 결제를 한다.너한테는 다음에 일부 결제를 먼저 하겠다.”고 거짓말을 하였다."
324329,판례내용,28,"그러나 사실 피고인은 여러 유흥주점에 술값을 지급하지 못하고 있었고,"
