판례일련번호,구분,문장번호,내용
322321,판례내용,1,대구지방법원
322321,판례내용,2,판결
322321,판례내용,3,사건 2023고단4864 스토킹범죄의 처벌 등에 관한 법률 위반
322321,판례내용,4,피고인 A
322321,판례내용,5,"검사 한○(기소), 송○(공판)"
322321,판례내용,6,변호인 변호사 송○(국선)
322321,판례내용,7,판결선고 2024.5.30.
322321,판례내용,8,주문
322321,판례내용,9,피고인을 벌금 200만 원에 처한다.
322321,판례내용,10,피고인이 위 벌금을 납입하지 아니하는 경우 10만 원을 1일로 환산한 기간 피고인을 노역장에 유치한다.
322321,판례내용,11,피고인에게 40시간의 스토킹 치료프로그램 이수를 명한다.
322321,판례내용,12,피고인에게 위 벌금 상당액의 가납을 명한다.
322321,판례내용,13,이유
322321,판례내용,14,범죄사실 누구든지 상대방의 의사에 반하여 정당한 이유 없이 상대방이나 그 가족에게 접근하거나 따라다니거나 그 주거지 부근에서 기다리는 행위를 하여 상대방에게 공포심 또는 불안감을 일으키는 것을 지속적 또는 반복적으로 하여서는 아니된다.
322321,판례내용,15,그럼에도 불구하고 피고인은 2023.7.23.
322321,판례내용,16,"21:00경 대구 북구 B에 있는 아파트 C동 앞에서 피해자 D(여, 54세)를 발견하고, 피해자와 피고인의 남편이 내연관계라고 의심하여 피해자의 의사에 반해 대구 북구 E에 있는 피해자의 주거지 아파트 단지에 이르기까지 피해자를 따라간 것을 비롯하여 그 무렵부터 2023.11.1.경까지 별지 범죄일람표 기재와 같이 총 6회에 걸쳐 피해자를 따라가거나 피해자 또는 피해자의 가족에게 접근하거나 피해자의 주거에서 피해자를 기다렸다."
322321,판례내용,17,이로써 피고인은 피해자의 의사에 반하여 정당한 이유 없이 피해자나 그 가족에게 접근하거나 따라다니거나 그 주거지 부근에서 기다리는 행위를 하여 피해자에게 공포심 또는 불안감을 일으키는 것을 지속적 또는 반복적으로 하였다.
322321,판례내용,18,"증거의 요지 1.피고인의 일부 법정진술 1.D에 대한 경찰진술조서 1.112 신고사건처리표, CCTV 사진"
322321,판례내용,19,"법령의 적용 1.범죄사실에 대한 해당법조 스토킹범죄의 처벌 등에 관한 법률 제18조 제1항(포괄하여), 벌금형 선택 1.노역장 유치 형법 제70조 제1항, 제69조 제2항 1.이수명령 스토킹범죄의 처벌 등에 관한 법률 제19조 제1항 제2호 1.가납명령 형사소송법 제334조 제1항"
322321,판례내용,20,"양형의 이유 이 사건 범행으로 인하여 피해자가 입은 정신적 피해의 정도가 결코 가볍지 않은 것으로 보이는 점 등의 불리한 정상과, 피고인이 대체적으로 잘못을 시인하고 뉘우치는 점, 벌금형보다 무거운 전과 없는 점, 피해자가 피고인의 남편을 산악회에서 알게 되어 개인적으로 만나고 집을 방문하는 등의 정황으로 인하여 피고인이 피해자와 자신의 남편이 불륜관계에 있다고 믿고 화가 나 이 사건 범행에 이르게 된 점 등 유리한 정상이 있으므로 두루 참작하고, 그밖에 피고인의 나이, 건강 상태, 직업, 성행, 환경, 범행의 동기, 방법, 수단과 결과, 범행 후의 정황 등 여러 양형조건을 참작하여 주문과 같이 형을 정한다."
322321,판례내용,21,판사 박○
322321,판례내용,22,_________________________
322321,판례내용,23,"순번일 시장 소범죄 사실 1 2023.7.23 21:00 대구 북구 B 아파트 인근에서부터 대구 북구 E에 있는 피해자의 주거지까지 피해자와 피고인의 남편 사이 외도를 의심하여, 피고인의 남편이 거주하는 대구 북구 B 아파트 C동 앞부터 피해자의 거주지인 대구 북구 E에 있는 피해자의 주거지 인근까지 피해자를 뒤따라감"
322321,판례내용,24,"2 2023.7.25 08:30 대구 북구 E에 있는 피해자의 주거지 피해자 주거지 앞을 서성이다가, 피해자 남편의 차량을 알아낸 후, 같은 날 08:43경 피해자 아파트 관리사무소에 찾아가 피해자 남편 차량에 허위 접촉사고가 났다고 말하며 피해자 남편의 연락처를 알아내려고 시도함"
322321,판례내용,25,"3 2023.8.1 08:40 상동 피해자의 주거지 현관 초인종을 누른 다음, 답하는 피해자에게 거짓으로 “F에서 보고 왔는데 물건 판매하는 것 맞아요?”라고 말함"
322321,판례내용,26,4 2023.8.6 22:00 상동 피해자의 남편에게 피고인의 남편과 피해자의 불륜 사실을 알리기 위해 찾아감
322321,판례내용,27,"5 2023.8.8 06:00 상동 피해자의 주거지 현관 초인종을 수 회 누르고, “문열어라 시발, 문열어라 시발년”이라고 욕하며, 현관문을 수 회 두드리고 발로 참"
322321,판례내용,28,"6 2023.11.1 07:25 상동 피해자의 주거지 지하 주차장에서 출근하려고 차에 탄 피해자의 딸을 상대로 운전석 문을 두드리며 “문○ 엄마 지금 어디 있냐, 엄마가 지금 내 남편하고 바람피우고 다니는거 아냐”라고 하고, 같은 날 0○ 피해자의 주거지 인근 4층 아파트 계단에서 피해자와 피해자의 남편이 나올 때까지 기다림"
322321,판례내용,29,피해자의 의사에 반하여 정당한 이유 없이 지속적 또는 반복적으로 6회에 걸쳐 피해자에게 불안감 또는 공포심을 일으키는 스토킹행위를 함 별지 범죄일람표.
