판례일련번호,구분,문장번호,내용
328711,판례내용,1,서 울 북 부 지 방 법 원
328711,판례내용,2,판 결
328711,판례내용,3,사 건
328711,판례내용,4,"2022고단2849, 4229(병합)사기, 사전자기록등위작, 위작사전자기록등행사"
328711,판례내용,5,피 고 인
328711,판례내용,6,A
328711,판례내용,7,검 사
328711,판례내용,8,"이○(기소), 민○(공판)"
328711,판례내용,9,변 호 인
328711,판례내용,10,변호사 현○(국선)
328711,판례내용,11,판 결 선 고
328711,판례내용,12,2023.6.9.
328711,판례내용,13,주 문
328711,판례내용,14,피고인을 징역 8개월에 처한다.
328711,판례내용,15,이 유
328711,판례내용,16,범 죄 사 실
328711,판례내용,17,피고인은 2015.6.2.
328711,판례내용,18,"서울북부지방법원에서 특정범죄자에대한보호관찰및전자장치부착등에관한법률위반죄로 징역 8월을 선고받고, 2015.6.19."
328711,판례내용,19,"서울서부지방법원에서 강간죄 등으로 징역 3년을 선고받아, 2018.6.2."
328711,판례내용,20,정읍교도소에서 그 형의 집행을 종료하였다.
328711,판례내용,21,피고인은 2022.5.24.
328711,판례내용,22,"서울북부지방법원에서 사기죄 등으로 징역 1년 4월을 선고받고, 2022.7.22."
328711,판례내용,23,그 판결이 확정되었다.
328711,판례내용,24,『2022고단2849』
328711,판례내용,25,피고인은 2018.11.4.경 불상의 장소에서 초고속인터넷가입 광고 사이트 ‘B’(인터넷 주소 1 생략)를 운영하는 피해자 C에게 전화로 ‘선불금을 주면 서울 성북구 D건물 E호에서 인터넷 및 TV를 3년 약정으로 가입하겠다.’는 취지로 거짓말하였다.
328711,판례내용,26,"그러나 사실 피고인은 당시 계좌에 잔고가 없고, 2018.1.1.부터 소득세 등 세금 및 벌금을 납부하지 못한 상태였으므로 인터넷 및 TV를 가입하여 설치하더라도 그 이용 대금을 정상적으로 지급할 의사나 능력이 없었다."
328711,판례내용,27,"피고인은 위와 같이 피해자를 기망하여 이에 속은 피해자로부터 같은 달 16.경 피고인 명의의 우리은행 계좌(계좌번호 1 생략)로 542,000원을 선불금 명목으로 송금 받아 편취하였다."
328711,판례내용,28,『2022고단4229』
328711,판례내용,29,"피고인은 모친인 F의 인적사항을 알고 있음을 기화로 F 명의로 정수기를 렌탈하고, 휴대전화를 개통하기로 마음먹었다."
328711,판례내용,30,1.2020.9.18.자 범행
328711,판례내용,31,가.사전자기록등위작 및 위작사전자기록등행사
328711,판례내용,32,"피고인은 2020.9.18.경 장소를 알 수 없는 곳에서 사무처리를 그르치게 할 목적으로 주식회사 H 직원의 태블릿 PC를 이용하여 ‘렌탈 계약서’ 파일의 계약자 정보 란에 ‘F’, 생년월일 란에 ‘G’, 계좌/카드번호 란에 (계좌번호 2 생략), 본인 서명 란에 ‘F’의 서명을 각 입력하여 F 명의의 ‘렌탈 계약서’ 파일 1개를 위작하였다."
328711,판례내용,33,피고인은 위와 같이 위작한 ‘렌탈 계약서’ 파일 1개를 그 위작사실을 모르는 주식회사 H 직원에게 전송하였다.
328711,판례내용,34,"이로써 피고인은 사무처리를 그르치게 할 목적으로 권리의무에 관한 F 명의의 전자기록인 ‘렌탈 계약서’ 파일 1개를 위작하고, 위작한 전자기록을 행사하였다."
328711,판례내용,35,나.사기
328711,판례내용,36,"피고인은 위 가.항 기재 일시, 장소에서 위 가.항 기재와 같이 ‘렌탈 계약서’ 파일 1개를 위작 후 피해자 주식회사 H에 전송하였다."
328711,판례내용,37,"그러나 사실 피고인은 정수기 렌탈에 대하여 F의 동의를 받은 사실이 없었고, 정수기 렌탈 비용을 정상적으로 지급할 의사나 능력도 없었다."
328711,판례내용,38,"피고인은 위와 같이 피해자를 기망하여 이에 속은 피해자로부터 정수기를 교부받아 사용하고도 2,237,869원 상당 렌탈비를 지급하지 않아 동액 상당 재산상 이익을 취득하였다."
328711,판례내용,39,2.2020.10.5.부터 2020.10.7.
328711,판례내용,40,사이 경 범행
328711,판례내용,41,가.사전자기록등위작 및 위작사전자기록등행사
328711,판례내용,42,피고인은 2020.10.5.부터 2020.10.7.
328711,판례내용,43,"사이에 장소를 알 수 없는 곳에서 사무처리를 그르치게 할 목적으로 I 홈페이지에서 ① ‘온라인 휴대폰 신규 가입신청서’의 단말기 모델명 란에 ‘SM-F707NK', 고객명 란에 ‘F’, 생년월일란에 ‘J’를 각 입력하고, 이어서 같은 방법으로 ② ‘온라인 휴대폰 신규 가입신청서’의 단말기 모델명 란에 ‘SM-F916NK', 고객명 란에 ‘F’, 생년월일란에 ‘J’를 각 입력하여 F 명의의 ‘온라인 휴대폰 신규 가입신청서’ 파일 2개를 위작하였다."
328711,판례내용,44,피고인은 위와 같이 위작한 '온라인 휴대폰 신규 가입신청서' 파일 2개를 그 위작사실을 모르는 I 직원에게 전송하였다.
