판례일련번호,구분,문장번호,내용
93293,판시사항,1,때리는 상대방을 부둥켜 안은 행위를 폭행으로 볼 수 있는지 여부
93293,판결요지,2,""" 갑"" 이 먼저 "" 을"" 에게 덤벼들고, 뺨을 꼬집고, 주먹으로 쥐어 박았기 때문에 피고인이 상대방을 부등켜 안은 행위를 유형력의 행사인 폭행으로 볼 수 없다."
93293,참조조문,3,형법 제260조
93293,판례내용,4,【피 고 인】
93293,판례내용,5,【상 고 인】   검사
93293,판례내용,6,【원심판결】
93293,판례내용,7,대전지방법원 1976.9.22.
93293,판례내용,8,선고 76노1495 판결
93293,판례내용,9,【주    문】
93293,판례내용,10,상고를 기각한다.
93293,판례내용,11,【이    유】  상고이유를 판단한다.
93293,판례내용,12,기록을 살피건대 피고인이 피해자를 차고 또 방바닥에 넘어뜨렸다는 이 사건 공소사실에 부합되는 이○의 진술을 믿을 수 없다고 배척한 제1심판시를 유지한 원심판결의 단정을 수긍할 수 있고 거기에 채증법칙을 어긴 위법 있음을 찾아볼 수 없으며
93293,판례내용,13,경찰에서 피고인에 대한 피의자 신문조서의 기재에 의하면 이○이 먼저 피고인에 덤벼들고 뺨을 꼬집고 주먹으로 쥐어박았기 때문에 피고인이 동인을 부등켜 안았다는 것이니 이 소위를 지목하여 유형력을 행사한 것이라고는 볼 수 없는 바이므로 이런 피고인의 소행을 폭행으로 보지 아니한 원심의 조치는 정당하고 법리오해 있다는 소론은 이유없다.
93293,판례내용,14,그러므로 상고를 기각하기로 관여법관의 의견이 일치되어 주문과 같이 판결한다.
93293,판례내용,15,대법관 정○(재판장)민○ 이○ 강○
