판례일련번호,구분,문장번호,내용
320966,판례내용,1,청주지방법원 충주지원
320966,판례내용,2,판 결
320966,판례내용,3,"사 건 2023고단695 게임산업진흥에관한법률위반, 도박장소개설"
320966,판례내용,4,피 고 인 A
320966,판례내용,5,"검 사 이○(기소), 변형기(공판)"
320966,판례내용,6,변 호 인 변호사 박○
320966,판례내용,7,판 결 선 고 2024.3.22.
320966,판례내용,8,주 문
320966,판례내용,9,피고인을 징역 1년에 처한다.
320966,판례내용,10,"다만, 이 판결 확정일부터 2년간 위 형의 집행을 유예한다."
320966,판례내용,11,피고인에게 120시간의 사회봉사를 명한다.
320966,판례내용,12,"압수된 증 제1, 2호를 몰수한다."
320966,판례내용,13,"피고인으로부터 20,700,445원을 추징한다."
320966,판례내용,14,위 추징에 상당한 금액의 가납을 명한다.
320966,판례내용,15,이 유
320966,판례내용,16,범 죄 사 실
320966,판례내용,17,1.도박장소개설
320966,판례내용,18,"피고인은 2022.4.14.경부터 2022.10.18.경까지 강원 정선군 B, C호에 있는 'D'에 서, 관리자용 휴대전화 1대, 게임용 PC 8대 등 영업에 필요한 설비를 갖추고, 그곳에 찾아온 불특정 다수의 손님들로부터 도박자금을 받아 그 액수에 상응하는 게임용 포인 트를 충전해준 뒤, 손님들로 하여금 PC에 저장된 불법 인터넷 도박 사이트(인터넷주소 1 생략)에 접속하여 충전된 포인트를 베팅하고 일정한 패턴이나 무늬가 맞추어지면 포 인트를 얻을 수 있는 슬롯머신(릴 회전류)게임물 등의 도박을 하게 하였으며, 성명불 상의 도박 사이트 운영자로부터 손님들이 베팅한 금액의 0.8%~2.5%에 해당하는 20,700,445원을 수수료로 지급받았다."
320966,판례내용,19,이로써 피고인은 영리의 목적으로 도박을 하는 장소를 개설하였다.
320966,판례내용,20,2.게임산업진흥에관한법률위반
320966,판례내용,21,누구든지 등급을 받지 아니한 게임물을 유통 또는 이용에 제공하거나 이를 위하여 진열·보관하는 행위를 하여서는 아니 된다.
320966,판례내용,22,"그럼에도 불구하고 피고인은 전항 기재 일시 및 장소에서, 불법 인터넷 도박 사이트 (인터넷주소 1 생략)를 통해 게임물관리위원회로부터 등급을 받지 아니한 슬롯머신(릴 회전류)게임물인 빅 배스 보난자, 치킨 체이스, 엠퍼러 카이센 등을 그곳을 방문한 불 특정 다수의 손님들이 이용할 수 있도록 제공하였다."
320966,판례내용,23,증거의 요지
320966,판례내용,24,1.피고인의 법정진술
320966,판례내용,25,"1.입건전조사보고서(현장 상황에 대하여), 입건전조사보고서(E 게임물에 대하여), 수사 보고서(압수 휴대전화 F 접속기록 등 확인), 수사보고서(E 카지노 게임머니 출금액 산정 및 도박장 규모 확인), 수사보고서(도박 사이트로부터 지급받은 금액 산정), 수 사보고서(도박 사이트 게임머니 충전 금액 산정)"
320966,판례내용,26,1.경찰 압수조서 및 압수목록
320966,판례내용,27,1.게임물관리위원회 단속지원 결과 회신서
320966,판례내용,28,"1.도박 회원 관리자 사이트 접속 아이콘, F 접속기록, E 게임물 관리자 계정 및 회원 계정, E 게임물 회원 접속 기록, E 게임물 2022.8.26."
320966,판례내용,29,~ 2022.10.18.
320966,판례내용,30,"게임머니 출금 내역, E 게임물 2022.9.18."
320966,판례내용,31,~ 2022.10.19.
320966,판례내용,32,"수수료 내역, G 게임물 확인, 각 입출금내역, 출금내역, 입금내역, 송금내역"
320966,판례내용,33,"1.단속 당시 현장 사진 등, 게임물 확인 사진, 압수물 사진"
320966,판례내용,34,법령의 적용
320966,판례내용,35,1.범죄사실에 대한 해당법조 및 형의 선택
320966,판례내용,36,"형법 제247조(도박장소 개설의 점), 게임산업진흥에 관한 법률 제44조 제1항 제2호,"
320966,판례내용,37,"제32조 제1항 제1호(등급 미분류 게임물 이용제공의 점), 각 징역형 선택"
320966,판례내용,38,1.경합범가중
320966,판례내용,39,"형법 제37조 전단, 제38조 제1항 제2호, 제50조"
320966,판례내용,40,1.집행유예
320966,판례내용,41,형법 제62조 제1항
320966,판례내용,42,1.사회봉사명령
320966,판례내용,43,형법 제62조의2
320966,판례내용,44,1.몰수
320966,판례내용,45,"게임산업진흥에 관한 법률 제44조 제2항 전단, 형법 제48조 제1항 제1호"
320966,판례내용,46,1.추징
320966,판례내용,47,게임산업진흥에 관한 법률 제44조 제2항 후단
320966,판례내용,48,1.가납명령
320966,판례내용,49,형사소송법 제334조 제1항
320966,판례내용,50,양형의 이유
320966,판례내용,51,"이 사건 범행은, 사행심을 조장하고 건전한 근로의식을 저해시키는 등 사회적 해악 이 큰 범죄로서 엄히 처벌할 필요성이 있다."
320966,판례내용,52,"한편, 피고인은 이 사건 범행을 모두 인정하면서 반성하는 태도를 보이고 있는 점, 이 사건 게임장을 다른 사람에게 양도하였고, 재범하지 않을 것을 다짐하고 있는 점, 피고인에게 동종 전력이 없고, 벌금형을 초과하는 처벌 전력이 없는 점, 그 밖에 피고인의 나이, 성행, 환경, 범행의 동기와 경위․수단․결과, 범행 전후의 정황 등 기록에 나타난 제반 양형조건을 참작하여 주문과 같이 형을 정한다."
320966,판례내용,53,판사 이○ _________________________
