판례일련번호,구분,문장번호,내용
322872,판례내용,1,광주지방법원
322872,판례내용,2,제주 제1형사부
322872,판례내용,3,판결
322872,판례내용,4,사건(제주)2023노65 성폭력범죄의 처벌 등에 관한 특례법 위반(13세 미만 미성년자 강제추행)(제주)2023전노9(병합)
322872,판례내용,5,부착명령 피고인 겸 피부착명령 청구자 A
322872,판례내용,6,항소인 피고인 겸 피부착명령 청구자 및 검사
322872,판례내용,7,"검사 윤○(기소, 부착명령 청구), 황○(공판)"
322872,판례내용,8,변호인 변호사 반○
322872,판례내용,9,원 심 판 결 제주지방법원 2023.6.22.
322872,판례내용,10,"선고 2023고합26, 2023전고4(병합)판결"
322872,판례내용,11,판결 선고 2023.11.1.
322872,판례내용,12,주 문
322872,판례내용,13,원심 판결을 파기한다.
322872,판례내용,14,피고인을 징역 3년에 처한다.
322872,판례내용,15,"다만, 이 판결 확정일부터 5년간 위 형의 집행을 유예한다."
322872,판례내용,16,피고인에 대하여 보호관찰을 받을 것을 명한다.
322872,판례내용,17,피고인에게 40시간의 성폭력 치료 강의 수강을 명한다.
322872,판례내용,18,피고인에 대하여 아동ㆍ청소년 관련 기관 등과 장애인 관련 기관에 각 7년간 취업 제한을 명한다.
322872,판례내용,19,이 사건 부착명령 청구를 기각한다.
322872,판례내용,20,이 유
322872,판례내용,21,1.항소 이유의 요지
322872,판례내용,22,가.피고인 겸 피부착명령 청구자 원심의 양형(징역 4년 등)이 너무 무거워 부당하다.
322872,판례내용,23,나.검사 원심의 양형이 너무 가벼워 부당하다.
322872,판례내용,24,2.피고 사건에 관한 판단
322872,판례내용,25,"이 사건 범행은 피고인 겸 피부착명령 청구자(이하 ‘피고인’이라고만 한다)가 13세 미만인 피해자의 음부를 만지는 등으로 피해자를 강제로 추행한 것으로 그 죄질이 매우 좋지 아니한 점, 이 사건 범행으로 나이 어린 피해자에게 치유하기 어려운 정신적 상처와 고통을 안겨준 점 등을 참작하면, 피고인에 대한 엄중한 처벌이 필요하다."
