판례일련번호,구분,문장번호,내용
78880,판례내용,1,【피 고 인】
78880,판례내용,2,【항 소 인】 피고인들의 변호인과 검사
78880,판례내용,3,【검    사】 박○
78880,판례내용,4,【변 호 인】 변호사 권○
78880,판례내용,5,【원심판결】 창원지방법원 2006.2.7.
78880,판례내용,6,선고 2005고단2724 판결
78880,판례내용,7,【주    문】
78880,판례내용,8,원심판결을 파기한다.
78880,판례내용,9,"피고인 1,"
78880,판례내용,10,"3을 각 자격정지 2년,"
78880,판례내용,11,피고인 2를 징역 10월에 처한다.
78880,판례내용,12,"다만,"
78880,판례내용,13,피고인 2에 대하여는 이 판결 확정일부터 2년간 위 형의 집행을 유예한다.
78880,판례내용,14,"【이    유】 피고인들의 변호인의 항소이유의 요지는 이 사건 각 공사계약에서 정해진 공사 예정가격은 공무상 비밀이 아니거나 보호할 가치가 없는 것인데도 피고인들이 그 판시 공무상비밀누설죄를 범하였다고 인정하고 피고인들에 대하여 각 징역 4월의 선고를 유예한 원심판결에는 판결에 영향을 미친 법률의 위반이나 사실의 오인이 있고, 형의 양정이 부당하다고 인정할 사유도 있다는 것이고, 검사의 항소이유의 요지는 피고인들에 대하여 형의 선고를 유예한 원심판결에 형의 양정이 부당하다고 인정할 사유가 있다는 것이므로 보건대, ① 이 사건 당시 시행되던"
78880,판례내용,15,지방재정법(2005.8.4.
78880,판례내용,16,법률 제7663호로 개정되기 전의 것)제63조에 의하여 준용되는
78880,판례내용,17,"국가를 당사자로 하는 계약에 관한 법률 제7조는 “국가가 당사자로서 계약을 하는 경우에는 일반경쟁에 부쳐야 하고, 다만 계약의 목적, 성질, 규모 등을 고려하여 필요하다고 인정될 때에 대통령령이 정하는 바에 의하여 참가자의 자격을 제한하거나 참가자를 지명하여 경쟁에 부치거나 수의계약에 의할 수 있다”고 규정하고,"
78880,판례내용,18,"같은 법률 시행령 제7조의2 제1항은 “각 중앙관서의 장 또는 계약담당공무원은 경쟁입찰 또는 수의계약등에 부칠 사항에 대하여 당해 규격서 및 설계서등에 의하여 예정가격을 결정하고 이를 밀봉하여 미리 개찰장소 또는 가격협상장소등에 두어야 하며 예정가격이 누설되지 아니하도록 하여야 한다.”고 규정하며,"
78880,판례내용,19,"제30조 제1항은 “각 중앙관서의 장 또는 계약담당공무원은 수의계약을 체결하고자 할 때에는 2인 이상으로부터 견적서를 받아야 한다.”라고 규정하고 있는데, 원심법원이 적법하게 채택하여 조사한 증거를 종합하면 피고인들은 위와 같은 법령을 무시한 채 공사 예정가격을 결정하기도 전에 공사업체를 미리 선정한 다음 그 업체와 계약을 체결하기 위하여 결정된 예정가격을 알려주고 감사에 대비하기 위하여 형식적으로만 2인 이상으로부터 견적서를 받아두도록 한 사실이 인정되는바, 위와 같은 법령과 사실에 비추어 보면 피고인들이 공사업체에 알려준 공사 예정가격이 공무상 비밀이 아니라거나 보호할 가치가 없는 것이라고 볼 수 없으므로 원심판결에 변호인이 주장하는 바와 같은 법률의 위반이나 사실의 오인이 있다고 인정할 수 없지만, ② 피고인들의 연령, 성행, 지능과 환경, 직업, 피고인들이 이 사건 각 범행을 저지른 동기, 수단과 결과, 피고인들이 이 사건 각 범행을 저지르면서 수행한 역할과 가담 정도, 피고인들이 이 사건 각 범행을 저질러 체결한 공사계약이 246건이고, 그 공사금액이 약 485억 4,100만 원에 이른 점과 범행후의 정황 등 양형의 조건을 모두 참작하면 피고인들에 대하여 징역형의 선고를 유예한 원심판결에는 형의 양정이 지나치게 가벼워 부당하다고 인정할 사유가 있다고 인정되므로 검사의 항소를 받아들여"
78880,판례내용,20,형사소송법 제364조 제6항에 따라 원심판결을 파기하고 다시 다음과 같이 판결한다.
78880,판례내용,21,【범죄사실과 증거의 요지】원심판결에 기재한 것과 같으므로
78880,판례내용,22,형사소송법 제369조에 따라 이를 인용한다.
78880,판례내용,23,【법령의 적용】1.범죄사실에 대한 해당법조
78880,판례내용,24,각
78880,판례내용,25,"형법 제127조,"
78880,판례내용,26,제30조
78880,판례내용,27,2.형의 선택
78880,판례내용,28,"가.피고인 1,"
78880,판례내용,29,3 : 각 자격정지
78880,판례내용,30,나.피고인 2 : 징역형
78880,판례내용,31,3.경합범 가중
78880,판례내용,32,각
78880,판례내용,33,"형법 제37조 전단,"
78880,판례내용,34,"제38조 제1항 제2호,"
78880,판례내용,35,제50조
78880,판례내용,36,4.집행유예 (
78880,판례내용,37,피고인 2)
78880,판례내용,38,형법 제62조 제1항
78880,판례내용,39,판사 강○(재판장)조○ 장○
