판례일련번호,구분,문장번호,내용
332146,판례내용,1,대전지방법원
332146,판례내용,2,제3형사부
332146,판례내용,3,판결
332146,판례내용,4,사건
332146,판례내용,5,"2023노1039 사기, 전기통신사업법위반"
332146,판례내용,6,2023초기977 배상명령신청
332146,판례내용,7,피고인
332146,판례내용,8,A
332146,판례내용,9,항소인
332146,판례내용,10,피고인 및 검사
332146,판례내용,11,검사
332146,판례내용,12,"조○(기소), 전○(공판)"
332146,판례내용,13,변호인
332146,판례내용,14,변호사 유진우(국선)
332146,판례내용,15,배상신청인(당심)
332146,판례내용,16,AD
332146,판례내용,17,원심 판결
332146,판례내용,18,대전지방법원 논산지원 2023.3.31.
332146,판례내용,19,"선고 2022고단543, 2022고단654(병합)판결 및 2022초기175, 176, 177, 178, 180, 181, 182, 183, 184, 185, 188, 192, 195, 196, 198, 199, 200, 201, 204, 212, 2023초기2, 12, 22 배상명령신청"
332146,판례내용,20,판결 선고
332146,판례내용,21,2023.6.22.
332146,판례내용,22,주문
332146,판례내용,23,피고인과 검사의 항소를 모두 기각한다.
332146,판례내용,24,"피고인은 당심 배상신청인에게 편취금 230,000원을 지급하라."
332146,판례내용,25,위 배상명령은 가집행할 수 있다.
332146,판례내용,26,이유
332146,판례내용,27,1.이 법원의 심판범위
332146,판례내용,28,"가.원심은 배상신청인 M, H, D, I, Q, L, N의 일부 배상신청을 각하하였고, 나머지 배상신청인들의 배상신청을 모두 인용하였다."
332146,판례내용,29,"나.소송촉진 등에 관한 특례법 제32조 제4항에 의하면 배상신청인은 배상신청을 각하한 재판에 대하여 불복을 신청할 수 없으므로, 위 배상명령신청 각하 부분은 즉시 확정되어 이 법원의 심판범위에서 제외된다."
332146,판례내용,30,"다.유죄판결에 대한 상소가 제기된 경우 배상명령에 대한 불복이 없더라도 배상명령은 소송촉진 등에 관한 특례법 제33조 제1항에 따라 피고사건과 함께 항소심으로 이심되므로, 원심 배상신청인들에 대한 배상명령 부분은 피고사건과 함께 당심으로 이심되었다."
332146,판례내용,31,"그러나 피고인과 검사는 원심판결의 배상명령에 관하여 아무런 항소이유를 주장하지 않았고, 직권으로 살펴보더라도 이를 취소・변경할 사유를 찾아볼 수 없으므로, 원심판결 중 배상신청을 인용한 부분은 그대로 유지한다."
332146,판례내용,32,2.항소이유의 요지
332146,판례내용,33,가.피고인
332146,판례내용,34,원심의 형(징역 2년 8월)은 지나치게 무거워 부당하다.
332146,판례내용,35,나.검사
332146,판례내용,36,원심의 형은 너무 가벼워서 부당하다.
332146,판례내용,37,3.판단
332146,판례내용,38,"가.항소심은 제1심의 양형판단이 재량의 합리적인 범위를 벗어났다고 평가되거나, 항소심의 양형심리 과정에서 새로이 현출된 자료를 종합하면 제1심의 양형판단을 그대로 유지하는 것이 부당하다고 인정되는 등의 사정이 있는 경우에 한하여 형의 양정이 부당한 제1심판결을 파기함이 상당하고, 그와 같은 예외적인 사정이 존재하지 않는 경우에는 제1심의 양형판단을 존중함이 바람직하다(대법원 2015.7.23."
332146,판례내용,39,선고 2015도 3260 전원합의체 판결 등 참조).
332146,판례내용,40,나.이 사건 범행과 같은 온라인 거래 사기 범행은 피해자에게 재산상 손실을 가할 뿐만 아니라 온라인 거래에 관한 사회 일반의 신뢰를 저해하여 사회적 해악이 크므로 엄히 처벌하여 근절할 필요가 있다.
332146,판례내용,41,피고인은 이전에도 이 사건과 같은 온라인 중고물품 사기 범죄를 포함한 동종 범죄로 실형을 포함하여 여러 차례 처벌을 받았음에도 불구하고 자숙하지 않고 이 사건 범행에 이르렀다.
332146,판례내용,42,특히 피고인은 동종 범죄로 징역형을 복역하고 출소한지 불과 2달도 지나지 않아 이 사건 범행을 시작하였다.
332146,판례내용,43,"피고인은 젊은 나이에도 불구하고 정당한 근로소득을 통하여 생활하려는 노력을 전혀 하지 않고, 오로지 사기 범행으로만 생활비를 충당하려 하여 비난가능성이 높고 재범의 위험성도 높다고 판단된다."
332146,판례내용,44,"피고인은 사기범행을 위하여 휴대전화기와 계좌를 새로 개설하고, 위 계좌로도 사기 범행이 어려워지자 타인의 계좌를 이용하여 금원을 편취하는 등 그 범행수법이 치밀하고 대담하다."
332146,판례내용,45,피고인은 피해자들의 신고로 수사가 개시되었음에도 수사기관의 소환에 불응하면서 범행을 지속하여 범죄 이후의 정황도 매우 좋지 않다.
332146,판례내용,46,"범행횟수나 피해자의 수가 많고, 피해가 전혀 회복된 사실이 없다."
332146,판례내용,47,"피고인은 중고거래 플랫폼을 통하여 알게 된 피해자 BG, BF을 상대로도 금원을 편취하였는바, 지적장애가 있는 피해자들을 대상으로 범행하여 죄질이 나쁘다."
332146,판례내용,48,"나아가 피고인은 자신 명의의 휴대전화기를 11개나 개통하여 성명불상자에게 제공하였는바, 위와 같은 휴대전화기는 소위 대포폰으로 각종 범행에 이용되었을 개연성이 높아 보인다."
332146,판례내용,49,"다.비록 피고인이 범행을 인정하고 있다고 하더라도 위와 같은 양형에 관한 정상에 비추어 보면, 피고인에게는 엄한 처벌이 불가피하다."
332146,판례내용,50,"그 밖에 피고인의 나이, 성행, 환경, 가족관계, 범행의 동기와 경위, 수단과 결과, 범행 후의 정황 등 기록에 나타난 여러 양형요소를 모두 참작하여 다시 살펴보더라도, 원심의 양형은 합리적인 재량의 범위 내에 있어 정당한 것으로 수긍할 수 있고, 너무 가볍거나 무거워서 부당하다고 할 수 없다."
332146,판례내용,51,따라서 피고인과 검사의 양형부당 주장은 모두 받아들이지 않는다.
332146,판례내용,52,4.당심 배상신청에 관한 판단
332146,판례내용,53,"당심 배상신청인 AD은 편취금 23만 원의 배상신청을 구하고, 이 사건 증거들에 의하면 피고인이 AD으로부터 23만 원 상당을 편취한 사실이 인정되며, 피고인은 당심 제1회 공판기일에서 위 배상신청 금액을 인정하였다."
332146,판례내용,54,따라서 피고인은 당심 배상신청인 AD에게 편취금 23만 원을 지급할 의무가 있다.
332146,판례내용,55,5.결론
332146,판례내용,56,"가.그렇다면 피고인 및 검사의 항소는 이유 없으므로, 형사소송법 제364조 제4항에 따라 이를 모두 기각하기로 한다."
332146,판례내용,57,"나.피고인에게 소송촉진등에 관한 특례법 제25조 제1항, 제31조 제1항, 제2항에 따라 당심 배상신청인 AD에 대하여 편취금 23만 원을 배상할 것을 명하며, 같은 법 제31조 제3항에 의하여 위 배상명령에 가집행선고를 붙이기로 한다."
332146,판례내용,58,"다.한편, 기록에 의하면 원심판결문 범죄일람표(1)순번 30 피해자란에 기재된 “B M”는 “AT”1)의, 법령의 적용 중 범죄사실에 대한 해당법조 및 형의 선택란의 “형법 제30조”는 “전기통신사업법 제30조”2)의 오기이고, 누범가중란의 “제42조 단서”3)는 착오로 기재된 것이 분명해 보인다."
332146,판례내용,59,"이를 경정하더라도 피고인의 방어권 행사에 지장이 없다고 인정되므로, 형사소송규칙 제25조 제1항에 의하여 직권으로, 원심판결문 범죄일람표(1)순번 30 피해자란의 “BM”를 “AT”으로, 법령의 적용 중 범죄사실에 대한 해당법조 및 형의 선택란의 “형법 제30조”는 “전기통신사업법 제30조”로 각 고치고, 누범가중란의 “제42조 단서”를 삭제하는 것으로 경정한다."
332146,판례내용,60,이○의 이유로 주문과 같이 판결한다.
332146,판례내용,61,재판장 판사 손○ _________________________
332146,판례내용,62,판사 김○ _________________________
332146,판례내용,63,판사 조○ _________________________
332146,판례내용,64,1)[2022고단543] 사건 증거기록 제4책 중 제4권 제324쪽 이하 참조
332146,판례내용,65,"2)원심은 적용법조에 “형법 제30조”를 기재하고 있으나, 공소사실에서 공동정범에 대한 기재가 전혀 없고, 공소장에도 형법 제30조가 기재되어있지 않은 점, 전기통신사업법 제97조 제7호는 벌칙조항이고 같은 법 제30조가 의무부과 조항인 점에 비추어보면 원심판결문에 기재된 “형법 제30조”는 “전기통신사업법 제30조”를 잘못 기재한 것으로 보인다."
332146,판례내용,66,"3)사기죄의 법정형은 10년 이하의 징역, 전기통신사업법위반죄의 법정형은 1년 이하의 징역이므로 누범가중 후 경합법가중을 하더라도 징역형의 상한은 30년이므로, 형법 제42조 단서는 적용되지 않는다."
