판례일련번호,구분,문장번호,내용
331500,판례내용,1,춘천지방법원 원주지원
331500,판례내용,2,판 결
331500,판례내용,3,사 건
331500,판례내용,4,"2023고단1279, 2023고단1482(병합)"
331500,판례내용,5,"사기,"
331500,판례내용,6,"범죄수익은닉의규제및처벌등에관한법률위반,"
331500,판례내용,7,주민등록법위반
331500,판례내용,8,2023초기655 배상명령신청
331500,판례내용,9,피 고 인
331500,판례내용,10,A
331500,판례내용,11,검 사
331500,판례내용,12,"황○, 이○(기소), 이○(공판)"
331500,판례내용,13,변 호 인
331500,판례내용,14,변호사 권○
331500,판례내용,15,배상 신청인
331500,판례내용,16,B
331500,판례내용,17,판 결 선 고
331500,판례내용,18,2024.2.21.
331500,판례내용,19,주 문
331500,판례내용,20,피고인에 대한 형의 선고를 유예한다.
331500,판례내용,21,배상신청인의 배상신청을 각하한다.
331500,판례내용,22,이 유
331500,판례내용,23,범 죄 사 실
331500,판례내용,24,『전제사실』
331500,판례내용,25,"성명불상의 총책이 관리하는 보이스피싱 범죄조직(일명 ‘C’, ‘D’)은 불특정 다수의 피해자들에게 연락하여 기존 대출금을 상환하면 저금리로 대출을 해주겠다는 취지로 거짓말하고, 피고인은 2023.5.경 E을 통해 알게 된 총책으로부터 ‘사람들을 만나 사업 결제대금을 받아오면 된다, 받아온 금원은 다른 직원에게 전달하면 된다, 수금한 금액의 일정 부분을 월급 또는 수고비로 지급하겠다’는 취지의 제안을 받고 이를 승낙하여, 피해자들로부터 금원을 교부받아 성명불상자에게 전달하는 등 ‘수금책’ 역할을 담당함으로써 보이스피싱 사기 범행을 하기로 공모하였다."
331500,판례내용,26,『2023고단1279』
331500,판례내용,27,위와 같은 공모에 따라 성명불상의 보이스피싱 조직원은 2023.5.8.
331500,판례내용,28,"14:00경 불상지에서 피해자 F에게 전화하여 G은행 H 대리를 사칭하며 ‘정부지원자금 저금리 대출상품이 있는데 7,000만 원 대출이 가능하다’고 거짓말한 뒤 어플리케이션을 설치한 후 대출신청서를 작성하도록 하고, 2023.5.9."
331500,판례내용,29,10:50경 I저축은행 직원을 사칭하며 ‘기존 대출금에 대하여 타사 대환대출 신청 건이 확인되는데 이는 계약 위반이다.이 문제를 해결하려면 기존 대출금을 상환해야 되니 보내주는 직원에게 이를 상환해라’는 취지로 거짓말을 하였다.
331500,판례내용,30,"그러나 사실 위 성명불상자와 피고인은 보이스피싱 조직원으로 금융기관 직원이 아니었고 처음부터 피해자를 속여 금원을 편취할 생각이었기 때문에, 피해자로부터 대출 상환금 명목으로 금원을 받더라도 저금리로 대출을 해줄 의사나 능력이 없었다."
331500,판례내용,31,"그럼에도 불구하고 피고인은 성명불상의 보이스피싱 조직원으로부터 피해자에게 돈을 전달받으라는 지시를 받고, 2023.5.9."
331500,판례내용,32,"18:50경 인제군 J에 있는 K 앞 노상에서 금융기관 직원인 것처럼 행세하면서 성명불상자와 피고인의 기망에 속은 피해자로부터 현금 2,336만 원을 건네받아 편취하였다."
331500,판례내용,33,『2023고단1482』
331500,판례내용,34,1.사기
331500,판례내용,35,"위와 같은 공모에 따라 성명불상의 보이스피싱 조직원은 2023.5.8.경 불상지에서 피해자 B에게 전화하여 L은행 M 대리를 사칭하며 ‘3.5% 저금리로 5,200만 원까지 대출이 가능하다’고 거짓말한 뒤 신청서 링크에 따라 대출신청서를 작성하도록 하고, 그 후 N 직원을 사칭하며 ‘기존 대출금이 있는 상태에서 타사 대환대출 신청 건이 확인되는데 이는 계약 위반이다, 이 문제를 해결하려면 기존 대출금을 빠르게 상환해야 되니 보내주는 직원에게 이를 상환해라’는 취지로 거짓말을 하였다."
331500,판례내용,36,"그러나 사실 위 성명불상자와 피고인은 보이스피싱 조직원으로 금융기관 직원이 아니었고 처음부터 피해자를 속여 금원을 편취할 생각이었기 때문에, 피해자로부터 대출 상환금 명목으로 금원을 받더라도 저금리로 대출을 해줄 의사나 능력이 없었다."
331500,판례내용,37,"그럼에도 불구하고 피고인은 성명불상의 보이스피싱 조직원으로부터 피해자에게 돈을 전달받으라는 지시를 받고, 2023.5.11."
331500,판례내용,38,"15:50경 속초시 O아파트 P동 앞 노상에서 금융기관 직원인 것처럼 행세하면서 성명불상자와 피고인의 기망에 속은 피해자로부터 1,800만 원을 건네받았다."
331500,판례내용,39,"이로써 피고인은 성명불상의 보이스피싱 조직원과 공모하여, 피해자를 기망하여 이에 속은 피해자로부터 1,800만 원을 편취하였다."
331500,판례내용,40,2.범죄수익은닉의규제및처벌등에관한법률위반
331500,판례내용,41,"누구든지 범죄수익은닉의 규제 및 처벌 등에 관한 법률에서 규정한 중대범죄에 해당하는 범죄행위에 의하여 생긴 범죄수익, 범죄수익에서 유래한 재산 및 이들 재산과 그 외의 재산이 합쳐진 재산의 취득 또는 처분에 관한 사실을 가장하여서는 아니 된다."
