판례일련번호,구분,문장번호,내용
336438,판례내용,1,서 울 동 부 지 방 법 원
336438,판례내용,2,판 결
336438,판례내용,3,사 건
336438,판례내용,4,2023고단2561 공무집행방해
336438,판례내용,5,피 고 인
336438,판례내용,6,A
336438,판례내용,7,검 사
336438,판례내용,8,"조○(기소), 이○(공판)"
336438,판례내용,9,변 호 인
336438,판례내용,10,법무법인 기연
336438,판례내용,11,담당변호사 박○
336438,판례내용,12,판 결 선 고
336438,판례내용,13,2023.11.10.
336438,판례내용,14,주 문
336438,판례내용,15,피고인을 징역 6개월에 처한다.
336438,판례내용,16,"다만, 이 판결 확정일부터 1년간 위 형의 집행을 유예한다."
336438,판례내용,17,피고인에게 40시간의 사회봉사를 명한다.
336438,판례내용,18,이 유
336438,판례내용,19,범 죄 사 실
336438,판례내용,20,피고인은 2023.8.4.
336438,판례내용,21,"22:20경 서울 광진구 B, 'C 의원' 앞 노상에서 ‘택시 손님이 폭행을 너무 많이 한다’는 내용의 112신고를 받고 출동한 광진경찰서 소속 경사 D이 신분증 제시를 요구하였다는 이유로 위 D에게 “죽여버리겠다, 이러니 칼부림 나는거다, 씹새끼야 맞짱 뜨자”라고 말하며 협박하고, D을 향해 때릴 듯이 손을 들어 어떠한 위 해를 가할 듯이 협박하였다."
336438,판례내용,22,이로써 피고인은 경찰관의 112신고처리에 관한 정당한 직무집행을 방해하였다.
336438,판례내용,23,증거의 요지
336438,판례내용,24,1.피고인의 법정진술
336438,판례내용,25,"2.D, E, F, G의 각 진술서"
336438,판례내용,26,3.수사보고서(출동경찰관 바디캠 영상 판독)
336438,판례내용,27,4.사진
336438,판례내용,28,법령의 적용
336438,판례내용,29,1.범죄사실에 대한 해당법조 및 형의 선택
336438,판례내용,30,"형법 제136조 제1항, 징역형 선택"
336438,판례내용,31,2.집행유예
336438,판례내용,32,형법 제62조 제1항
336438,판례내용,33,3.사회봉사명령
336438,판례내용,34,형법 제62조의2
336438,판례내용,35,양형의 이유
336438,판례내용,36,공무집행방해범죄는 국가의 기능을 해하는 범죄로서 법질서의 확립과 공권력 경시 풍조의 근절을 위하여 이를 엄히 처벌할 필요성이 있다.
336438,판례내용,37,"이 사건 발생 경위(피고인은 자신이 택시 기사를 폭행하지 않았다고 이야기 하는데 경찰관이 귀 기울여 들어주지 않자 흥분하여 이 사건 범행에 이르렀다고 주장하나, 경찰관들의 진술 및 당시 촬영된 영상 등에 의하면 경찰관이 피고인으로부터 사건 경위에 관한 설명을 듣고자 하는 상황에서도 피고인이 계속 욕설만 한 채 사건에 관한 진술을 하지 않고 있다)와 피고인이 경찰관에게 했던 언행 내용, 범행 지속 시간 등에 비추어 죄질이 좋지 않다."
336438,판례내용,38,피고인은 모욕이나 음주운전으로 벌금형을 선고받은 전력도 여러 차례 있다.
336438,판례내용,39,"다만, 피고인이 잘못을 인정하는 점, 벌금형을 초과하는 처벌전력은 없는 점, 그 밖에 피고인의 연령, 성행, 환경, 범행 경위와 내용, 범행 후의 정황 등 기록과 변론에 나타난 모든 양형조건들을 종합하여 주문과 같이 형을 정한다."
336438,판례내용,40,판사 신○
