판례일련번호,구분,문장번호,내용
329132,판례내용,1,서 울 북 부 지 방 법 원
329132,판례내용,2,제○ 사 부
329132,판례내용,3,판 결
329132,판례내용,4,사 건
329132,판례내용,5,2023고합98 아동·청소년의성보호에관한법률위반(성착취물제작·
329132,판례내용,6,"배포등), 성폭력범죄의처벌등에관한특례법위반(카"
329132,판례내용,7,메라등이용촬영·반포등)
329132,판례내용,8,피 고 인
329132,판례내용,9,A
329132,판례내용,10,검 사
329132,판례내용,11,"김○(기소), 나○(공판)"
329132,판례내용,12,변 호 인
329132,판례내용,13,법무법인(유한)금성
329132,판례내용,14,"담당변호사 이○, 신○"
329132,판례내용,15,판 결 선 고
329132,판례내용,16,2023.11.7.
329132,판례내용,17,주 문
329132,판례내용,18,피고인을 징역 2년 6개월에 처한다.
329132,판례내용,19,"다만, 이 판결 확정일부터 3년간 위 형의 집행을 유예한다."
329132,판례내용,20,피고인에게 2년간 보호관찰을 받을 것과 40시간의 성폭력 치료강의 수강을 명한다.
329132,판례내용,21,피고인에게 아동·청소년 관련기관등과 장애인관련기관에 각 3년간 취업제한을 명한다.
329132,판례내용,22,압수된 삼성 Galaxy A21s 1개(증 제1호)를 몰수한다.
329132,판례내용,23,이 유
329132,판례내용,24,범 죄 사 실
329132,판례내용,25,"1.아동·청소년의성보호에관한법률위반(성착취물제작·배포등), 성폭력범죄의처벌등에관한특례법위반(카메라등이용촬영·반포등)"
329132,판례내용,26,피고인은 2019.9.29.경부터 B와 교제하는 사람이다.
329132,판례내용,27,피고인은 2021.4.9.
329132,판례내용,28,"08:36경 서울 강북구 C에 있는 피고인의 집에서, B의 딸인 피해자 D(여, 2003.12.생, 당시 17세)가 고등학교를 자퇴한 아동·청소년이라는 사실을 알면서도 술에 취한 채 옷을 전부 벗고 잠들어 있는 피해자의 모습을 피고인의 휴대전화 카메라 기능을 이용하여 동영상 촬영하였다."
329132,판례내용,29,이로써 피고인은 아동·청소년성착취물을 제작함과 동시에 카메라를 이용하여 성적 욕망 또는 수치심을 유발할 수 있는 피해자의 신체를 그 의사에 반하여 촬영하였다.
329132,판례내용,30,2.성폭력범죄의처벌등에관한특례법위반(카메라등이용촬영·반포등)
329132,판례내용,31,피고인은 2022.9.14.
329132,판례내용,32,"15:16경 서울 강북구 E 앞 길에서, 몸에 밀착되는 청바지와 허리가 드러나는 민소매 티셔츠를 입고 앉아 있는 피해자 F(여, 21세)의 뒷모습을 피고인의 휴대전화 카메라를 이용하여 촬영한 것을 비롯하여 별지 범죄일람표 제2항 내지 제44항 기재와 같이 2022.5.22.경부터 2022.9.14.경까지 43회에 걸쳐 노상이나 카페 등지에서 성명불상의 여성 피해자들의 엉덩이나 다리 등을 촬영하였다."
329132,판례내용,33,이로써 피고인은 카메라를 이용하여 성적 욕망 또는 수치심을 유발할 수 있는 피해자들의 신체를 그 의사에 반하여 촬영하였다.
329132,판례내용,34,증거의 요지
329132,판례내용,35,1.피고인의 일부 법정진술
329132,판례내용,36,"2.G, F, D에 대한 각 경찰 진술조서"
329132,판례내용,37,"3.H, I의 각 진술서"
329132,판례내용,38,4.각 압수조서(임의제출)및 압수목록
329132,판례내용,39,"5.수사보고서(압수영상물 편철), 사진(증거순번 23번), CD, 수사보고(동영상 주요 장면 분석), 사진(증거순번 35번)"
329132,판례내용,40,법령의 적용
329132,판례내용,41,1.범죄사실에 대한 해당법조
329132,판례내용,42,구 아동·청소년의 성보호에 관한 법률(2023.4.11.
329132,판례내용,43,"법률 제19337호로 개정되기 전의 것)제11조 제1항(아동·청소년성착취물 제작의 점), 각 성폭력범죄의 처벌 등에 관한 특례법 제14조 제1항(카메라 등 이용 촬영의 점, 피해자별로 포괄하여)"
329132,판례내용,44,2.상상적 경합
329132,판례내용,45,"형법 제40조, 제50조[아동·청소년의성보호에관한법률위반(성착취물제작·배포등)죄와 피해자 D에 대한 성폭력범죄의처벌등에관한특례법위반(카메라등이용촬영·반포등)죄 상호간 형이 더 무거운 아동·청소년의성보호에관한법률위반(성착취물제작·배포등)죄에 정한 형으로 처벌]"
329132,판례내용,46,3.형의 선택
329132,판례내용,47,"아동·청소년의성보호에관한법률위반(성착취물제작·배포등)죄에 대하여 유기징역형, 각 성폭력범죄의처벌등에관한특례법위반(카메라등이용촬영·반포등)죄에 대하여 각 징역형을 각 선택"
329132,판례내용,48,4.경합범 가중
329132,판례내용,49,"형법 제37조 전단, 제38조 제1항 제2호, 제50조"
329132,판례내용,50,5.정상참작감경
329132,판례내용,51,"형법 제53조, 제55조 제1항 제3호(아래 양형의 이유 중 유리한 정상 참작)"
329132,판례내용,52,6.집행유예
329132,판례내용,53,형법 제62조 제1항(아래 양형의 이유 중 유리한 정상 거듭 참작)
329132,판례내용,54,7.보호관찰 및 수강명령
329132,판례내용,55,"○ 판시 범죄사실 제1항: 아동·청소년의 성보호에 관한 법률 제21조 제2항 본문, 제4항"
329132,판례내용,56,"○ 판시 범죄사실 제2항: 성폭력범죄의 처벌 등에 관한 특례법 제16조 제2항 본문, 제4항"
329132,판례내용,57,8.공개명령 및 고지명령의 면제
329132,판례내용,58,"성폭력범죄의 처벌 등에 관한 특례법 제47조 제1항, 제49조 제1항, 아동·청소년의 성보호에 관한 법률 제49조 제1항 단서, 제50조 제1항 단서(피고인이 성범죄로 처벌받은 전력이 없는 점, 피고인에 대한 징역형의 집행유예 선고, 신상정보 등록, 보호관찰, 성폭력 치료강의 수강명령, 취업제한명령만으로도 어느 정도 재범을 방지하는 효과를 거둘 수 있다고 보이는 점, 공개명령 및 고지명령으로 인하여 피고인이 입을 불이익과 예상되는 부작용에 비하여 그로 인해 달성할 수 있는 성폭력범죄의 예방과 피해자 보호 효과 등이 상대적으로 적어 보이는 점, 그 밖에 피고인의 연령, 사회적 유대관계와 이 사건 범행의 동기, 수단, 결과 등 제반 사정을 종합하면, 피고인에게 신상정보를 공개·고지하여서는 안 될 특별한 사정이 있다고 판단된다)"
329132,판례내용,59,9.취업제한명령
