판례일련번호,구분,문장번호,내용
337993,판례내용,1,서 울 중 앙 지 방 법 원
337993,판례내용,2,판 결
337993,판례내용,3,사 건
337993,판례내용,4,2021고단2900 가.사기
337993,판례내용,5,나.유사수신행위의규제에관한법률위반
337993,판례내용,6,다.방문판매등에관한법률위반
337993,판례내용,7,피 고 인
337993,판례내용,8,1.A
337993,판례내용,9,2.B
337993,판례내용,10,3.C
337993,판례내용,11,검 사
337993,판례내용,12,"장○(기소), 유○, 민○, 경○, 이○(공판)"
337993,판례내용,13,변 호 인
337993,판례내용,14,"법무법인 플러스(피고인 A, C를 위하여)1)"
337993,판례내용,15,담당변호사 최○
337993,판례내용,16,변호사 정○(피고인 A을 위하여)2)
337993,판례내용,17,법무법인 청(피고인 B을 위하여)
337993,판례내용,18,담당변호사 정○
337993,판례내용,19,법무법인 삼우(피고인 C를 위하여)3)
337993,판례내용,20,"담당변호사 김○, 백○, 최○, 황○"
337993,판례내용,21,판 결 선 고
337993,판례내용,22,2023.6.14.
337993,판례내용,23,1)피고인 A에 대하여는 변론종결 후 사임하였다.
337993,판례내용,24,2)변론종결 후 선임되었다.
337993,판례내용,25,3)변론종결 후 선임되었다.
337993,판례내용,26,주 문
337993,판례내용,27,"피고인 A을 징역 1년에, 피고인 B을 징역 2년에, 피고인 C를 징역 3년에 각 처한다."
337993,판례내용,28,피고인 C에 대한 공소사실 중 별지 범죄일람표 3-1 기재 각 사기의 점은 각 무죄.
337993,판례내용,29,피고인 C에 대한 위 무죄 부분 판결의 요지를 공시한다.
337993,판례내용,30,이 유
337993,판례내용,31,범 죄 사 실
337993,판례내용,32,【공모 관계】
