판례일련번호,구분,문장번호,내용
317166,판례내용,1,대구지방법원 서부지원
317166,판례내용,2,판 결
317166,판례내용,3,사 건
317166,판례내용,4,2023고정649 스토킹범죄의처벌등에관한법률위반
317166,판례내용,5,피 고 인
317166,판례내용,6,A
317166,판례내용,7,검 사
317166,판례내용,8,"오○(기소), 김○(공판)"
317166,판례내용,9,판 결 선 고
317166,판례내용,10,2024.3.12.
317166,판례내용,11,주 문
317166,판례내용,12,"피고인을 벌금 2,000,000원에 처한다."
317166,판례내용,13,"피고인이 위 벌금을 납입하지 아니하는 경우 100,000원을 1일로 환산한 기간 피고인을 노역장에 유치한다."
317166,판례내용,14,위 벌금에 상당한 금액의 가납을 명한다.
317166,판례내용,15,피고인에 대하여 40시간의 스토킹 치료프로그램 이수를 명한다.
317166,판례내용,16,이 유
317166,판례내용,17,범 죄 사 실
317166,판례내용,18,"피고인은 피해자 B(여, 27세)의 이모이다."
317166,판례내용,19,피고인은 2023.8.22.
317166,판례내용,20,"대구지방법원 서부지원으로부터 ‘2023.10.21.까지 피해자의 휴대전화 또는 이메일 주소로 유선·무선·광신 및 기타의 전자적 방식에 의하여 부호·문언·음향 또는 영상을 송신하지 말 것을 명한다.’라는 잠정조치 결정을 받았고, 2023.8.23."
317166,판례내용,21,15:17경 사법경찰관으로부터 그 결정을 통보받았다.
317166,판례내용,22,그럼에도 불구하고 피고인은 2023.9.1.
317166,판례내용,23,22:50경부터 23:14경까지 사이에 대구 달서구 C에 있는 피고인의 주거지에서 휴대전화를 이용하여 카카오톡으로 별지 범죄일람표 기재와 같이 총 7회에 걸쳐 피해자에게 메시지를 전송하였다.
317166,판례내용,24,증거의 요지
317166,판례내용,25,1.피고인의 법정진술
317166,판례내용,26,2.B에 대한 경찰 진술조서
317166,판례내용,27,"3.입건전조사보고서(112신고사건처리표 및 사진 첨부), 수사보고서(잠정조치 통보 공람문서 첨부 관련)"
317166,판례내용,28,법령의 적용
317166,판례내용,29,1.범죄사실에 대한 해당법조 및 형의 선택
317166,판례내용,30,"스토킹범죄의 처벌 등에 관한 특례법 제20조 제2항, 제9조 제1항 제3호, 벌금형 선택"
317166,판례내용,31,2.노역장유치
317166,판례내용,32,"형법 제70조 제1항, 제69조 제2항"
317166,판례내용,33,3.가납명령
317166,판례내용,34,형사소송법 제334조 제1항
317166,판례내용,35,4.이수명령
317166,판례내용,36,스토킹범죄의 처벌 등에 관한 법률 제19조 제1항 제2호
317166,판례내용,37,판사 김○ _________________________
