판례일련번호,구분,문장번호,내용
336757,판례내용,1,수원고등법원
336757,판례내용,2,제3-1형사부
336757,판례내용,3,판결
336757,판례내용,4,사건
336757,판례내용,5,2023노462 성폭력범죄의처벌등에관한특례법위반(친족관계에의한 준강제추행)
336757,판례내용,6,피고인
336757,판례내용,7,A
336757,판례내용,8,항소인
336757,판례내용,9,피고인 및 검사
336757,판례내용,10,검사
336757,판례내용,11,"차○(기소), 정○(공판)"
336757,판례내용,12,변호인
336757,판례내용,13,변호사 박○
336757,판례내용,14,원심판결
336757,판례내용,15,수원지방법원 성남지원 2023.4.27.
336757,판례내용,16,선고 2023고합16 판결
336757,판례내용,17,판결선고
336757,판례내용,18,2023.12.13.
336757,판례내용,19,주문
336757,판례내용,20,원심판결을 파기한다.
336757,판례내용,21,피고인을 징역 2년 6개월에 처한다.
336757,판례내용,22,다만 이 판결의 확정일부터 3년간 위 형의 집행을 유예한다.
336757,판례내용,23,피고인에게 40시간의 성폭력 치료강의의 수강을 명한다.
336757,판례내용,24,피고인에게 아동·청소년 관련기관 등과 장애인관련기관에 각 5년간 취업제한을 명한다.
336757,판례내용,25,이유
336757,판례내용,26,1.항소이유의 요지
336757,판례내용,27,가.피고인(양형부당)
336757,판례내용,28,"피고인이 이 사건 범행을 자백하고 이를 진지하게 반성하고 있는 점, 피고인이 사기죄로 인한 벌금형 전과가 있을 뿐 동종전과나 벌금형을 초과하는 전과가 없는 점, 피고인의 처는 물론 주변 지인들이 선처를 탄원하는 등 사회적 유대관계가 분명한 점, 피고인이 술에 취하여 우발적으로 이 사건 범행을 저지른 점, 피고인의 구금으로 인하여 부양가족에게 과도한 곤경이 수반되는 점 등을 고려하면 원심의 선고형(징역 2년 6개월 등)은 너무 무거워서 부당하다."
336757,판례내용,29,나.검사(양형부당)
336757,판례내용,30,"피고인이 범행 직후 피해자에게는 범행을 인정하였음에도 이후 수사기관에서는 범행 당시 상황이 기억나지 않는다며 책임을 회피하는 취지로 진술하는 등 범행 후 정황이 불량한 점, 피해자는 이 사건 이후 정상적인 생활을 영위하지 못하고 있는 점, 피고인이 피해자에게 진심으로 용서를 구하지 않았고 금전적인 합의를 시도하였으나 결국 피해자로부터 용서받지 못한 점 등을 고려하면 원심의 위 선고형은 너무 가벼워서 부당하다."
336757,판례내용,31,2.판단
336757,판례내용,32,"이 사건 범행은, 피해자인 사촌 여동생이 술에 만취하여 몸을 가눌 수 없는 상태로 피해자 부친의 차에 있던 것을 기화로 피해자를 상대로 유사강간 등의 방법으로 추행을 한 것으로 그 죄질이 좋지 아니한 점, 이 사건 범행으로 인하여 피해자는 상당한 성적 불쾌감과 정신적 고통을 받은 것으로 보이고 원심은 물론 당심에서도 피고인에 대한 엄벌을 탄원하는 점 등은 피고인에게 불리한 정상이다."
336757,판례내용,33,"반면 피고인이 당심에서 피해자를 위하여 상당한 금원을 공탁하였고, 피해자 측이 피고인의 엄벌을 탄원하면서도 위 공탁금은 수령할 것이라는 의사를 표시하였으나, 이로써 피해자가 금전적으로나마 어느 정도 위자될 것으로 보이는 점, 피고인이 이 사건 범행을 인정하고 깊이 반성하는 것으로 보이는 점, 피고인에게 벌금형을 초과하는 전력이 없는 점 등은 피고인에게 유리한 정상이다."
336757,판례내용,34,"이와 같은 유리한 정상을 비롯하여 이 사건 변론에 나타난 모든 양형 조건을 종합적으로 고려하면, 앞서 본 불리한 정상을 감안하더라도 원심의 선고형(징역 2년 6개월 등)은 너무 무거워서 부당하다."
336757,판례내용,35,"이를 지적하는 피고인의 항소이유 주장은 이유 있고, 이와 다른 전제에 선 검사의 항소이유 주장은 이유 없다."
336757,판례내용,36,3.결론
336757,판례내용,37,그렇다면 피고인의 항소는 이유 있으므로 형사소송법 제364조 제6항에 따라 원심 판결을 파기하고 변론을 거쳐 다시 아래와 같이 판결한다.
336757,판례내용,38,[다시 쓰는 판결 이유]
336757,판례내용,39,범죄사실 및 증거의 요지
336757,판례내용,40,"이 법원이 인정하는 범죄사실과 그에 대한 증거의 요지는 원심판결의 각 해당란 기재와 같으므로, 형사소송법 제369조에 따라 이를 그대로 인용한다."
336757,판례내용,41,법령의 적용
336757,판례내용,42,1.범죄사실에 대한 해당법조
336757,판례내용,43,"성폭력범죄의 처벌 등에 관한 특례법 제5조 제3항, 제2항, 형법 제299조"
336757,판례내용,44,2.정상참작감경
336757,판례내용,45,"형법 제53조, 제55조 제1항 제3호(앞서 항소이유에 대한 판단에서 본 유리한 정상 참작)"
336757,판례내용,46,3.집행유예
336757,판례내용,47,형법 제62조 제1항(앞서 항소이유에 대한 판단에서 본 유리한 정상 거듭 참작)
336757,판례내용,48,4.수강명령
336757,판례내용,49,성폭력범죄의 처벌 등에 관한 특례법 제16조 제2항 본문
336757,판례내용,50,5.공개명령 및 고지명령의 면제
336757,판례내용,51,"성폭력범죄의 처벌 등에 관한 특례법 제47조 제1항, 제49조 제1항, 아동·청소년의 성보호에 관한 법률 제49조 제1항 단서, 제50조 제1항 단서"
336757,판례내용,52,"피고인에 대한 성폭력 치료강의 수강명령, 취업제한명령, 신상정보등록만으로도 어느 정도 피고인의 재범을 방지하는 효과를 거둘 수 있을 것으로 기대되는 점, 그 밖에 피고인의 나이, 환경, 범행의 동기, 방법 및 결과, 공개명령 및 고지명령으로 인하여 피고인이 입을 불이익의 정도와 예상되는 부작용 등을 종합하면, 피고인의 신상정보를 공개·고지하여서는 아니 될 특별한 사정이 있다고 판단된다."
336757,판례내용,53,6.취업제한명령
336757,판례내용,54,"아동·청소년의 성보호에 관한 법률 제56조 제1항 본문, 장애인복지법 제59조의3 제1항 본문"
336757,판례내용,55,양형의 이유
336757,판례내용,56,1.법률상 처단형의 범위: 징역 2년 6개월∼15년 이하
336757,판례내용,57,2.양형기준에 따른 권고형의 범위
336757,판례내용,58,[유형의 결정] 성범죄 > 01.일반적 기준 > 나.강제추행죄(13세 이상 대상)> [제3 유형] 친족관계에 의한 강제추행/특수강제추행
336757,판례내용,59,[특별양형인자] 없음
336757,판례내용,60,"[권고영역 및 권고형의 범위] 기본영역, 징역 3년∼6년"
336757,판례내용,61,"3.선고형의 결정: 징역 2년 6개월, 집행유예 3년"
336757,판례내용,62,"앞서 항소이유에 대한 판단에서 본 정상들과 이 사건 범죄에 대한 법률상 처단형의 범위 및 대법원 양형위원회의 양형기준상 권고형의 범위, 기타 기록과 변론에 나타난 제반 양형요소를 종합적으로 고려하여 양형기준상 권고형의 하한을 벗어나 주문과 같이 형을 정한다."
336757,판례내용,63,신상정보 등록 및 제출의무
336757,판례내용,64,"판시 범죄사실에 관하여 유죄판결이 확정되는 경우, 피고인은 성폭력범죄의 처벌 등에 관한 특례법 제42조 제1항에 따라 신상정보 등록대상자에 해당하게 되므로 같은 법 제43조에 따라 관할기관에 신상정보를 제출할 의무가 있다."
336757,판례내용,65,재판장 판사 원○ _________________________
336757,판례내용,66,판사 김○ _________________________
336757,판례내용,67,판사 허○ _________________________
