판례일련번호,구분,문장번호,내용
78598,판례내용,1,【피 고 인】
78598,판례내용,2,【항 소 인】 검사
78598,판례내용,3,【검    사】 김○
78598,판례내용,4,【변 호 인】 변호사 서○(
78598,판례내용,5,【원심판결】 서울서부지방법원 2007.5.30.
78598,판례내용,6,선고 2006고정2891 판결
78598,판례내용,7,【주    문】
78598,판례내용,8,검사의 항소를 모두 기각한다.
78598,판례내용,9,원심판결의 판결선고일 “2007.5.16.”을 “2007.5.30.”로 경정한다.
78598,판례내용,10,【이    유】1.검사의 항소이유의 요지
78598,판례내용,11,"피고인 1은 도장공사업 전문건설업등록만을 보유하고 있을 뿐임에도, 등록 없이 일반건설업에 해당하는 토목공사, 철근콘크리트공사, 상하수도설비공사 등이 포함된 이 사건 운동장 조성공사를 실시하였는바,"
78598,판례내용,12,"피고인 1이 실시한 위 각 공사가 도장공사에 대한 부대공사에 해당한다고 보기 어렵고,"
78598,판례내용,13,피고인 1이 위와 같이 믿었다고 하여
78598,판례내용,14,"피고인 1에게 건설산업기본법위반의 범의가 없었다거나 법률의 착오에 정당한 이유가 있는 경우에 해당한다고 보기도 어려움에도, 원심은 사실을 오인하거나 법리를 오해하여 공소사실을 무죄로 인정한 잘못이 있다."
78598,판례내용,15,2.항소이유에 관한 판단
78598,판례내용,16,가.이 사건 공소사실의 요지
78598,판례내용,17,피고인 1은
78598,판례내용,18,"피고인 2 주식회사(이하 ‘피고인 회사’라고만 한다)의 대표이사로서 도장공사업, 금속구조물·창호공사업 전문건설업등록을 보유한 자이고, 피고인 회사는 건설업 등을 목적으로 하는 법인인바, 건설업을 영위하고자 하는 자는 건설교통부장관 또는 관할관청에 업종별로 등록을 하여야 함에도 불구하고, (1)피고인 1은 2005.6.8."
78598,판례내용,19,안성 죽산면 장원리 678 두원공과대학에서 동 대학 학장
78598,판례내용,20,"공소외인과 총 공사금액 347,000,000원으로 하는 위 대학 운동장 조성공사를 도급받아 시공함에 있어 등록을 하지 아니한 채 일반건설업자 내지 철근콘크리트공사업, 상하수도설비공사업, 포장공사업 등을 보유한 전문건설업자만이 도급받아 시공할 수 있는 철근콘크리트 공사, 상하수도설비공사, 포장공사(이하 위 각 공사를 합하여 ‘이 사건 공사’라고만 한다)를 하고, (2)피고인 회사는 위 일시, 장소에서 피고인 회사의 대표이사인"
78598,판례내용,21,피고인 1이 피고인 회사의 업무에 관하여 위와 같은 방법으로 등록을 하지 아니한 채 이 사건 공사를 하였다.
78598,판례내용,22,나.이 법원의 판단
78598,판례내용,23,"(1)건설산업기본법 제16조 제3항은 ‘전문건설업자는 일반건설업자만이 도급받아 시공할 수 있는 건설공사를 도급받아서는 아니된다.다만, 다음 각호의 1에 해당하는 경우에는 그러하지 아니하다.’고 규정하면서,"
78598,판례내용,24,"위 조항 제3호에서 ‘2개 업종 이상의 전문건설업의 등록을 한 전문건설업자가 당해 업종에 해당하는 전문공사로 구성된 복합공사를 하도급받는 경우’를 규정하고 있는바, 위 조항의 본문과 단서를 종합하여 보면, ‘2개 이상의 전문건설업의 등록을 한 업자는 그가 등록한 당해 2개 이상의 전문공사가 포함된 복합공사, 즉 종합공사를 도급받아 시공할 수 있다’는 의미로 해석된다."
78598,판례내용,25,"(2)그런데, 원심이 적법하게 조사하여 채택한 증거에 의하면, ① 피고인은 도장공사업, 금속구조물·창호공사업 전문건설업등록을 보유하고 있는 사실, ② 이 사건 공사는 공사금액 347,000,000원(부가세 포함)의 운동장 조성공사로, 가설공사(사무실용 및 창고용 콘테이너 가설건물 각 1동씩), 우배수공사, 포장공사, 구조물공사, 시설물공사, 이설공사, 철거공사 등으로 이루어져 있는 사실, ③"
78598,판례내용,26,"건설산업기본법 시행령 제7조 별표 1에 의하면,"
78598,판례내용,27,"피고인 1이 전문건설업등록을 보유하고 있는 도장공사업은 ‘시설물에 칠바탕을 다듬고 도료 등을 솔·로울러·기계 등을 사용하여 칠하는 공사’를 내용으로 하는데, 이 사건 공사 중 운동장트랙 포장공사가 이에 해당하고, 역시"
78598,판례내용,28,"피고인 1이 전문건설업등록을 보유하고 있는 금속구조물·창호공사업은 ‘금속재·비철금속재·합성수지·유리 등으로 된 창 또는 문을 건축물 등에 설치하는 창호공사’와 ‘철물 그 밖의 금속류로 공작물을 축조하거나 설치하는 철물공사’ 및 ‘농업·임업·원예용 등 온실의 설치공사’를 내용으로 하는데, 이 사건 공사 중 금속류의 공작물인 콘테이너 가설공사가 철물공사에 해당하는 사실(같은 별표의 예시에 의하면 ‘경량칸막이 등을 금속류로 설치하는 공사’를 규정하고 있다)을 인정할 수 있다."
78598,판례내용,29,(3)위와 같은
78598,판례내용,30,"건설산업기본법 제16조 제3항 제3호의 해석 및 위 인정사실에 의하면,"
78598,판례내용,31,"피고인 1은 2개 이상의 전문건설업등록을 한 업자에 해당하므로, 그가 등록을 보유한 도장공사업과 금속구조물·창호공사업에 각 해당하는 운동장트랙 포장공사와 콘테이너 가설공사를 포함한 종합공사인 이 사건 공사를 도급받아 시공할 수 있다고 인정된다."
78598,판례내용,32,"(4)따라서,"
78598,판례내용,33,피고인 1이 이 사건 공사를 도급받아 시공한 행위는
78598,판례내용,34,"건설산업기본법 제9조 제1항에 위반되지 아니하여 죄가 되지 아니하므로 피고인들에 대하여 각 무죄를 선고하여야 하는바, 이와 결론을 같이 하는 원심판결은 결국 정당하다."
78598,판례내용,35,3.결  론
78598,판례내용,36,"그렇다면, 검사의 항소는 모두 이유 없으므로,"
78598,판례내용,37,"형사소송법 제364조 제4항에 의하여 이를 모두 기각하고, 원심판결의 판결선고일 “2007.5.16.”은 “2007.5.30.”의 오기임이 명백하므로"
78598,판례내용,38,형사소송규칙 제25조 제1항에 의하여 직권으로 이를 경정하기로 하여 주문과 같이 판결한다.
78598,판례내용,39,판사 박○(재판장)장○ 윤○
