판례일련번호,구분,문장번호,내용
98827,판시사항,1,형벌법규의 부지와 범죄의 성립
98827,판결요지,2,"형벌법규의 부지는 범의를 저각하지 아니하여, 범죄의 성립에 영향을 미치는 것이 아니다."
98827,참조조문,3,형법 제13조
98827,판례내용,4,【피 고 인】
98827,판례내용,5,【상 고 인】   피고인
98827,판례내용,6,【원심판결】
98827,판례내용,7,서울형사지방법원 1983.11.24.
98827,판례내용,8,선고 83노5355 판결
98827,판례내용,9,【주    문】
98827,판례내용,10,상고를 기각한다.
98827,판례내용,11,【이    유】  피고인의 상고이유를 본다.
98827,판례내용,12,형벌법규의 부지는 범의를 저각하지 아니하여 범죄의 성립에 영향을 미치는 것이 아니므로 피고인의 소위를
98827,판례내용,13,"소방법 제14조 제3항,"
98827,판례내용,14,제74조 제2호에 의율한 원심의 조치는 정당하다 할 것이고 그밖에 양형부당에 귀착되는 사유는 적법한 상고이유가 될 수없다.논지 이유없다.
98827,판례내용,15,따라서 상고를 기각하기로 하여 관여 법관의 일치된 의견으로 주문과 같이 판결한다.
98827,판례내용,16,대법관 강○(재판장)김○ 이○ 신○
