판례일련번호,구분,문장번호,내용
311461,판례내용,1,대 전 지 방 법 원
311461,판례내용,2,제○ 사 부
311461,판례내용,3,판 결
311461,판례내용,4,사 건
311461,판례내용,5,2023고합169 특정범죄가중처벌등에관한법률위반(어린이보호구역 치상)
311461,판례내용,6,피 고 인
311461,판례내용,7,A
311461,판례내용,8,검 사
311461,판례내용,9,"박○(기소), 김○(공판)"
311461,판례내용,10,변 호 인
311461,판례내용,11,법무법인 재유
311461,판례내용,12,담당변호사 송○
311461,판례내용,13,판 결 선 고
311461,판례내용,14,2023.9.21.
311461,판례내용,15,주 문
311461,판례내용,16,피고인을 징역 1년 2월에 처한다.
311461,판례내용,17,이 유
311461,판례내용,18,범 죄 사 실1)
311461,판례내용,19,피고인은 (차량번호 1 생략)크루심 알파300(CRUISYM ALPHA300)이륜자동차의 운전업무에 종사하는 사람이다.
311461,판례내용,20,1)공소사실의 동일성을 해하지 아니하고 피고인의 방어권 행사에 실질적인 불이익을 초래할 염려가 없는 범위 내에서 증거에 의하여 인정되는 사실관계에 따라 공소사실을 정정 내지 수정하여 인정하였다.
311461,판례내용,21,피고인은 2022.12.19.
311461,판례내용,22,15:28경 대전 서구 B아파트 앞 편도 2차로의 도로를 가람네거리 쪽에서 햇님네거리 쪽으로 1차로를 따라 진행하게 되었다.
311461,판례내용,23,"그곳은 어린이 보호구역으로 지정되어 있고 전방에 신호등이 설치된 횡단보도가 있었으므로, 운전업무에 종사하는 사람에게는 속도를 줄이고 신호를 잘 살펴 안전하게 운전하여 사고를 미리 방지하여야 할 업무상 주의의무가 있었다."
311461,판례내용,24,"그럼에도 불구하고, 피고인은 이를 게을리한 채 전방 주시를 제대로 하지 않고 진행한 과실로 전방 오른쪽에서 왼쪽으로 신호에 따라 횡단보도를 건너던 피해자 C(남, 11세)을 위 이륜자동차의 앞부분으로 들이받았다."
311461,판례내용,25,결국 피고인은 어린이 보호구역에서 어린이의 안전에 유의하면서 운전하여야 할 의무를 위반하고 위와 같은 업무상의 과실로 어린이인 위 피해자에게 약 8주간의 치료가 필요한 외상성 뇌내출혈 등의 상해를 입게 하였다.
311461,판례내용,26,증거의 요지
311461,판례내용,27,1.피고인의 법정진술
311461,판례내용,28,"1.교통사고보고(실황조사서), 수사보고(피해자 치료경과 등 확인), 수사결과보고서"
311461,판례내용,29,1.진단서
311461,판례내용,30,"1.자동차운전면허대장, 차적조회, 의무보험조회, 자동차보험 가입증명서, 신호주기표"
311461,판례내용,31,"1.사고현장사진, 영상 캡처사진"
311461,판례내용,32,1.사고영상 CD 1부
311461,판례내용,33,법령의 적용
311461,판례내용,34,1.범죄사실에 대한 해당법조 및 형의 선택
311461,판례내용,35,"특정범죄 가중처벌 등에 관한 법률 제5조의13 제2호, 교통사고처리 특례법 제3조 제1항, 형법 제268조, 징역형 선택"
311461,판례내용,36,양형의 이유
311461,판례내용,37,1.법률상 처단형의 범위: 징역 1년∼15년
311461,판례내용,38,2.양형기준에 따른 권고형의 범위: 양형기준 미설정
311461,판례내용,39,3.선고형의 결정
311461,판례내용,40,"아래와 같은 정상들과 피고인의 연령, 성행, 환경, 범행 경위, 범행 후의 정황 등의 양형조건들을 종합적으로 고려하여 주문과 같이 형을 정한다."
311461,판례내용,41,"○ 유리한 정상: 피고인은 이 사건 범행을 모두 인정하며 반성하는 태도를 보이고 있으며, 피해자를 위하여 2,000만 원을 공탁하였다.피고인은 2017년 정보통신망이용촉진및정보보호등에관한법률위반(명예훼손)죄로 벌금 50만 원의 약식명령을 받은 전력이 있을 뿐이고, 벌금형을 초과하는 전과는 없다."
311461,판례내용,42,"○ 불리한 정상: 이 사건 범행은 안전운전에 특별한 주의를 기울여야 할 어린이 보호구역 내에서 보행신호에 따라 횡단보도를 건너는 어린이를 차량으로 충격한 사건으로, 교통안전에 취약한 어린이를 보호하려는 입법취지 등을 고려하면 죄책이 무겁다.피고인은 운행 장소가 어린이 보호구역임을 인지하고도 신호를 위반하고, 전방주의의무를 게을리 하여 비난가능성이 작지 않다.피해자는 이 사고로 8주간의 치료가 필요한 상해를 입었는데, 피해자의 주된 상해 부위는 두개골과 뇌였고 그 결과 피해자는 두개골을 절개하여 뇌를 노출시킨 상태에서 진행하는 뇌수술까지 받게 되었다.피고인은 피해자로부터 용서를 받지 못하였고, 피해자 측은 피고인에 대한 엄벌을 탄원하고 있다."
311461,판례내용,43,재판장 판사 최○ _________________________
311461,판례내용,44,판사 심○ _________________________
311461,판례내용,45,판사 이○ _________________________
