판례일련번호,구분,문장번호,내용
319354,판례내용,1,서 울 서 부 지 방 법 원
319354,판례내용,2,판 결
319354,판례내용,3,사 건
319354,판례내용,4,"2023고단1069 사기, 공전자기록등위작, 위작공전자기록등행사"
319354,판례내용,5,피 고 인
319354,판례내용,6,A
319354,판례내용,7,검 사
319354,판례내용,8,"하○(기소), 박○(공판)"
319354,판례내용,9,변 호 인
319354,판례내용,10,변호사 허○(국선)
319354,판례내용,11,판 결 선 고
319354,판례내용,12,2023.8.17.
319354,판례내용,13,주 문
319354,판례내용,14,피고인을 징역 6월에 처한다.
319354,판례내용,15,"다만, 이 판결 확정일부터 2년간 위 형의 집행을 유예한다."
319354,판례내용,16,이 유
319354,판례내용,17,범 죄 사 실
319354,판례내용,18,[전제사실]
319354,판례내용,19,피고인은 2011.11.7.
319354,판례내용,20,소방공무원으로 임용되어 2018.7.10.경부터 서울 B에 있는 C기관 D과에서 교육 및 일상경비 업무를 담당한 소방공무원(계급 소방장)이다.
319354,판례내용,21,"소방공무원이 시간외 근무수당을 신청하기 위하여는 전자인사관리시스템(이하 ‘e사람’)에 개인별로 부여된 아이디, 비밀번호로 로그인한 후 ‘출퇴근지정’란을 클릭하여 출근 또는 퇴근 시간을 시스템에 등록해야 하고, 등록된 출·퇴근 시간에 따라 시간외 수당이 산정되어 지급되는 구조이다."
319354,판례내용,22,"피고인은 2021.3.15.경 자신이 사용하던 사무실 컴퓨터에 미리 설정한 내용에 따라 아이디와 비밀번호가 자동으로 입력되고, 마우스가 자동으로 클릭되는 ‘매크로 프로그램’을 다운받아, 실제로는 시간외 근무를 하지 아니하였음에도 위 ‘매크로 프로그램’을 이용하여 출퇴근 시간을 자동으로 입력하는 방법으로 시간외 수당을 수령할 것을 마음먹었다."
319354,판례내용,23,[범죄사실]
319354,판례내용,24,1.공전자기록등위작 및 위작공전자기록등행사
319354,판례내용,25,"피고인은 2021.7.6.경 위 피고인의 사무실에서, 사실은 18:00경 퇴근하여 23:05까지 시간외 근무를 한 사실이 없음에도 불구하고, 퇴근 전 위 ‘매크로 프로그램’에 23:05에 퇴근을 한 것처럼 설정을 하여, 같은 날 23:05경 피고인이 설정한 내용대로 위 ‘매크로 프로그램’이 작동하여 23:05에 퇴근한 것으로 입력 후 등록함으로써 공전자 기록을 위작하고 그 즉시 이를 행사한 것을 비롯하여, 그때부터 2022.5.12.경까지 별지 범죄일람표 기재와 같이 총 116회에 걸쳐 ‘매크로 프로그램’을 이용하여 공전자기록을 위작하고 이를 행사하였다."
319354,판례내용,26,2.사기
319354,판례내용,27,"피고인은 2021.7.6.경 위 제1항과 같은 방법으로 위작한 시간외 근무 기록을 근거로 4시간의 시간외 근무를 인정받은 것을 비롯하여, 그때부터 2022.5.12.경까지 별지 범죄일람표 기재와 같이 총 116회에 걸쳐 총 385시간의 시간외 근무를 인정받아 피해자 대한민국으로부터 시간외 근무수당 명목으로 4,302,410원을 교부 받아 이를 편취하였다."
319354,판례내용,28,증거의 요지
319354,판례내용,29,1.피고인의 법정진술
319354,판례내용,30,2.E에 대한 경찰 진술조서
319354,판례내용,31,"3.고발장, 자체조사 실시 및 결과 제출 안내, 차량출입기록, 매크로프로그램 등 캡쳐 사진, 프로그램 실행시간, 초과근무 단가(2021년), 초과근무 단가(2022년), 차량 등록 내역, 휴대전화 발신 내역, 데이터패킷과 초과근무내역 정리자료, 수사보고서(C기관 e사람출퇴근 지정 방법 확인), 월별 데이터패킷 정리자료, 수사보고서(차량 출입기록을 이용한 허위 청구 판단)"
319354,판례내용,32,법령의 적용
319354,판례내용,33,1.범죄사실에 대한 해당법조 및 형의 선택
319354,판례내용,34,"형법 제347조 제1항(사기의 점, 포괄하여, 징역형 선택), 형법 제227조의2(공전자기록등위작의 점), 형법 제229조, 제227조의2(위작공전자기록등행사의 점)"
319354,판례내용,35,2.경합범가중
319354,판례내용,36,"형법 제37조 전단, 제38조 제1항 제2호, 제50조"
319354,판례내용,37,3.집행유예
319354,판례내용,38,형법 제62조 제1항
319354,판례내용,39,양형의 이유
319354,판례내용,40,"피고인은 소방공무원으로서 초과근무시스템에 매크로 프로그램을 다운받아 이를 이용하여 출퇴근 시간을 자동으로 입력하는 방법으로 허위의 시간외 근무 정보를 입력하여 공전자기록을 위작하고, 위작한 공전자기록을 행사하여 합계 약 400만 원 상당의 시간외 근무수당을 편취하였다."
319354,판례내용,41,"이 사건 범행 경위와 방법 및 내용 등에 비추어 보면, 이 사건 범행은 그 죄질이 불량하다."
319354,판례내용,42,"이 사건 범행 기간이 약 10개월에 걸쳐 반복적으로 이루어졌고, 편취액 또한 적지 않은 금액이다."
319354,판례내용,43,이는 피고인에게 불리한 정상이다.
319354,판례내용,44,"다만 피고인이 이 사건 범행을 인정하고 있고, 부당 수령한 시간외 근무수당 및 가산징수금 19,342,350원을 모두 납부하였으며, 이 사건 범행으로 인하여 ‘강등’의 징계를 받았다."
319354,판례내용,45,피고인은 형사 처벌을 받은 전력이 없다.
319354,판례내용,46,"위와 같은 정상들과 그 밖에 피고인의 연령, 성행, 환경, 가족관계, 범행의 동기, 수단과 방법, 범행 후의 정황 등 이 사건 변론에 나타난 모든 양형조건들을 참작하여 주문과 같이 형을 정한다."
319354,판례내용,47,판사 윤○ _________________________
