판례일련번호,구분,문장번호,내용
316143,판례내용,1,수원지방법원
316143,판례내용,2,제3-1형사부
316143,판례내용,3,판결
316143,판례내용,4,사건
316143,판례내용,5,"2022노4295, 2023노5684(병합)자동차관리법위반, 공기호위조,"
316143,판례내용,6,"위조공기호행사, 사기, 주민등록법위반"
316143,판례내용,7,피고인
316143,판례내용,8,A
316143,판례내용,9,항소인
316143,판례내용,10,피고인
316143,판례내용,11,검사
316143,판례내용,12,"이○, 장○, 이○, 최○, 최○(기소), 이○(공판)"
316143,판례내용,13,변호인
316143,판례내용,14,변호사 김○(국선)
316143,판례내용,15,원심판결
316143,판례내용,16,1.수원지방법원 안양지원 2022.7.13.
316143,판례내용,17,"선고 2020고단2594, 2021고단408(병합), 1061(병합), 1069(병합), 1332(병합), 1333(병합)판결 및 2021초기459 배상명령신청"
316143,판례내용,18,2.수원지방법원 안양지원 2023.4.5.
316143,판례내용,19,선고 2022고단708 판결
316143,판례내용,20,판결 선고
316143,판례내용,21,2023.11.10.
316143,판례내용,22,주문
316143,판례내용,23,제1원심판결 중 피고사건 부분 및 제2원심판결을 모두 파기한다.
316143,판례내용,24,피고인을 징역 1년 6개월에 처한다.
316143,판례내용,25,압수된 증 제1호를 몰수한다.
316143,판례내용,26,이유
316143,판례내용,27,1.이 법원의 심판범위
316143,판례내용,28,제1원심은 배상신청인의 배상신청을 각하하였다.
316143,판례내용,29,"소송촉진 등에 관한 특례법 제32조 제4항에 의하면 배상신청인은 신청을 각하한 재판에 대하여 불복할 수 없으므로, 제1원심판결 중 배상신청을 각하한 부분은 즉시 확정되어 이 법원의 심판범위에서 제외된다."
316143,판례내용,30,2.항소이유의 요지
316143,판례내용,31,제1원심의 형(징역 3년)과 제2원심의 형(징역 1년)은 너무 무거워서 부당하다.
316143,판례내용,32,3.직권 판단
316143,판례내용,33,"피고인이 제1원심판결과 제2원심판결에 대하여 각 항소를 제기함에 따라 그 항소사건들을 당심에서 병합하여 심리하게 되었는바, 원심판결들이 피고인에 대하여 판시한 각 범죄사실이 형법 제37조 전단의 경합범 관계에 있는 이상 형법 제38조 제1항에 따라 이를 동시에 판결하여 하나의 형을 선고하여야 할 것이므로, 이 점에서 제1원심판결 중 피고사건 부분과 제2원심판결은 더 이상 유지될 수 없게 되었다."
316143,판례내용,34,"한편 기록에 의하면, 제2원심은 소송촉진 등에 관한 특례법 제23조에 따라 공시송달의 방법으로 피고인에 대하여 소환장 등을 송달하고 피고인이 불출석한 상태에서 심리를 진행하여 제2원심의 형을 선고한 사실, 피고인은 위 판결이 형식적으로 확정된 후 소환장 등을 송달받지 못하였음을 이유로 상소권회복청구를 한 사실, 이에 대하여 제2원심은 피고인이 책임질 수 없는 사유로 항소기간 내에 항소하지 못한 경우에 해당한다고 인정하여 상소권회복결정을 한 사실을 인정할 수 있다."
316143,판례내용,35,"그렇다면 피고인이 제2원심의 공판절차에 출석하지 못한 데에는 귀책사유가 없어 제2원심판결에는 소송촉진 등에 관한 특례법 제23조의2 제1항에 따른 재심청구의 사유가 있다고 할 것이고, 이는 형사소송법 제361조의5 제13호에서 정한 항소이유에 해당하여, 항소심인 이 법원으로서는 피고인에게 다시 공소장 부본 등을 송달하는 등 새로 소송절차를 진행하고 새로운 심리 결과에 따라 다시 판결하여야 할 것이므로(대법원 2015.6.25."
316143,판례내용,36,"선고 2014도 17252 전원합의체 판결 등 참조), 이 점에서도 제2원심판결은 더 이상 유지될 수 없다.결론"
316143,판례내용,37,"그렇다면 원심판결들에는 위와 같은 직권파기사유가 있으므로 피고인의 항소이유에 관한 판단을 생략한 채 형사소송법 제364조 제2항에 의하여 제1원심판결 중 피고사건 부분 및 제2원심판결을 모두 파기하고, 변론을 거쳐 다시 다음과 같이 판결한다."
316143,판례내용,38,[파기 부분에 대하여 다시 쓰는 판결 이유]
316143,판례내용,39,범죄사실 및 증거의 요지
316143,판례내용,40,"이 법원이 인정하는 범죄사실 및 증거의 요지는, 제2원심판결 중 증거의 요지에 ‘1.피고인의 이 법원 법정진술’을 추가하는 외에는 원심판결들의 각 해당란 기재와 같으므로 형사소송법 제369조에 따라 이를 그대로 인용한다."
316143,판례내용,41,법령의 적용
316143,판례내용,42,1.범죄사실에 대한 해당법조 및 형의 선택
316143,판례내용,43,"형법 제238조 제1항(공기호위조의 점), 형법 제238조 제2항, 제1항(위조공기호행사의 점), 각 자동차관리법 제78조 제2호, 제71조 제1항(등록번호판 위조의 점 및 위조된 등록번호판 사용의 점), 각 형법 제347조 제1항, 제30조(사기의 점), 각 주민등록법 제37조 제10호(주민등록번호 부정사용의 점)"
316143,판례내용,44,1.상상적 경합
316143,판례내용,45,"형법 제40조, 제50조(공기호위조죄와 2020.2.5."
316143,판례내용,46,자 자동차관리법위반죄 상호간 및 위조공기호행사죄와 2020.10.13.
316143,판례내용,47,"자 자동차관리법위반죄 상호간, 각 형이 더 무거운 자동차관리법위반죄에 정한 형으로 처벌)"
316143,판례내용,48,1.형의 선택
316143,판례내용,49,각 징역형 선택
316143,판례내용,50,1.경합범가중
316143,판례내용,51,"형법 제37조 전단, 제38조 제1항 제2호, 제50조"
316143,판례내용,52,1.몰수
316143,판례내용,53,형법 제48조 제1항 제2호
316143,판례내용,54,양형의 이유
316143,판례내용,55,"피고인은 보이스피싱 범행에서 현금수거책 역할을 수행하여 피해자 5명으로부터 합계 8,567만 원을 편취하였고, 그 편취금 일부를 송금하는 과정에서 다른 사람들의 주민등록번호를 부정하게 사용하였다.또한 피고인은 그 소유 승용차의 등록번호판을 임의로 만들어 사용하기도 하였다.보이스피싱 범행의 피해는 회복되지 아니하였다.따라서 피고인의 죄책이 가볍지 않다."
316143,판례내용,56,"다만 피고인이 범행을 모두 인정하며 반성하고 있는 점, 보이스피싱 범행에 미필적 범의로 단순 가담하였고 범죄수익 또한 비교적 소액인 점, 피고인에게 동종 범행 전력은 없으며 벌금형보다 무겁게 처벌받은 전력도 없는 점을 유리한 정상으로 참작하고, 그 밖에 피고인의 연령, 성행, 환경, 범행의 동기, 수단과 방법, 범행 후의 정황 등 변론에 나타난 다른 양형의 조건들도 종합적으로 고려하여 주문과 같이 형을 정한다."
316143,판례내용,57,재판장 판사 장○ _________________________
316143,판례내용,58,판사 진○ _________________________
316143,판례내용,59,판사 조○ _________________________
