판례일련번호,구분,문장번호,내용
338192,판례내용,1,서 울 중 앙 지 방 법 원
338192,판례내용,2,판 결
338192,판례내용,3,사 건
338192,판례내용,4,"2022고단3340 사기, 전기통신사업법위반"
338192,판례내용,5,피 고 인
338192,판례내용,6,A
338192,판례내용,7,검 사
338192,판례내용,8,"권○(기소), 경○(공판)"
338192,판례내용,9,변 호 인
338192,판례내용,10,법무법인 로캡
338192,판례내용,11,담당변호사 박○
338192,판례내용,12,판 결 선 고
338192,판례내용,13,2022.9.21.
338192,판례내용,14,주 문
338192,판례내용,15,피고인을 징역 1년 6월에 처한다.
338192,판례내용,16,"다만, 이 판결 확정일부터 3년간 위 형의 집행을 유예한다."
338192,판례내용,17,압수된 증 제1 내지 5호를 각 몰수한다.
338192,판례내용,18,이 유
338192,판례내용,19,범 죄 사 실
338192,판례내용,20,"전기통신금융사기(이하 ‘보이스피싱’이라고 한다.) 조직은 해외에 콜센터를 운영하면서 불특정 다수의 사람들을 상대로 금융기관이나 수사기관을 사칭하는 전화를 걸어 거짓말로 재물을 편취하는 수법의 범행을 저지르는 조직으로, 사기 전화를 하여 피해금을 편취하는 ‘콜센터 상담원’, 피해금을 해외로 송금하는 ‘송금책’, 이들을 총괄하는 ‘총책’ 등으로 철저히 역할을 분담하면서 수사기관의 추적을 피하기 위해 속칭 ‘대포폰’ 등을 이용하거나 모바일 채팅 어플리케이션인 ‘위챗’, ‘텔레그램’, ‘카카오톡’, ‘딩톡’ 등을 이용하여 서로 연락하는 등의 점조직 형태로 운영되고 있다."
338192,판례내용,21,"한편, 보이스피싱 조직은 불특정 다수의 사람들이 일반전화(B) 또는 이동전화(C)로 발신되는 전화나 문자메시지는 받지만, 국제전화나 인터넷전화(D) 등의 경우는 받지 않는다는 사실을 알고, 국내에 원룸이나 고시텔 등을 임차한 후 중계소를 설치하고, 그 중계소에 VoIP GateWay(다수 휴대폰 사이의 통화를 중계하는 통신장비, 이하 ‘중계기’라고 한다.)를 이용하며, 국내 이동통신사의 유심(USIM)을 중계기에 연결하는 방법 또는 삼성 스마트폰에 삽입한 후 해외 콜센터의 삼성 태블릿과 다른 기기에서도 전화․문자하기 기능(Call & Message Continuity, 이하 ‘CMC 기능’이라고 한다.)으로 연결시켜 단말기를 중계기로 이용하는 방법으로 해외 콜센터에서 전화를 하는 경우에도 유심이 부여하는 국내 이동전화 번호로 발신되는 것처럼 가장하는 방법을 사용한다."
