판례일련번호,구분,문장번호,내용
309626,판례내용,1,청주지방법원 제1형사부 판결
309626,판례내용,2,사건: 노업무상과실치상 2010 593
309626,판례내용,3,피고인: 강◎◎
309626,판례내용,4,주거: 청주시
309626,판례내용,5,등록기준지: 서울
309626,판례내용,6,항소인: 피고인
309626,판례내용,7,검사: 이○
309626,판례내용,8,변호인: 변호사 김병철
309626,판례내용,9,원심판결: 청주지방법원 선고 고단 판결 2010.5.18.
309626,판례내용,10,2009 2533
309626,판례내용,11,판결선고: 2010.8.20.
309626,판례내용,12,주문: 원심판결을 파기한다.피고인은 무죄.
309626,판례내용,13,이유: 항소이유의 요지
309626,판례내용,14,"1.가사실오인.피고인의 이 사건 수술과 피해자의 복합부위통증증후군이라는 상해 발생 사이에 인과관계가 인정되지 않고, 가사 인과관계가 인정된다고 하더라도 피고인에게 업무상 과실이 인정되려면 이 사건 수술로 인하여 피해자에게 복합부위통증증후군이 발생하였다는 사실만으로는 부족하고 구체적으로 피고인의 수술 과정에서 어떤 주의의무 위반 행위가 있었는지에 대한 입증이 필요한데, 이 사건 공소사실에는 구체적인 주의의무 위반 행위에 대한 구체적인 적시가 없을 뿐 아니라 피고인이 주의의무 위반 행위를 하였다는 점에 대한 아무런 입증이 없으므로 피고인에게 업무상 과실 또한 인정되지 아니한다."
309626,판례내용,15,"나.양형부당.원심의 형벌금 2,000,000원은 너무 무거워서 부당하다."
309626,판례내용,16,2.공소사실의 요지 및 원심의 판단
309626,판례내용,17,가.공소사실의 요지.피고인은 2005.3.경부터 현재까지 청주시 구 동 ***-** ‘▣▣ ○○ ▣▣ 원의 정형외과 과장으로 근무하는 사람이다.피고인은 2007.5.2.
309626,판례내용,18,"왼쪽 손목의 저림 증상 등으로 위 병원 정형외과를 찾아온 피해자 이○(38)에 대하여 수근관증후근 교정수술을 하게 하였다.이러한 경우 좌측 손목 부분을 절개하여 정중신경을 누르고 있는 주변 조직의 유착을 제거해야 하므로 수술 과정에서 정중신경과 그 분지의 손상, 혈관 손상 등의 가능성이 있기 때문에 피고인에게는 해부학적 지식에 따라 정중신경 등이 손상되지 않았는지를 눈으로 확인하면서 수술을 하여 신경 등의 손상을 방지하여야 할 업무상 주의의무가 있었다.그럼에도 불구하고 피고인은 이를 게을리한 채 만연히 수술을 하여 피해자의 손목 신경 등을 손상시켜 피해자에게 치료 기간을 알 수 없는 좌측 수부 복합부위통증증후군 등의 상해를 입게 하였다."
309626,판례내용,19,나.원심의 판단.원심은 그 거시의 각 증거들을 종합하여 이 사건 공소사실을 유죄로 인정한 다음 피고인에 대하여 벌금형을 선고하였다.
309626,판례내용,20,3.당심의 판단
309626,판례내용,21,가.기초사실.원심이 적법하게 채택하여 조사한 증거들에 의하면 다음과 같은 사실을 인정할 수 있다.피해자는 2006.1.18.
309626,판례내용,22,"손의 저림 현상으로 ○○○○ 병원에 내원하여 팔목터널 증후군(수근관증후군)의 진단을 받은 후 2006.9.11.까지 7회에 걸쳐 위 병원에서 치료를 받았다.피해자는 위 ①항과 같이 치료를 받았음에도 손의 저림 현상이 호전되지 않자, 이에 대한 치료를 위해 2007.3.14."
309626,판례내용,23,및 2007.4.30.
309626,판례내용,24,"피고인이 근무하는 ▣▣ 병원에 내원하여 피고인으로부터 진료를 받았는데, 피고인은 피해자의 증상을 양측 수근관증후군으로 판단하여 2007.5.2."
309626,판례내용,25,수근관증후군 교정술을 시행하기로 결정하였다.한편 피해자가 피고인에게 진료를 받으면서 제출한 의사 변 ◈◈ 작성의 소견서에는 “피해자는 2006.1.18.
309626,판례내용,26,"내원 당시 약 수개월 전부터 발생한 좌측 손 부위의 통증, 감각 주소로 내원하였으며 좌측 신경전도 속도가 29m/s(n1>40m/s) 소견을 보이고 있어 좌측의 심한 수근관증후근이 의심된다는 취지의 내용이 기재되어 있었다.” 피해자는 2007.5.2."
