판례일련번호,구분,문장번호,내용
314580,판례내용,1,전주지방법원
314580,판례내용,2,판결
314580,판례내용,3,사건
314580,판례내용,4,2023고단2103 사기
314580,판례내용,5,2024고단28(병합)사기
314580,판례내용,6,피고인
314580,판례내용,7,A
314580,판례내용,8,검사
314580,판례내용,9,"박○, 김○(기소), 목○(공판)"
314580,판례내용,10,판결 선고
314580,판례내용,11,2024.5.30.
314580,판례내용,12,주문
314580,판례내용,13,"피고인을 판시 2023고단2103호 사건에 관하여 벌금 200만 원, 판시 2024고단28호 사건에 관하여 벌금 700만 원에 각 처한다."
314580,판례내용,14,피고인이 위 벌금을 납입하지 아니하는 경우 10만 원을 1일로 환산한 기간 피고인을 노역장에 유치한다.
314580,판례내용,15,위 벌금에 상당한 금액의 가납을 명한다.
314580,판례내용,16,이유
314580,판례내용,17,범죄 전력
314580,판례내용,18,피고인은 2020.11.25.
314580,판례내용,19,전주지방법원에서 사기죄로 징역 1년에 집행유예 2년을 선고받고 2020.12.3.
314580,판례내용,20,"위 판결이 확정되었고, 2023.12.13."
314580,판례내용,21,전주지방법원에서 사기죄로 징역 1년 4월에 집행유예 3년을 선고받고 2023.12.21.
314580,판례내용,22,위 판결이 확정되었다.
314580,판례내용,23,범죄 사실
314580,판례내용,24,『2023고단2103』
314580,판례내용,25,피고인은 건설현장에서 안전관리 업무를 하는 사람이다.
314580,판례내용,26,"피고인은 2019.5.경 불상의 장소에서 피해자 B에게 전화하여 “건설현장에 사야 할 물품이 있는데, 1,000만 원을 빌려달라.한 달 안에 돈을 갚겠다.”라고 거짓말 하였다."
314580,판례내용,27,"그러나 사실 피고인은 당시 신용불량자였고, 1,000만 원 상당의 카드 대출금 채무가 있는 등 경제적으로 어려운 상황이었으므로, 피해자로부터 돈을 지급받더라도 이를 약속한 변제기한 내에 변제할 의사나 능력이 없었다."
314580,판례내용,28,"그럼에도 불구하고 피고인은 위와 같이 피해자를 기망하여 이에 속은 피해자로부터 2019.5.경 전주시 C 이하 불상지에 있는 신축 아파트 건설 현장에서 현금으로 10,000,000원을 교부받은 것을 비롯하여, 그때부터 2019.11.21.까지 별지 1.범죄일람표 기재와 같이 총 3회에 걸쳐 피해자를 기망하여 합계 19,000,000원을 교부받거나 피고인의 계좌 등으로 송금받아 편취하였다."
314580,판례내용,29,『2024고단28』
314580,판례내용,30,"피고인은 2022.9.말경 전주시 D아파트 앞에서 피해자 E을 만나 피해자에게 ‘나는 F의 관리부장이다.피해자가 운영하는 G과 F 사이에 협력사 관계를 맺고, D아파트 철거 공사를 하도급 주겠다.’는 취지로 거짓말을 하였다."
314580,판례내용,31,"그러나 사실 피고인은 피해자에게 D아파트 철거 공사를 하도급 줄 의사나 능력이 없었고, 철거 공사 하도급을 핑계로 피해자로부터 돈을 받아 이를 개인적으로 사용할 생각이었다."
314580,판례내용,32,"이로써 피고인은 위와 같이 피해자를 기망하여 이에 속은 피해자로부터 2022.10.말경 100만원 상당의 상품권을 교부받은 것을 비롯하여 그 무렵부터 2022.11.18.경까지 별지 2.범죄일람표 기재와 같이 총 6회에 걸쳐 합계 7,600만원 상당의 현금 등을 교부받았다."
314580,판례내용,33,증거의 요지
314580,판례내용,34,[2023고단2103]
314580,판례내용,35,1.피고인의 법정진술
314580,판례내용,36,2.B에 대한 각 경찰 진술조서
314580,판례내용,37,3.고소장
314580,판례내용,38,4.피해금 입금 내역서
314580,판례내용,39,"5.각 수사보고서(참고인 H, I, J 전화통화)"
314580,판례내용,40,[2024고단28]
314580,판례내용,41,1.피고인의 법정진술
314580,판례내용,42,"2.K, L에 대한 각 경찰 피의자신문조서(E 진술부분 포함)"
314580,판례내용,43,3.E에 대한 경찰 진술조서
314580,판례내용,44,4.각 거래내역서 등
314580,판례내용,45,5.수사보고서(피해자 E 전화통화)
314580,판례내용,46,"6.판시 전과 : 수사보고(별건 집행유예 선고 판결문 등 첨부), 판결문 등, 2024.5.17."
314580,판례내용,47,"자 참고서면, 판결문 1부(전주지방법원 2023노1582호)"
314580,판례내용,48,법령의 적용
314580,판례내용,49,1.범죄사실에 대한 해당법조 및 형의 선택
314580,판례내용,50,"각 형법 제347조 제1항(피해자별로 포괄하여), 벌금형을 각 선택"
314580,판례내용,51,2.경합범처리
314580,판례내용,52,"형법 제37조 후단, 제39조 제1항"
314580,판례내용,53,3.노역장유치
314580,판례내용,54,"형법 제70조 제1항, 제69조 제2항"
314580,판례내용,55,4.가납명령
314580,판례내용,56,형사소송법 제334조 제1항
314580,판례내용,57,양형의 이유
314580,판례내용,58,"피고인은 건설현장에서 우월한 지위에 있음을 이용하거나, 퇴사 사실을 숨기고 피해자들을 상대로 금원을 편취하였는데 피해액의 규모가 작지 아니한데다 피고인 동종 사기죄로 실형을 포함하여 여러 차례 처벌받은 전력이 있기도 하다."
314580,판례내용,59,"다만, 피고인이 이 사건 범행을 모두 인정하는 점, 피고인이 피해자들과 합의하여 피해자들이 피고인의 처벌을 원하지 않는 점, 판시 판결이 확정된 각 범죄와 함께 재판받았을 경우의 형평을 고려해야 하는 점 등에다 그 밖에 피고인의 나이, 성행, 가정환경, 범행의 동기, 범행 전후의 정황, 범행의 결과 등 이 사건 변론에 나타난 제반 양형 조건을 모두 참작하여 주문과 같이 형을 정한다."
314580,판례내용,60,판사 정○ _________________________
314580,판례내용,61,연번
314580,판례내용,62,일자
314580,판례내용,63,기망행위
314580,판례내용,64,편취금액(원)
314580,판례내용,65,송금받은 계좌
314580,판례내용,66,1
314580,판례내용,67,2019.05.경
314580,판례내용,68,"돈을 빌리더라도 이를 변제할 의사나 능력 없이, 피해자에게 “건설 현장에 사야할 물품이 있는데, 1,000만 원을 빌려달라.준공이 떨어지고 나면 한 달 이내에 그 돈을 갚겠다”라고 거짓말"
314580,판례내용,69,"10,000,000"
314580,판례내용,70,현금 교부
314580,판례내용,71,2
314580,판례내용,72,2019.08.09.
314580,판례내용,73,"사실은 피고인의 개인채무 변제에 사용할 의도였음에도 불구하고, 피해자에게 “동생이 교통사고를 내서 합의금이 급하게 필요하다.400만 원을 빌려달라.교통사고 합의를 해결한 다음 금방 갚겠다”라고 거짓말"
314580,판례내용,74,"4,000,000"
314580,판례내용,75,"피고인이 지정하는 J 명의의 M 계좌(계좌번호 1 생략), I 명의의 N은행 계좌(계좌번호 2 생략)로 각 2,000,000원씩"
314580,판례내용,76,3
314580,판례내용,77,2019.11.21.
314580,판례내용,78,"사실은 피고인의 개인채무 변제에 사용할 의도였음에도 불구하고, 피해자에게 “동생 교통사고 합의가 잘 되지 않았다.해결되면 그 이전에 빌린 돈들과 함께 이자를 쳐서 갚겠다”라고 거짓말"
314580,판례내용,79,"5,000,000"
314580,판례내용,80,피고인 명의 우체국 계좌(계좌번호 3 생략)
314580,판례내용,81,합계
314580,판례내용,82,"19,000,000"
314580,판례내용,83,별지 1.범죄일람표
314580,판례내용,84,연번
314580,판례내용,85,송금 일시
314580,판례내용,86,기망 내용
314580,판례내용,87,피해 금 (원)
314580,판례내용,88,수취 계좌 등
314580,판례내용,89,1
314580,판례내용,90,2022.10.말경
314580,판례내용,91,인허가 문제로 전주시 공무원에게 사례금으로 주겠다고 기망
314580,판례내용,92,"1,000,000"
314580,판례내용,93,상품권
314580,판례내용,94,2
314580,판례내용,95,2022.11.2.
314580,판례내용,96,개인적으로 필요하니 나중에 공사 시작되면 받을 돈에서 상계 처리해 주겠다고 기망
314580,판례내용,97,"5,000,000"
314580,판례내용,98,O 명의 M 계좌
314580,판례내용,99,3
314580,판례내용,100,2022.11.8.
314580,판례내용,101,현장 운영비가 부족하다고 기망
314580,판례내용,102,"15,000,000"
314580,판례내용,103,현금
314580,판례내용,104,4
314580,판례내용,105,2022.11.14.
314580,판례내용,106,L의 소개비 명목으로 돈을 달라고 기망
314580,판례내용,107,"20,000,000"
314580,판례내용,108,현금
314580,판례내용,109,5
314580,판례내용,110,2022.11.17.
314580,판례내용,111,전세금 명목으로 돈이 필요하다.나중에 공사 시작되면 받을 돈에서 상계 처리해 주겠다고 기망
314580,판례내용,112,"15,000,000"
314580,판례내용,113,P 명의 M 계좌
314580,판례내용,114,6
314580,판례내용,115,2022.11.18.
314580,판례내용,116,"20,000,000"
314580,판례내용,117,P 명의 M 계좌
314580,판례내용,118,"76,000,000원"
314580,판례내용,119,별지 2.범죄일람표
