판례일련번호,구분,문장번호,내용
309146,판례내용,1,제 주 지 방 법 원
309146,판례내용,2,판 결
309146,판례내용,3,사 건
309146,판례내용,4,2014고단1376 사기
309146,판례내용,5,피 고 인
309146,판례내용,6,"이○○○ (1966년생), 기타"
309146,판례내용,7,검 사
309146,판례내용,8,"우○(기소), 임○(공판)"
309146,판례내용,9,변 호 인
309146,판례내용,10,"법무법인(유)에이펙스, 담당 변호사 이○"
309146,판례내용,11,"법무법인(유)원, 담당 변호사 문○"
309146,판례내용,12,판 결 선 고
309146,판례내용,13,2015.12.8.
309146,판례내용,14,주 문
309146,판례내용,15,피고인은 무죄.
309146,판례내용,16,이 사건 판결의 요지를 공시한다.
309146,판례내용,17,이 유
309146,판례내용,18,1.공소사실
309146,판례내용,19,피고인은 제주시 조천읍에 있는 목장장 겸 조련사이다.
309146,판례내용,20,가.A 말 관련
309146,판례내용,21,"위 육성마 ‘A 말(품종: 더러브렛, 성별: 암, 출생일: 2010.3.10."
309146,판례내용,22,")의 소유자였던 ○○○목장은 2012.1.18.경 피해자 LIG손해보험 주식회사에 위 말에 대한 가축재해보험(보험계약자 : 주식회사 ○○○목장, 피보험자: 김○○○, 보험기간: 2012.1.18."
309146,판례내용,23,"~ 2013.1.18., 가입금액 4,700만원)에 가입하였고, 피고인은 위 ○○○목장에서 위 말을 관리하였다."
309146,판례내용,24,피고인은 2012.3.20.경 위 ○○○목장에서 누군가 인위적으로 둔기를 이용하여 위 말의 좌측 앞다리를 때려 ‘좌전지 제3중수골 완전골절’을 입게 한 것임에도 불구하고 2012.3.21.
309146,판례내용,25,"오○ 피해자의 담당직원에게 ‘위 말이 마방에서 문창살에 다리가 끼어 발버둥 치다 좌측 다리가 부러졌다.’는 취지로 거짓말하고, 이에 속은 피해자로 하여금 2012.4.16."
309146,판례내용,26,"위 김○○○의 농협계좌로 보험금 명목으로 3,290만 원을 지급하게 하여 편취하였다."
309146,판례내용,27,나.B 말 관련
309146,판례내용,28,"위 육성마 ‘B 말(품종 : 더러브렛, 성별: 수, 출생일: 2006.2.5."
309146,판례내용,29,)’의 소유자인 주식회사 ○○○목장은 2008.6.10.
309146,판례내용,30,"피해자 LIG손해보험 주식회사에 위 말에 대한 가축재해보험(보험계약자 및 피보험자 : 주식회사 ○○○목장, 보험기간 : 2008.6.10."
309146,판례내용,31,"~ 2009.6.9., 가입금액 :7,000만원)에 가입하였고, 피고인은 위 ○○○목장에서 위 말을 관리하였다."
309146,판례내용,32,피고인은 2008.11.23.
309146,판례내용,33,"07:30 이전 경 위 ○○○목장에서 누군가 인위적으로 둔기를 이용하여 위 말의 좌측 앞다리 발굽을 뽑아 ‘좌전 제3지골 골절’을 입게 한 것임에도 불구하고 같은 날 오전 경 피해자의 담당직원에게 ‘위 말이 건초 철망에 사이에 다리가 끼어 굽이 빠지는 사고로 다쳤다.’는 취지로 거짓말하고, 이에 속은 피해자로 하여금 2009.1.5."
309146,판례내용,34,"주식회사 ○○○목장의 농협계좌로 보험금 명목으로 5,584만원을 지급하게 하여 편취하였다."
309146,판례내용,35,다.C 말 관련
309146,판례내용,36,"위 육성마 ‘C 말(품종 : 더러브렛, 성별: 수, 출생일: 2009.2.10."
309146,판례내용,37,")의 소유자인 이○○○○는 2011.4.11.경 피해자 LIG손해보험 주식회사에 위 말에 대한 가축재해보험(보험계약자 : 유○, 피보험자 : 이○○○○, 보험기간 : 2011.4.11."
309146,판례내용,38,"~ 2012.4.11., 가입금액 4,000만원)에 가입하였고, 피고인은 위 ○○○목장에서 위 말을 관리하였다."
309146,판례내용,39,피고인은 2011.9.8.
309146,판례내용,40,"07:30 이전 경 누군가 위 ○○○목장 패독에서 인위적으로 둔기를 이용하여 위 말의 좌측 앞다리를 때려 ‘좌전지 중수부 중간 완전골절’을 입게 한 것임에도 불구하고 같은 날 오전 경 피해자의 담당직원에게 ‘위 말이 패독 울타리에 부딪쳐 골절이 되었다.’는 취지로 거짓말하고, 이에 속은 피해자로 하여금 2011.10.14."
309146,판례내용,41,"위 이○○○의 농협계좌로 보험금 명목으로 2,800만원을 지급하게 하여 편취하였다."
309146,판례내용,42,라.D 말 관련
309146,판례내용,43,"위 육성마 ‘D 말(품종 : 더러브렛, 성별 : 암, 출생일 : 2009.4.2."
309146,판례내용,44,")’의 소유자 이○○□□은 2012.2.27.경 피해자 LIG손해보험 주식회사에 위 말에 대한 가축재해보험(보험계약자 : 이○○□□, 피보험자 : 권○○○, 보험기간 : 2012.2.27."
309146,판례내용,45,"~ 2013.2.27., 가입금액 3,000만원)에 가입하였고, 피고인은 위 ○○○목장에서 위 말을 관리하였다."
309146,판례내용,46,피고인은 2012.6.19.
309146,판례내용,47,"07:00 이전 경 사이에 위 ○○○목장 패독에서 누군가 인위적으로 둔기를 이용하여 위 말의 두부를 때려 ‘두부 다발성 타박으로 인한 내출혈에 의한 쇼크사’로 죽게 한 것임에도 불구하고, 2012.6.19."
309146,판례내용,48,"오전 경 피해자의 담당직원에게 ‘위 말이 패독 울타리에 머리가 부딪쳐서 사고가 났다.’는 취지로 거짓말하고, 이에 속은 피해자로 하여금 2012.7.30."
309146,판례내용,49,"권○○○의 농협계좌로 보험금 명목으로 2,100만원을 지급하게 하여 편취하였다."
309146,판례내용,50,2.판단
309146,판례내용,51,가.이 사건 공소사실의 요지
309146,판례내용,52,"위 공소사실을 요약하면, 피고인은 말을 관리하는 목장장으로서 ‘누군가’ 인위적으로 말에게 상해를 가한 것임을 알면서도 우연한 사고를 당해 상해를 입은 것처럼 거짓말하여 피해자인 보험회사로 하여금 피보험자에게 보험금을 지급하게 하였다는 것이다."
309146,판례내용,53,나.이 사건의 쟁점
309146,판례내용,54,"보험금 지급과 관련한 보험사기가 문제된 이 사건에 있어서는 보험금 지급과 관련한 판단의 기초사실로 되는 점에 관한 피고인의 기망행위가 있는지, 보험회사가 그에 기하여 착오에 빠지게 되어 보험금을 지급하였는지가 쟁점이 된다."
309146,판례내용,55,다.판단
309146,판례내용,56,"(1)먼저 이 사건 기록에 나타난 증거들에 의하면, 공소사실 기재 각 경주마가 둔기에 의한 인위적 충격으로 상해를 입은 사실은 이를 인정할 수 있다."
309146,판례내용,57,"(2)한편 이 사건 가축재해보험 약관에 의하면, 질병 또는 불의의 사고에 의한 사망(사망), 경추골절․사지골절 및 탈구의 부상, 난산, 산욕마비, 산통, 경주마 중 실명이 발생한 말을 즉시 도축장에서 도살하여야 할 불가피한 사유가 있는 경우(긴급도축), 암컷말의 영구적인 번식장애(불임)를 「보상하는 사고」로, ‘계약자, 피보험자 또는 이들의 법정대리인(이하 ’보험계약자 등‘이라 한다)의 고의 또는 중대한 과실로 생긴 손해’ 및 ‘계약자 또는 피보험자의 도살 및 위탁도살에 의한 가축사망으로 인한 손해’를 「보상하지 아니하는 손해」, 즉 면책사유로 규정하고 있다."
309146,판례내용,58,"(3)위 약관에 따르면, 제3자가 말에게 인위적인 상해를 가하였다는 것을 이유로 보험금의 지급을 청구하는 경우 보험금 지급이 제한되지 않는다는 것인바, 그렇다면 이 사건 공소사실의 ‘누군가’가 보험계약자 등이거나 보험계약자 등의 교사를 받은 자이며, 피고인도 이에 가담하였다는 점이 증명되지 않는 이상 위 약관이 정하는 면책사유에 해당하지 않게 되어 보험회사는 보험금을 지급하여야 한다."
309146,판례내용,59,"그런데 검사가 제출한 증거들을 면밀히 살펴보더라도, 이 사건 공소사실 기재의 ‘누군가’가 보험계약자 등이거나 보험계약자 등의 교사를 받은 자이며, 피고인도 이에 가담하였다는 점을 인정할 만한 아무런 증거가 없다(이 사건 공소사실은 ‘누군가’ 인위적으로 둔기를 이용하여 말에게 상해를 가하였다고 하면서, 그 ‘누군가’는 보험계약자 등이 아닌 제3자임을 이미 상정하고 있는 것으로 보여 그 기재 자체로 면책사유에 해당하지 않는다고도 할 수 있다)."
