판례일련번호,구분,문장번호,내용
321568,판례내용,1,대구지방법원 상주지원
321568,판례내용,2,형 사 부
321568,판례내용,3,판 결
321568,판례내용,4,"사 건 2022고합28 특수공무집행방해치상, 공직선거법위반"
321568,판례내용,5,피 고 인 A
321568,판례내용,6,"검 사이형우(기소, 공판)"
321568,판례내용,7,변 호 인 변호사 손○(국선)
321568,판례내용,8,판 결 선 고 2022.11.24.
321568,판례내용,9,주 문
321568,판례내용,10,피고인을 징역 1년 6월에 처한다.
321568,판례내용,11,"다만, 이 판결 확정일부터 2년간 위 형의 집행을 유예한다."
321568,판례내용,12,이 유
321568,판례내용,13,범 죄 사 실
321568,판례내용,14,"피고인은 2021.11.1.경부터 B선거관리위원회에서 사회복무요원으로 근무하는 사람이고, 피해자 C(여, 28세)는 B선거관리위원회 소속 회계주무관으로 근무하는 사람이다."
321568,판례내용,15,피고인은 2022.6.1.
321568,판례내용,16,실시되는 제8회 전국동시지방선거에 대한 사전투표 1일차인 2022.5.27.
321568,판례내용,17,"18:00경 D에 있는 B선거관리위원회의 1층 사무과에서, 사전투표가 종료되면 사전투표 회송함의 인수 및 보관 등의 업무를 처리하기 위해 피해자와 함께 대기하던 중 피해자가 “A아, 지금부터 일이 바쁠 수 있으니깐 휴대전화를 보지 말고, 이어폰을 빼고 있어라.”라고 말하자 평소 피해자가 피고인을 무시하는 태도를 보였다는 이유로 1층 창고에 있던 위험한 물건인 망치(전체 길이: 약 41cm)를 가지고 온 후 피해자에게 “미친년아, 왜 나한테만.네가 뭔데 나한테 그래.”라고 말하면서 위 망치로 피해자의 팔을 때려 피해자에게 약 21일간의 치료가 필요한 어깨 및 위팔 부위의 기타 근육 및 힘줄의 손상 등을 가하였다."
321568,판례내용,18,이로써 피고인은 B선거관리위원회의 직원으로 선거사무에 종사하는 피해자를 폭행함과 동시에 위험한 물건을 휴대하여 피해자의 선거사무 관리에 관한 정당한 직무집행을 방해하고 피해자에게 상해를 가하였다.
321568,판례내용,19,"증거의 요지 1.피고인의 법정진술 1.각 상해진단서 1.C, E, F, G, H에 대한 각 경찰 진술조서 1.고소장, 고발장 1.압수조서 및 압수목록, 공무원증 사진, 현장사진, CCTV 영상 캡쳐사진, 피해자 제출 자료"
321568,판례내용,20,"법령의 적용 1.범죄사실에 대한 해당법조 및 형의 선택 형법 제144조 제2항, 제1항, 제136조 제1항(특수공무집행방해치상의 점), 공직선거법 제244조 제1항(공직선거법위반의 점, 징역형 선택)"
321568,판례내용,21,"1.상상적 경합 형법 제40조, 제50조[특수공무집행방해치상죄와 공직선거법위반죄 상호간.선거범죄와 다른 범죄가 상상적 경합관계에 있는 경우 그 처벌받는 가장 중한 죄가 선거범인지 여부를 묻지 않고 선거범과 상상적 경합 관계에 있는 모든 죄는 통틀어 선거범으로 취급하여야 하므로(대법원 1999.4.23."
321568,판례내용,22,"선고 99도636 판결 등 참조)별도로 분리 선고하지 아니하고, 형이 더 무거운 특수공무집행방해치상죄에 정한 형으로 처벌)"
321568,판례내용,23,"1.정상참작 감경 형법 제53조, 제55조 제1항 제3호(아래 양형의 이유 중 유리한 정상 참작)"
321568,판례내용,24,1.몰수에 대한 판단 검사는 압수된 망치(증 제1호)에 대하여 몰수를 구한다.
321568,판례내용,25,"압수조서 및 압수목록, 소유권포기서에는 소유자 I이 위 압수물을 경찰에 임의제출하면서 소유권을 포기하였다고 기재되어 있다."
321568,판례내용,26,"그런데 위 증거들에 의하면, 위 망치는 B선거관리위원회에서 사용하는 비품이고, 범행 후 B선거관리위원회의 주무관 I이 피고인으로부터 이를 수거하여 창고에 보관하고 있다가 수사기관에 제출한 사실을 인정할 수 있고, 이러한 사정들에 비추어 검사가 제출한 증거들만으로는 위 망치가 ‘범인 이외의 자의 소유에 속하지 아니하는 물건’에 해당한다고 단정할 수 없다."
321568,판례내용,27,따라서 이를 몰수하지 아니한다.
321568,판례내용,28,"양형의 이유 1.법률상 처단형의 범위: 징역 1년 6월∼15년 2.양형기준에 따른 권고형의 범위: 공직선거법위반죄에 대하여는 양형기준이 설정되어 있지 않고 판시 각 범죄가 상상적 경합관계에 있으므로 양형기준이 적용되지 않으나, 적정한 양형을 위해 형이 더 무거운 특수공무집행방해치상죄의 양형기준을 참고한다."
321568,판례내용,29,"[유형의 결정] 공무집행방해범죄 > 03.특수공무방해치사상 > [제1유형] 특수공무방해치상 [특별양형인자] 없음 [권고영역 및 권고형의 범위] 기본영역, 징역 2년∼4년"
321568,판례내용,30,"3.선고형의 결정: 징역 1년 6월, 집행유예 2년 피고인은 선거사무에 종사하는 피해자의 팔을 망치로 내리쳐 상해를 가하였다."
321568,판례내용,31,"피고인의 범행은 그 수단과 방법이 좋지 않고, 이로 인해 피해자가 가볍지 않은 상해를 입었을 뿐만 아니라 피해자를 비롯한 B선거관리위원회의 선거관리 업무에도 지장을 초래하였을 것이라는 점에서 그 죄책이 가볍지 않다."
321568,판례내용,32,"한편으로, 피고인은 범행을 인정하고 반성하는 모습을 보이고 있고, 우발적으로 범행을 저지른 것으로 보인다."
321568,판례내용,33,피해자는 피고인에 대한 처벌을 원하지 않고 있다.
321568,판례내용,34,피고인에게는 형사처벌을 받은 전력이 없다.
321568,판례내용,35,"그밖에 피고인의 나이, 성행, 환경, 범행의 동기, 수단과 결과, 범행 전후의 정황 등 여러 양형조건들을 종합하여 주문과 같이 형을 정한다."
321568,판례내용,36,재판장 판사 이○ _________________________
321568,판례내용,37,판사 김○ 송 _________________________
321568,판례내용,38,판사 신○ _________________________
