판례일련번호,구분,문장번호,내용
321340,판례내용,1,대구지방법원 경주지원
321340,판례내용,2,판 결
321340,판례내용,3,"사 건 2023고단595 횡령, 점유이탈물횡령, 공기호부정사용, 부정사용공기호행사"
321340,판례내용,4,피 고인 A
321340,판례내용,5,"검사 남○(기소), 신○(공판)"
321340,판례내용,6,판결선고 2024.4.25.
321340,판례내용,7,주문
321340,판례내용,8,피고인을 징역 4월에 처한다.
321340,판례내용,9,이유
321340,판례내용,10,범죄사실
321340,판례내용,11,[범죄전력]
321340,판례내용,12,피고인은 2021.2.4.
321340,판례내용,13,"대구고등법원에서 현주건조물방화죄 등으로 징역 3년을 선고 받아, 경주교도소에서 그 형의 집행 중 2023.4.28."
321340,판례내용,14,"가석방되어, 2023.8.26."
321340,판례내용,15,그 가석방 기간이 경과하였다.
321340,판례내용,16,[범죄사실]
321340,판례내용,17,1.횡령
321340,판례내용,18,피고인은 2023.8.6.
321340,판례내용,19,"20:30경 경주시 B에 있는 ‘C’ 이륜자동차 대여점에서, 위 대여점의 관리자인 D와 사이에 피해자 E 소유의 시가 200만 원 상당의 ‘VENIS’ 이륜자동차(차량번호 1 생략, 차대번호 : F)를 이용료 15,000원에 30분간 이용 후 반납하기로 약정하고 대여 받아 보관하게 되었다."
321340,판례내용,20,피고인은 같은 날 반납 시간이 경과하였음에도 ‘C’에 위 이륜자동차를 반환하지 아니한 채 임의로 사용하였다.
321340,판례내용,21,결국 피고인은 피해자 소유의 재물을 보관하던 중 이를 횡령하였다.
321340,판례내용,22,2.점유이탈물횡령
321340,판례내용,23,피고인은 2023.8.8.
321340,판례내용,24,14:00경 경주시 G에 있는 ‘H호텔’ 인근에서 피해자 I가 분실한 ‘(차량번호 2 생략)’ 이륜자동차 번호판을 습득하게 되었다.
321340,판례내용,25,그럼에도 피고인은 이를 피해자에게 반환하거나 경찰관서 등에 습득 사실을 신고하는 등 필요한 절차를 밟지 아니한 채 자신이 가질 생각으로 가지고 갔다.
321340,판례내용,26,이로써 피고인은 피해자의 점유를 이탈한 재물을 횡령하였다.
321340,판례내용,27,3.공기호부정사용
321340,판례내용,28,피고인은 2023.8.9.
321340,판례내용,29,"15:00경 경주시 J 빌라 인근에서 위 제1항과 같은 경위로 E 소유의 ‘(차량번호 1 생략)’ 이륜자동차를 보관하고 있던 중, 위 이륜자동차에 부착되어 있는 ‘(차량번호 1 생략)’ 등록번호판을 스패너를 이용하여 떼어내고, 위 제2항과 같은 경위로 습득한 I 소유의 ‘(차량번호 2 생략)’ 등록번호판을 위 이륜자동차에 부착하였다."
321340,판례내용,30,이로써 피고인은 행사할 목적으로 공기호를 부정사용하였다.
321340,판례내용,31,4.부정사용공기호행사
321340,판례내용,32,"피고인은 2023.8.9.경부터 2023.8.13.경까지 약 5일간 경주시 불국동 일대에서, 위 제3항과 같은 경위로 ‘(차량번호 2 생략)’ 등록번호판을 부착한 채 위 이륜자동차를 운행하였다."
321340,판례내용,33,이로써 피고인은 부정사용된 공기호를 행사하였다.
321340,판례내용,34,증거의 요지
321340,판례내용,35,1.제1회 공판조서 중 피고인의 진술 기재
321340,판례내용,36,2.I에 대한 경찰 진술조서
321340,판례내용,37,"3.D, K의 각 진술서"
321340,판례내용,38,4.경찰 압수조서 및 압수목록
321340,판례내용,39,"5.증거물 사진, 112신고사건처리표, 차적조회 상세내용"
321340,판례내용,40,"6.판시 전과 : 범죄경력조회, 수사보고(피의자 가석방 기간 중 범행사실 확인)"
321340,판례내용,41,법령의 적용
321340,판례내용,42,1.범죄사실에 대한 해당법조 및 형의 선택
321340,판례내용,43,"형법 제355조 제1항(횡령의 점, 징역형 선택), 형법 제360조 제1항(점유이탈물횡령의 점, 징역형 선택), 형법 제238조 제1항(공기호부정사용의 점), 형법 제238조 제2항, 제1항(부정사용공기호행사의 점)"
321340,판례내용,44,2.경합범가중
321340,판례내용,45,"형법 제37조 전단, 제38조 제1항 제2호, 제50조"
321340,판례내용,46,양형의 이유
321340,판례내용,47,"판시 각 범행의 경위 및 내용에 비추어 피고인의 죄책이 가볍지 않은 점, 가석방 기간 중 이 사건 각 범행을 저지른 점, 피해자와 합의하지 못한 점을 불리한 정상으로, 피고인이 범행을 인정하고 반성하는 태도를 보이는 점을 유리한 정상으로, 그 밖에 피고인의 나이, 성행, 건강, 범행의 동기 및 경위, 범행 후의 정황 등 이 사건 변론에 나타난 여러 양형조건들을 종합하여 주문과 같이 형을 정한다."
321340,판례내용,48,판사 정○ _________________________
