판례일련번호,구분,문장번호,내용
313660,판례내용,1,서 울 중 앙 지 방 법 원
313660,판례내용,2,판 결
313660,판례내용,3,사 건
313660,판례내용,4,"2023고단2522, 3923(병합)사기"
313660,판례내용,5,2023초기2246 배상명령신청
313660,판례내용,6,피 고 인
313660,판례내용,7,A
313660,판례내용,8,검 사
313660,판례내용,9,"이○, 김○(기소), 이○(공판)"
313660,판례내용,10,변 호 인
313660,판례내용,11,변호사 장○(국선)
313660,판례내용,12,배상 신청인
313660,판례내용,13,AU
313660,판례내용,14,판 결 선 고
313660,판례내용,15,2023.8.17.
313660,판례내용,16,주 문
313660,판례내용,17,피고인을 징역 1년에 처한다.
313660,판례내용,18,배상신청인의 배상명령신청을 각하한다.
313660,판례내용,19,이 유
313660,판례내용,20,범 죄 사 실
313660,판례내용,21,『2023고단2522』
313660,판례내용,22,"전화금융사기 조직은 일반적으로 중국 등 외국에서 한국에 있는 불특정 다수의 피해자들에게 무작위로 전화를 걸어 정부기관이나 금융기관 등을 사칭하는 등의 방법으로 피해자들을 기망하고 이에 속은 피해자들로 하여금 자신들이 관리하는 계좌로 금원을 이체 또는 무통장 입금하도록 하거나 피해자들로부터 금원을 교부받아 이를 편취하는 속칭 ‘보이스피싱’ 수법으로 범행을 하는 조직으로서, 범행 전체를 총괄하며 내부 각 점조직 간의 유기적인 연락을 담당하는 ‘총책’, 총책의 지시를 받아 내부 조직원들을 관리하며 그들에게 기망 수법과 현금수거 방법 등을 교육·지시하는 ‘관리책’, 불특정 다수의 피해자들에게 전화를 걸어 정부기관 등을 사칭한 거짓말을 하여 피해자들을 기망하는 ‘콜센터’, 계좌에 입금된 피해금을 인출하여 전달하거나 피해자들을 직접 만나 돈을 받아오는 ‘현금인출·수거책’, 현금인출 및 수거책을 모집하는 ‘모집책’ 등으로 각각 역할을 분담하는 등 철저하게 점조직 형태로 운영되고 있다."
313660,판례내용,23,피고인은 2022년 8월경 성명불상의 전화금융사기 조직원으로부터 제안을 받고 피해자로부터 현금을 수거하여 무통장 송금하거나 다시 제3자에게 현금을 전달하는 방법으로 현금인출책 역할을 담당하기로 하였다.
313660,판례내용,24,이에 따라 성명불상의 전화금융사기 조직원은 2022.9.2.
313660,판례내용,25,"17:00경 장소를 알 수 없는 곳에서 ‘AV은행 AW 대리’를 사칭하면서 피해자 AU에게 전화를 걸어 “4,000만 원을 금리 5%로 대출해 주겠다, 대출신청서 파일을 카카오톡으로 전송해 줄 테니 설치하여 대출을 신청해라.”라고 말하여 피해자로 하여금 직접 대출신청서 파일을 설치하게 하고 대출을 신청하게 만들었다."
313660,판례내용,26,"계속하여 성명불상의 전화금융사기 조직원은 재차 ‘AV은행 직원’을 사칭하면서 피해자에게 전화를 걸어 “기존 카드론을 사용 중인 AX에서 카드론 사용 약정 기간을 위반하고 신규 대출을 신청하여 대출을 보류해놓은 상태이다, 기존 카드론의 30%를 당일 납부하지 않으면 하루에 위약금 30%씩 늘어난다.”라고 말하였고, 이에 피해자가 당일 처리가 어렵다고 하면서 해결 방안에 대해 물어보자, 성명불상의 전화금융사기 조직원은 “자동출금 시스템이 있는데 기업들만 사용하는 제도이다, 그 방법을 AX 직원에게 말해주면 편법으로 진행을 해줄 수도 있다.”라고 말하여 피해자로 하여금 AX 직원에게 직접 연락을 하게 만들고, 직접 연락을 한 피해자에게 성명불상 전화금융사기 조직원은 ‘AX 직원’을 사칭하면서 “자동출금 시스템을 사용하게 해 줄 테니, AU씨 명의로 된 체크카드 칩이 필요하니 체크카드를 보내라.”라고 거짓말하여 2022.9.8."
313660,판례내용,27,"07:30경 피해자의 주거지 앞에서 피해자로 하여금 I은행 체크카드 2장, Z 체크카드 1장 등 총 3장을 퀵서비스 기사에게 전달하게 하였다."
