판례일련번호,구분,문장번호,내용
329275,판례내용,1,서 울 북 부 지 방 법 원
329275,판례내용,2,판 결
329275,판례내용,3,사 건
329275,판례내용,4,"2024고정614 스토킹범죄의처벌등에관한법률위반, 재물손괴"
329275,판례내용,5,피 고 인
329275,판례내용,6,A
329275,판례내용,7,검 사
329275,판례내용,8,"박○(기소), 나○(공판)"
329275,판례내용,9,판 결 선 고
329275,판례내용,10,2024.8.14.
329275,판례내용,11,주 문
329275,판례내용,12,피고인을 벌금 300만 원에 처한다.
329275,판례내용,13,피고인이 위 벌금을 납입하지 아니하는 경우 10만 원을 1일로 환산한 기간 피고인을 노역장에 유치한다.
329275,판례내용,14,피고인에게 40시간의 스토킹 치료프로그램의 이수를 명한다.
329275,판례내용,15,위 벌금에 상당한 금액의 가납을 명한다.
329275,판례내용,16,이 유
329275,판례내용,17,범 죄 사 실
329275,판례내용,18,1.스토킹범죄의처벌등에관한법률위반
329275,판례내용,19,"피고인은 피해자 B(여, 59세)와 헤어진 연인 사이이다."
329275,판례내용,20,피고인은 2023.11.15.경 서울 광진구 ○○○ ○○○에 있는 피해자의 직장에 음식을 투척하였다는 내용의 피해자의 신고를 받고 출동한 경찰관으로부터 ‘피해자에게 더 이상의 접근 및 연락 등 피해자에게 해가 되는 행동을 하지 않아야 한다’라는 취지의 경고를 받았다.
329275,판례내용,21,"그럼에도 불구하고 피고인은 2023.11.16.경 피해자의 주거지를 찾아가 피해자가 주었던 옷을 불상의 액체로 젖게 한 뒤 위 현관문 앞에 두어 피해자의 주거지에 물건 등을 두는 행위를 한 것을 비롯하여, 그때부터 2023.11.19.경까지 별지 범죄일람표 기재와 같이 총 5회에 걸쳐 피해자의 주거지에 물건을 두고 가거나 피해자의 직장에 있는 물건을 훼손하는 행위 등을 하였다."
329275,판례내용,22,이로써 피고인은 지속적 또는 반복적으로 피해자에게 불안감 또는 공포심을 일으키는 스토킹행위를 하였다.
329275,판례내용,23,2.재물손괴
329275,판례내용,24,피고인은 2023.11.19.
329275,판례내용,25,15:30경 피해자의 직장인 서울 광진구 ○○○ ○○○ 지하 계단에 된장과 무생채를 투척하는 방법으로 계단 벽면에 지워지지 않는 양념을 묻게 하여 약 5만 원 상당의 수리비가 들도록 효용을 해하였다.
329275,판례내용,26,이로써 피고인은 피해자의 재물을 손괴하였다.
329275,판례내용,27,증거의 요지
329275,판례내용,28,1.피고인의 법정진술
329275,판례내용,29,2.B에 대한 경찰 진술조서
329275,판례내용,30,"3.발생보고서(스토킹범죄의처벌등에관한법률위반), 수사보고서(피해자와 피의자간 통화 기록 확인), 수사보고서(CCTV 영상 확인), 수사보고서(사건 현장 확인 등), 수사보고서(재물손괴 비용 관련)"
329275,판례내용,31,법령의 적용
329275,판례내용,32,1.범죄사실에 대한 해당법조
329275,판례내용,33,"스토킹범죄의 처벌 등에 관한 법률 제18조 제1항(스토킹행위의 점, 포괄하여), 형법 제366조(재물손괴의 점)"
329275,판례내용,34,2.상상적 경합
329275,판례내용,35,"형법 제40조, 제50조"
329275,판례내용,36,3.형의 선택
329275,판례내용,37,벌금형 선택
329275,판례내용,38,4.노역장유치
329275,판례내용,39,"형법 제70조 제1항, 제69조 제2항"
329275,판례내용,40,5.이수명령
329275,판례내용,41,스토킹범죄의 처벌 등에 관한 법률 제19조 제1항 제2호
329275,판례내용,42,6.가납명령
329275,판례내용,43,형사소송법 제334조 제1항
329275,판례내용,44,판사 이○ _________________________
329275,판례내용,45,순번
329275,판례내용,46,일시
329275,판례내용,47,범행 방법
329275,판례내용,48,비고
329275,판례내용,49,1
329275,판례내용,50,2023.11.16.경
329275,판례내용,51,피해자가 주었던 옷을 불상의 액체로 젖게 한 뒤 피해자 주거지 현관문 앞에 두어 피해자의 주거지에 물건 등을 두는 행위를 함
329275,판례내용,52,2
329275,판례내용,53,2023.11.17.
329275,판례내용,54,22:57경
329275,판례내용,55,피해자에게 전화하여 피해자의 휴대전화에 부재중 전화 표시를 나타나게 함
329275,판례내용,56,3
329275,판례내용,57,2023.11.17.
329275,판례내용,58,15:25경
329275,판례내용,59,〃
329275,판례내용,60,4
329275,판례내용,61,2023.11.19.
329275,판례내용,62,15:47경
329275,판례내용,63,〃
329275,판례내용,64,5
329275,판례내용,65,2023.11.19.
329275,판례내용,66,15:30경
329275,판례내용,67,피고인은 2023.11.19.
329275,판례내용,68,15:30경 피해자의 직장인 서울 광진구 ○○○ ○○○ 지하 계단에 된장과 무생채를 투척하여 계단 벽면에 지워지지 않는 양념을 묻게 하여 약 5만 원 상당의 수리비가 들도록 효용을 해함으로써 피해자의 직장에 있는 물건을 훼손하는 행위를 함
329275,판례내용,69,[ 범 죄 일 람 표 ]
