판례일련번호,구분,문장번호,내용
343693,판례내용,1,서 울 남 부 지 방 법 원
343693,판례내용,2,제 3 - 3 형 사 부
343693,판례내용,3,판 결
343693,판례내용,4,"사 건 2023노1977 사기, 범죄단체가입, 범죄단체활동, 부동산실권리자 명의등기에관한법률위반"
343693,판례내용,5,피 고 인 A
343693,판례내용,6,항 소 인 쌍방
343693,판례내용,7,"검 사 한○(기소), 고○(공판)"
343693,판례내용,8,변 호 인 변호사 이○(국선)
343693,판례내용,9,원 심 판 결 서울남부지방법원 2023.11.28.
343693,판례내용,10,선고 2023고단2517 판결
343693,판례내용,11,판 결 선 고 2024.4.18.
343693,판례내용,12,주 문
343693,판례내용,13,피고인과 검사의 항소를 모두 기각한다.
343693,판례내용,14,이 유
343693,판례내용,15,1.항소이유의 요지
343693,판례내용,16,가.피고인
343693,판례내용,17,"원심의 형(징역 1년 및 징역 4년, 추징 5,400만 원)은 너무 무거워서 부당하다."
343693,판례내용,18,X
343693,판례내용,19,나.검사
343693,판례내용,20,원심의 형은 너무 가벼워서 부당하다.
343693,판례내용,21,2.판단
343693,판례내용,22,"제1심과 비교하여 양형의 조건에 변화가 없고, 제1심의 양형이 재량의 합리적인 범위를 벗어나지 아니하는 경우에는 이를 존중함이 타당하다(대법원 2015.7.23."
343693,판례내용,23,선고 2015도3260 전원합의체 판결 참조).
343693,판례내용,24,"원심은 이 사건 범죄 중 일부는 징역형의 집행유예 기간 중에 저지른 점, 피고인이 이 사건 범죄집단에 가입하여 활동하면서 6회에 걸쳐 사기 범행에 가담한 점, 편취금액 합계액이 약 12억 원으로 거액인 점, 피고인이 집단에서 수행한 역할 비중이 적지 않은 점, 근로자 전세자금대출 등 정상적인 금융거래질서에 대한 신뢰를 훼손하였다는 점을 불리한 정상으로 참작하고, 피고인이 범행을 자백한 점을 유리한 정상으로 참작하여 그 형을 정하였다."
343693,판례내용,25,원심이 든 사정 이외에 당심에서 원심의 형량을 변경할 만한 새로운 사정을 찾을 수 없다.
343693,판례내용,26,"피고인 및 검사가 항소이유에서 언급한 사정들을 감안하고, 그밖에 피고인의 나이, 성행, 환경, 범행의 동기와 수단, 범행 후의 정황 등 이 사건 변론에 나타난 모든 양형 요소를 참작하여 보더라도 원심의 양형이 너무 무겁거나 가벼워서 재량의 합리적인 범위를 벗어났다고 보이지 아니한다."
343693,판례내용,27,따라서 피고인과 검사의 주장은 이유 없다.
343693,판례내용,28,3.결론
343693,판례내용,29,피고인과 검사의 항소는 이유 없으므로 형사소송법 제364조 제4항에 따라 이를 모두 기각하기로 하여 주문과 같이 판결한다.
343693,판례내용,30,X
343693,판례내용,31,재판장 판사 유○ _________________________
343693,판례내용,32,판사 임○ _________________________
343693,판례내용,33,판사 이○ _________________________
343693,판례내용,34,X
