판례일련번호,구분,문장번호,내용
313522,판례내용,1,서 울 북 부 지 방 법 원
313522,판례내용,2,판 결
313522,판례내용,3,사 건 2023고정1168 사기
313522,판례내용,4,피 고 인 A
313522,판례내용,5,"검 사 조○(기소), 김○(공판)"
313522,판례내용,6,변 호 인 변호사 정○(국선)
313522,판례내용,7,판 결 선 고 2024.4.25.
313522,판례내용,8,주 문
313522,판례내용,9,피고인을 벌금 80만 원에 처한다.
313522,판례내용,10,피고인이 위 벌금을 납입하지 아니하는 경우 10만 원을 1일로 환산한 기간 피고인을 노역장에 유치한다.
313522,판례내용,11,위 벌금 상당액의 가납을 명한다.
313522,판례내용,12,이 유
313522,판례내용,13,범 죄 사 실
313522,판례내용,14,피고인과 E는 2023.4.28.
313522,판례내용,15,"20:00경 서울 동대문구 B에 있는 유흥주점 ‘C’ 내에서 마치 술값을 정상적으로 지급할 것 같은 태도를 보이면서 피해자 D으로부터 시가 170,000원 상당의 양주 '스카치 17년산' 4병, 시가 40,000원 상당의 과일 안주 1개, 시가 45,000원 상당의 인삼 1개, 시가 15,000원 상당의 음료 1개를 제공 받고, 이용료 50,000원 상당의 노래 서비스를 이용하였다."
313522,판례내용,16,그러나 사실 피고인과 E는 위 대금을 지불할 의사나 능력이 없었다.
313522,판례내용,17,"그럼에도 피고인은 E와 공모하여 피해자를 기망하여 합계 830,000원 상당의 술과 음식, 서비스를 제공 받아 같은 금액 상당의 재산상 이득을 취득하였다."
313522,판례내용,18,증거의 요지
313522,판례내용,19,1.피고인의 일부 법정진술
313522,판례내용,20,2.E의 법정진술
313522,판례내용,21,3.D의 진술서
313522,판례내용,22,4.영수증
313522,판례내용,23,"[피고인 및 변호인은, 피고인은 당시 ‘술 값을 모두 자신이 부담하겠다’는 E의 말을 믿고 이 사건 유흥주점에 간 것이므로, 사기의 범의가 없다는 취지로 주장한다."
313522,판례내용,24,"살피건대 이 법원이 채택한 증거에 따라 알 수 있는 사정, 즉 ① 피고인과 E는 이 사건 당일 서울 동대문구 F에 있는 포장마차에서 처음 만났고, 그 전에는 서로 일면식도 없는 사이였던 점, ② E는 피고인을 처음 만날 당시 ‘경마로 300만 원을 잃었다’고 말하였고, 피고인도 수사기관에 E가 행색이 초라하여 돈이 많아 보이지 않았다고 진술하였던 점, ③ 피고인은 위 포장마차에서 이미 평소 주량(소주 3~4병 정도)에 상당한 술을 마셨고, 이 사건 유흥주점에서 놀다가 잠에 들었는바, 피고인과 E가 위 유흥주점에 가기로 이야기할 당시 피고인은 술에 상당히 취해 있었던 것으로 보이는 점, ④ 피해자는 수사기관과의 전화통화에서 이 사건 당시 E가 피고인에게 ‘너가 돈을 많이 벌었으니 양주를 시켜먹자’고 이야기하면서 술과 안주를 주문하였다고 말하였고, E는 수사기관에서 이 법정에 이르기까지 피고인과 E가 술 값을 절반씩 부담하기로 하고 이 사건 유흥주점에 갔다는 취지로 진술하는 점, ⑤ 설령 피고인의 주장과 같이 피고인과 E가 이 사건 유흥주점에 가자고 이야기하는 과정에서 E가 ‘내가 술값을 부담하겠다’는 취지의 말을 하였다고 하더라도 피고인과 E의 관계나 당시 상황에 비추어 보면 유흥주점과 같이 거액의 술값이 나올 수 있는 장소에서 술자리를 가질 때에는 피고인 역시 술값의 일부를 부담하려는 암묵적인 의사가 있다고 봄이 사회통념상 자연스러운 점 등을 고려하면, 피고인에게 적어도 사기에 관한 미필적 범의가 있었다고 봄이 타당하다."
313522,판례내용,25,따라서 피고인 및 변호인의 주장은 받아들이지 아니한다]
313522,판례내용,26,법령의 적용
313522,판례내용,27,1.범죄사실에 대한 해당법조 및 형의 선택
313522,판례내용,28,"형법 제347조 제1항, 제30조, 벌금형"
313522,판례내용,29,2.노역장유치
313522,판례내용,30,"형법 제70조 제1항, 제69조 제2항"
313522,판례내용,31,3.가납명령
313522,판례내용,32,형사소송법 제334조 제1항
313522,판례내용,33,양형의 이유
313522,판례내용,34,○ 현재까지 피해자가 입은 경제적 피해가 회복되지 못하였다.
313522,판례내용,35,"○ 다만 이 사건 범행을 주도한 것은 E이고, 피고인의 가담 정도는 비교적 가볍다고 보이는 점 등을 피고인에게 유리한 사정으로 참작하고, 이 사건 범행의 경위, 범행 방법, 범죄전력 등과 그 밖에 피고인의 연령, 성행, 가정환경, 범행의 동기 및 경위, 범행의 수단 및 결과, 범행 후의 정황 등 변론에 나타난 양형조건들을 모두 종합하여 주문과 같이 형을 정한다."
313522,판례내용,36,판사 이○ _________________________
