판례일련번호,구분,문장번호,내용
321580,판례내용,1,대구지방법원 상주지원
321580,판례내용,2,판 결
321580,판례내용,3,"사 건 2023고단209 스토킹범죄의처벌등에관한법률위반, 주거침입, 성폭력범죄의처벌등에관한특례법위반(통신매체이용음란)"
321580,판례내용,4,피고인 A
321580,판례내용,5,"검사 김○(기소, 공판)"
321580,판례내용,6,변호인 변호사 고○(국선)
321580,판례내용,7,판결선고 2023.7.12.
321580,판례내용,8,주문
321580,판례내용,9,피고인을 징역 1년에 처한다.
321580,판례내용,10,"다만, 이 판결 확정일부터 2년간 위 형의 집행을 유예한다."
321580,판례내용,11,피고인에 대하여 보호관찰을 받을 것과 40시간의 성폭력 치료강의 수강을 명한다.
321580,판례내용,12,피고인에 대하여 아동·청소년 관련기관 등과 장애인 관련기관에 3년간 취업제한을 명한다.
321580,판례내용,13,이유
321580,판례내용,14,범죄사실
321580,판례내용,15,"피고인과 피해자 B(여, 16세)는 2022.6.경 온라인 게임 ‘C’를 하다가 알게 되었다."
321580,판례내용,16,1.성폭력범죄의처벌등에관한특례법위반(통신매체이용음란)
321580,판례내용,17,피고인은 2023.5.23.
321580,판례내용,18,"12:52경 충주 D빌딩 E호에 있는 피고인의 집에서, 카카오톡을 이용하여 피해자와 대화하던 중, 피해자에게 ‘내가 생체딜도해줄게’, ‘딸치고 정액도 쌌는데’라는 음란한 내용의 메시지를 전송하고, 피해자가 ‘이런 소리 미성년자한테 하면 안 되는 건 알지?, 캡쳐할게, 싫다고, 해봐 어디 계속 캡쳐해서 신고할 거야’라고 하며 명시적으로 거부의 의사를 표시하였음에도, 계속해서 그때부터 2023.5.27."
321580,판례내용,19,"02:49경까지 별지 범죄일람표 2 기재와 같이 총 41회에 걸쳐 자기의 성적 욕망을 만족시킬 목적으로 통신매체를 통하여 성적 수치심이나 혐오감을 일으키는 글, 영상 등을 피해자에게 도달하게 하였다."
321580,판례내용,20,2.주거침입
321580,판례내용,21,피고인은 2023.5.26.
321580,판례내용,22,"21:30경 문경시 OO길 OO-O, OOO호에 있는 피해자 주거지 공용현관 앞에 이르러 인터폰을 이용하여 피해자 세대를 호출한 뒤, 호출을 들은 피해자의 아버지 F이 공용현관문을 열고 나오자, 그 틈을 타 그곳으로 들어간 뒤 그곳 엘리베이터 앞에 이르렀다."
321580,판례내용,23,이로써 피고인은 피해자의 주거에 침입하였다.
321580,판례내용,24,증거의 요지
321580,판례내용,25,1.피고인의 법정진술
321580,판례내용,26,"2.B, G에 대한 각 경찰 진술조서"
321580,판례내용,27,3.B의 진정서
321580,판례내용,28,"4.입건전 조사보고서(카카오톡 캡쳐 사진 첨부)및 첨부자료, 입건전 조사보고서(피조사자의 피해자 주거지 접근에 대한)및 첨부자료, 입건전 조사보고서(112신고 사건처리 Y[TW _TXY표 첨부)및 첨부자료, 입건전 조사보고서(피해자 제출 카카오톡 대화기록 일체)및 첨부자료(CD 제외)"
