판례일련번호,구분,문장번호,내용
311540,판례내용,1,부 산 지 방 법 원
311540,판례내용,2,제 4 - 2 형 사 부
311540,판례내용,3,판 결
311540,판례내용,4,사 건
311540,판례내용,5,"2023노1420 업무방해, 공용물건손상, 사기(인정된 죄명: 경범죄처벌법위반)"
311540,판례내용,6,피 고 인
311540,판례내용,7,A
311540,판례내용,8,항 소 인
311540,판례내용,9,검사
311540,판례내용,10,검 사
311540,판례내용,11,"권○(기소), 최○(공판)"
311540,판례내용,12,변 호 인
311540,판례내용,13,법무법인 로○ 담당변호사 강○
311540,판례내용,14,원 심 판 결
311540,판례내용,15,부산지방법원 2023.4.19.
311540,판례내용,16,선고 2022고단3022 판결
311540,판례내용,17,판 결 선 고
311540,판례내용,18,2023.10.17.
311540,판례내용,19,주 문
311540,판례내용,20,원심판결을 파기한다.
311540,판례내용,21,피고인을 징역 6개월 및 벌금 10만 원에 처한다.
311540,판례내용,22,피고인이 위 벌금을 납입하지 아니하는 경우 5만 원을 1일로 환산한 기간 피고인을 노역장에 유치한다.
311540,판례내용,23,"다만, 이 판결 확정일부터 1년간 위 징역형의 집행을 유예한다."
311540,판례내용,24,위 벌금에 상당한 금액의 가납을 명한다.
311540,판례내용,25,이 유
311540,판례내용,26,1.항소이유의 요지
311540,판례내용,27,가.법리오해
311540,판례내용,28,원심은 이 사건 공소사실 중 사기의 점에 관하여 무죄를 선고하면서 기본적 사실관계가 동일한 경범죄처벌법위반죄로 공소사실 및 적용법조의 변경을 요구하지 않았다.
311540,판례내용,29,나.양형부당
311540,판례내용,30,"원심이 선고한 형(징역 6개월, 집행유예 1년)은 너무 가벼워서 부당하다."
311540,판례내용,31,2.법리오해 주장에 대한 판단
311540,판례내용,32,법원이 검사에게 공소장의 변경을 요구할 것인지의 여부는 법원의 재량에 속하는 것이므로 원심이 검사에게 공소장의 변경을 요구하지 아니하였다고 하여 위법하다고 볼 수 없는바(대법원 1999.12.24.
311540,판례내용,33,"선고 99도3003 판결 참조), 원심이 검사에게 이 사건 공소사실 중 사기의 점에 관하여 공소장의 변경을 요구하지 않았다 하더라도 이를 위법이라 할 수 없으므로, 검사의 이 부분 주장은 이유 없다."
311540,판례내용,34,3.직권판단
311540,판례내용,35,"직권으로 살피건대, 검사는 당심에서 이 사건 공소사실 중 사기의 점을 아래 ‘다시 쓰는 판결 이유’의 범죄사실 제3항 기재와 같이 변경하고, 해당 부분의 죄명을 “사기”에서 “경범죄처벌법위반”으로, 적용법조를 “형법 제347조 제1항”에서 “경범죄 처벌법 제3조 제1항 제39호”로 각 변경하는 내용의 공소장변경 허가신청을 하였고, 이 법원이 이를 허가함으로써 심판대상이 변경되었는바, 이 부분 공소사실과 원심 판시 나머지 각 범죄사실은 형법 제37조 전단의 경합범 관계에 있으므로, 이 점에서 원심판결은 그 전부가 그대로 유지될 수 없게 되었다."
311540,판례내용,36,4.결론
311540,판례내용,37,"원심판결에는 위와 같은 직권파기사유가 있으므로 검사의 양형부당 주장에 대한 판단을 생략한 채, 형사소송법 제364조 제2항에 따라 원심판결을 파기하고, 변론을 거쳐 다시 아래와 같이 판결한다."
311540,판례내용,38,[다시 쓰는 판결 이유]
311540,판례내용,39,범 죄 사 실
311540,판례내용,40,1.업무방해
311540,판례내용,41,피고인은 2022.8.18.
