판례일련번호,구분,문장번호,내용
312204,판례내용,1,광주지방법원 목포지원
312204,판례내용,2,판 결
312204,판례내용,3,사 건
312204,판례내용,4,2023고단266 사기
312204,판례내용,5,피 고 인
312204,판례내용,6,A
312204,판례내용,7,검 사
312204,판례내용,8,"백○(기소), 장○(공판)"
312204,판례내용,9,판 결 선 고
312204,판례내용,10,2023.7.7.
312204,판례내용,11,주 문
312204,판례내용,12,피고인을 징역 4월에 처한다.
312204,판례내용,13,이 유
312204,판례내용,14,범 죄 사 실
312204,판례내용,15,[범죄전력]1)
312204,판례내용,16,피고인은 2017.11.24.
312204,판례내용,17,광주지방법원 목포지원에서 사기죄로 징역 1년 6월을 선고받고 2019.1.4.
312204,판례내용,18,목포교도소에서 그 형의 집행을 종료하였다.
312204,판례내용,19,[범죄사실]
312204,판례내용,20,피고인과 피해자 B은 2021.4.경 C병원에 함께 입원하게 되면서 알게 된 사이이다.
312204,판례내용,21,1.2021.8.10.자 사기
312204,판례내용,22,피고인은 2021.8.10.경 목포시 이하 불상의 D 앞에서 피해자에게 “친구가 벌금이 나왔는데 내지 않으면 징역을 가게 생겼다.300만 원만 빌려 달라.”라고 거짓말하였다.
312204,판례내용,23,"그러나 사실 피고인은 별다른 재산 없이 다액의 채무를 부담하고 있었고, 피고인의 친구가 벌금을 내기 위해 돈을 빌려달라고 한 적이 없었으므로, 피해자로부터 돈을 빌리더라도 이를 정상적으로 변제할 의사나 능력이 없었다."
312204,판례내용,24,피고인은 이와 같이 피해자를 기망하여 이에 속은 피해자로부터 같은 날 현금 300만 원을 건네받았다.
312204,판례내용,25,이로써 피고인은 피해자를 기망하여 재물의 교부를 받았다.
312204,판례내용,26,2.2021.9.24.자 사기
312204,판례내용,27,피고인은 2021.9.24.경 목포시 E에 있는 F에서 피해자에게 “이번에 와이프 생일인데 서프라이즈를 해주고 싶다.현재 돈이 없어서 그러니 금 좀 사 달라.돈이 생기면 갚겠다.”라고 거짓말 하였다.
312204,판례내용,28,"그러나 사실 피고인은 피해자로부터 금을 받더라도 이를 바로 되팔아 유흥비 등으로 소비할 생각이었을 뿐, 피해자에게 이야기한 것처럼 아내에게 선물한 후 그 비용을 피해자에게 정상적으로 변제할 의사나 능력이 없었다."
312204,판례내용,29,피고인은 이와 같이 피해자를 기망하여 이에 속은 피해자로부터 같은 날 시가 합계 340만 원 상당의 금팔찌와 금목걸이를 건네받았다.
312204,판례내용,30,이로써 피고인은 피해자를 기망하여 재물의 교부를 받았다.
312204,판례내용,31,3.2021.10.4.자 사기
312204,판례내용,32,피고인은 2021.10.4.경 제2항 기재 장소에서 피해자에게 “내가 와이프만 금을 해주니 엄마가 삐졌다.한번만 더 도와 달라.돈이 생기면 갚겠다.”라고 거짓말 하였다.
312204,판례내용,33,"그러나 사실 피고인은 피해자로부터 금을 받더라도 이를 바로 되팔아 유흥비 등으로 소비할 생각이었을 뿐, 피해자에게 이야기한 것처럼 어머니에게 선물한 후 그 비용을 피해자에게 정상적으로 변제할 의사나 능력이 없었다."
312204,판례내용,34,피고인은 이와 같이 피해자를 기망하여 이에 속은 피해자로부터 같은 날 시가 합계 160만 원 상당의 금을 건네받았다.
312204,판례내용,35,이로써 피고인은 피해자를 기망하여 재물의 교부를 받았다.
312204,판례내용,36,증거의 요지
312204,판례내용,37,1.피고인의 법정진술
312204,판례내용,38,2.B에 대한 각 경찰 진술조서
312204,판례내용,39,"3.수사보고서(금값 결제내역 제출 관련), 수사보고서(고소인 자료제출-공정증서, 녹취록 등), 수사보고서(금 매도 사실 확인)"
312204,판례내용,40,"4.판시 전과: 목포지원 22고정113호등 판결문, 개인별 수용현황, 범죄경력조회서, 범죄경력등조회회보서(A)"
312204,판례내용,41,법령의 적용
312204,판례내용,42,1.범죄사실에 대한 해당법조 및 형의 선택
312204,판례내용,43,"각 형법 제347조 제1항, 각 징역형 선택"
312204,판례내용,44,2.누범가중
312204,판례내용,45,형법 제35조
312204,판례내용,46,3.경합범가중
312204,판례내용,47,"형법 제37조 전단, 제38조 제1항 제2호, 제50조"
312204,판례내용,48,양형의 이유
312204,판례내용,49,피고인이 수차례 사기죄로 처벌받은 전력이 있음에도 다시 동종 누범 기간 중 이 사건 범행을 하였다.
312204,판례내용,50,"기망방법 및 수단에 비추어 죄질이 나쁘고, 수사기관에서 거짓된 변명으로 일관하며 편취의 고의를 부인하였다."
312204,판례내용,51,"피해 대부분이 회복되지 않았고, 피해자로부터 용서받지도 못한 점 등을 고려하면, 벌금형의 선처를 할 수는 없다."
312204,판례내용,52,"한편, 피고인이 이 법정에 이르러 범행을 인정하는 점, 총 편취액수, 그밖에 피고인의 나이, 직업, 성행, 범행의 동기 및 경위, 범행 후의 정황 등 이 사건 기록과 공판과 정에 나타난 여러 사정을 참작하여, 주문과 같이 형을 정한다."
312204,판례내용,53,판사 박○
