판례일련번호,구분,문장번호,내용
328091,판례내용,1,부산지방법원
328091,판례내용,2,제6형사부
328091,판례내용,3,판결
328091,판례내용,4,사건 2023고합500 미성년자의제강간
328091,판례내용,5,피고인 A
328091,판례내용,6,"검사 최○(기소), 이○(공판)"
328091,판례내용,7,"변호인 법무법인 온○, 담당변호사 김○"
328091,판례내용,8,판결선고 2024.1.26.
328091,판례내용,9,주문
328091,판례내용,10,피고인을 징역 2년에 처한다.
328091,판례내용,11,피고인에게 40시간의 성폭력 치료프로그램 이수를 명한다.
328091,판례내용,12,피고인에 대하여 아동‧청소년 관련기관등과 장애인복지기관에 각 5년간 취업제한을 명한다.
328091,판례내용,13,이유
328091,판례내용,14,범죄사실
328091,판례내용,15,피고인은 2023.1.28.
328091,판례내용,16,"경 피해자 B(가명, 여, 15세)과 카카오톡 오픈채팅방을 통하여 알게 된 사이이다."
328091,판례내용,17,피고인은 2023.1.30.
328091,판례내용,18,14:00경 광주 동구 C건물 D호에서 피해자를 간음하였다.
328091,판례내용,19,피고인은 2023.1.30.
328091,판례내용,20,19:00경 제1항 기재 장소에서 피해자를 간음하였다.
328091,판례내용,21,피고인은 2023.1.31.
328091,판례내용,22,20:00경 제1항 기재 장소에서 피해자를 간음하였다.
328091,판례내용,23,이로써 19세 이○ 피고인은 3회에 걸쳐 13세 이상 16세 미만인 피해자를 간음하였다.
328091,판례내용,24,증거의 요지
328091,판례내용,25,1.피고인의 법정진술
328091,판례내용,26,2.피고인에 대한 경찰 피의자신문조서
328091,판례내용,27,3.B에 대한 각 경찰 진술조서
328091,판례내용,28,4.수사보고서(피해자 진술조서 사본 첨부)
328091,판례내용,29,"5.B의 진정서, 피해자 진술내용 속기록"
328091,판례내용,30,"[피고인이 이 사건 범행 당시 피해자의 나이가 16세 미만이라는 사실을 인식하였는지 여부에 관하여 살피건대, 피해자는 남성을 만날 때 자신의 나이를 솔직하게 말해 온 것으로 보이고, 피해자는 피고인의 이 사건 범행 당시에도 피고인에게 자신의 나이가 ‘17살’이라고 말한 사실이 인정된다.일반적으로 2007년생인 아동·청소년이 자신의 나이가 ‘17살’이라고 하는 경우 1월에 이미 생일이 지난 아동·청소년을 제외하고는 대부분이 만 15세에 해당하는 점, 피해자가 피고인에게 아직 자신의 생일이 지나지 않았다는 취지로 말한 것으로 보이는 점 등을 종합하면, 피고인은 이 사건 범행 당시 적어도 피해자의 나이가 16세 미만이라는 사실을 인식하였다고 봄이 타당하다.]"
328091,판례내용,31,법령의 적용
328091,판례내용,32,1.범죄사실에 대한 해당법조
328091,판례내용,33,"각 형법 제305조 제2항, 제297조"
328091,판례내용,34,2.경합범가중
328091,판례내용,35,"형법 제37조 전단, 제38조 제1항 제2호, 제50조(범정이 가장 무거운 2023.1.31."
328091,판례내용,36,자 미성년자의제강간죄에 정○ 형에 경합범가중)
328091,판례내용,37,3.정상참작감경
