판례일련번호,구분,문장번호,내용
311887,판례내용,1,의 정 부 지 방 법 원
311887,판례내용,2,제○ 사 부
311887,판례내용,3,판 결
311887,판례내용,4,사 건 2021고합260 성폭력범죄의처벌등에관한특례법위반(장애인강제추행)
311887,판례내용,5,피 고 인 A
311887,판례내용,6,"검 사 김○(기소), 이○(공판)"
311887,판례내용,7,변 호 인 변호사 김○
311887,판례내용,8,판 결 선 고 2023.8.23.
311887,판례내용,9,주 문
311887,판례내용,10,피고인을 징역 2년에 처한다.
311887,판례내용,11,피고인에게 40시간의 성폭력 치료프로그램 이수를 명한다.
311887,판례내용,12,피고인에게 아동·청소년 관련기관등과 장애인복지시설에 각 3년간 취업제한을 명한다.
311887,판례내용,13,이 유
311887,판례내용,14,범 죄 사 실
311887,판례내용,15,"피고인은 포천시 B에 있는 C고등학교 특수반(학습지원반)의 방과후 미술 강사로 근무한 사람이고, 피해자 D(가명, 여, 19세)는 위 학교 특수반의 졸업생으로 지체‧정신지체장애 2급 판정을 받아 신체 기능 및 인지 기능에 장애가 있는 사람으로 중증장애인이다."
311887,판례내용,16,거주시설인 ‘E’에 거주하고 있어 피고인도 그러한 사실을 잘 알고 있었다.
311887,판례내용,17,"피고인은 2021.1.25.경 피해자에게 카카오톡으로 연락하여 고등학교를 졸업하여 성인이 되었으니 미션을 수행하자는 명목으로 피해자와 함께 술을 마시기로 하고 코로나를 핑계로 외부 식당이 아닌 피고인의 집에서 먹자고 하고, 2021.1.28."
311887,판례내용,18,"16:00경 위 학교 후문에서 피해자를 만나 포천시 F에 있는 피고인의 주거지로 피해자를 데리고 온 다음 같은 날 18:00경까지 사이에 피해자와 함께 술을 마시다가 갑자기 피해자의 왼손을 붙잡고 자신의 입술과 볼에 수차례 비비고, 피해자에게 “허그 한 번 해봐도 되겠냐”라고 말한 다음 피해자를 껴안고, 이에 피해자가 피고인을 뿌리치려 하자 피해자에게 “원래 15초 정도는 껴안아야 심장파가 전해져서 에너지가 전해진다”라고 말하며 피해자를 강제로 끌어안고 등 부위를 쓰다듬었다."
311887,판례내용,19,이로써 피고인은 신체적 및 정신적 장애가 있는 피해자를 강제추행 하였다.
311887,판례내용,20,증거의 요지
311887,판례내용,21,1.피고인의 일부 법정진술
311887,판례내용,22,1.제3회 공판조서 중 증인 G의 진술 기재
311887,판례내용,23,1.제4회 공판조서 중 증인 H의 진술 기재
311887,판례내용,24,1.제5회 공판조서 중 증인 I의 진술 기재
311887,판례내용,25,1.진술분석의견서
311887,판례내용,26,"1.수사보고(피해자 장애등급에 대하여), 수사보고(야간근무자 진술 청취)"
311887,판례내용,27,"1.카카오톡 대화내역(순번 8), 피해자 복지카드 1매(순번 9), 카카오톡 대화내역 출력물(순번 22), 장애인증명서(순번 31), 야간근무일지 1매(순번 35)"
311887,판례내용,28,1.진술녹화 CD(순번 20)
311887,판례내용,29,법령의 적용
311887,판례내용,30,1.범죄사실에 대한 해당법조 및 형의 선택
311887,판례내용,31,"성폭력범죄의 처벌 등에 관한 특례법 제6조 제3항, 형법 제298조, 징역형 선택"
311887,판례내용,32,1.정상참작감경
311887,판례내용,33,"형법 제53조, 제55조 제1항 제3호(아래 양형의 이유 중 유리한 정상 참작)"
311887,판례내용,34,1.이수명령
311887,판례내용,35,성폭력범죄의 처벌 등에 관한 특례법 제16조 제2항 본문
311887,판례내용,36,1.공개명령 및 고지명령의 면제
311887,판례내용,37,"성폭력범죄의 처벌 등에 관한 특례법 제47조 제1항, 제49조 제1항, 아동․청소년의 성보호에 관한 법률 제49조 제1항 단서, 제50조 제1항 단서(피고인이 이 사건 범행 이전에 성범죄로 형사처벌을 받은 전력은 없는 점, 피고인에 대한 신상정보등록, 성폭력 치료프로그램 이수명령만으로도 어느 정도 재범을 방지하는 효과를 거둘 수 있다고 보이는 점, 그 밖에 피고인의 연령, 직업, 환경, 이 사건 범행의 경위 및 내용, 범행의 방법과 결과, 그 밖에 공개․고지명령으로 인하여 기대되는 이익 및 범죄예방 효과와 그로 인한 불이익, 예상되는 부작용 등 여러 사정을 종합적으로 고려할 때, 피고인에게는 신상정보를 공개․고지하여서는 아니 될 특별한 사정이 있다)"
311887,판례내용,38,1.취업제한명령
311887,판례내용,39,구 아동·청소년의 성보호에 관한 법률(2020.12.8.
311887,판례내용,40,"법률 제17641호로 개정되기 전의 것)제56조 제1항 본문, 구 장애인복지법(2020.12.29."
311887,판례내용,41,법률 제17791호로 개정되기 전의 것)제59조의3 제1항 본문
311887,판례내용,42,피고인 및 변호인의 주장에 대한 판단
311887,판례내용,43,1.주장의 요지
311887,판례내용,44,"피고인은 이 사건 당시 피해자에게 지적장애가 있는지 알지 못하였기 때문에 피해자가 장애인임을 인식하지 못하였고, 피해자의 명시적인 동의를 얻어 손을 만지고 피해자를 안았을 뿐 피해자를 강제추행한 사실이 없다."
311887,판례내용,45,2.판단
311887,판례내용,46,가.피고인이 피해자가 장애인임을 인식하였는지 여부
311887,판례내용,47,1)관련법리
311887,판례내용,48,성폭력범죄의 처벌 등에 관한 특례법 제6조에서 규정하는 ‘신체적인 장애가 있는 사람’이란 ‘신체적 기능이나 구조 등의 문제로 일상생활이나 사회생활에서 상당한 제약을 받는 사람’을 의미한다고 해석할 수 있다.
311887,판례내용,49,한편 장애와 관련된 피해자의 상태는 개인 별로 그 모습과 정도에 차이가 있는데 그러한 모습과 정도가 성폭력범죄의 처벌 등에 관한 특례법 제6조에서 정한 신체적인 장애를 판단하는 본질적인 요소가 되므로 신체적인 장애를 판단함에 있어서는 해당 피해자의 상태가 충분히 고려되어야 하고 비장애인의 시각과 기준에서 피해자의 상태를 판단하여 장애가 없다고 쉽게 단정해서는 안 된다.
311887,판례내용,50,아울러 본 죄가 성립하려면 행위자도 범행 당시 피해자에게 이러한 신체적인 장애가 있음을 인식하여야 한다(대법원 2021.2.25.
311887,판례내용,51,"선고 2016도4404, 2016전도49 판결 등 참조)."
311887,판례내용,52,2)구체적인 판단
