판례일련번호,구분,문장번호,내용
321540,판례내용,1,대구지방법원 김천지원
321540,판례내용,2,판 결
321540,판례내용,3,"사 건 2024고정79 스토킹범죄의 처벌 등에 관한 법률 위반, 주거침입"
321540,판례내용,4,피고인 A
321540,판례내용,5,"검사 공○(기소), 오○(공판)"
321540,판례내용,6,판결선고 2024.7.10.
321540,판례내용,7,주문
321540,판례내용,8,피고인을 벌금 300만 원에 처한다.
321540,판례내용,9,피고인이 위 벌금을 납입하지 아니하는 경우 10만 원을 1일로 환산한 기간 피고인을 노역장에 유치한다.
321540,판례내용,10,피고인에게 40시간의 스토킹 치료프로그램 이수를 명한다.
321540,판례내용,11,위 벌금에 상당한 금액의 가납을 명한다.
321540,판례내용,12,이유
321540,판례내용,13,범죄사실
321540,판례내용,14,피고인과 피해자 B은 2022.7.경 헤어진 연인 사이이다.
321540,판례내용,15,1.스토킹범죄의 처벌 등에 관한 법률 위반
321540,판례내용,16,가.2022.경 범행
321540,판례내용,17,피고인은 2022.8.1.
321540,판례내용,18,03:13경 대구 달서구 이하 불상의 장소에서 피해자의 휴대전화 Y[TW (전화번호 1 생략)로 전화를 한 것을 비롯하여 그 때부터 2022.12.18.
321540,판례내용,19,22:30경까지 별지 범죄일람표 기재와 같이 11회에 걸쳐 피해자의 휴대전화로 전화를 하였다.
321540,판례내용,20,"이로써 피고인은 지속적 또는 반복적으로 피해자의 의사에 반하여 정당한 이유 없이 주거 등 또는 그 부근에서 기다리거나 지켜보는 행위, 전화 또는 정보통신망을 이용하여 음향 등을 도달하게 하는 행위 등을 하여 피해자로 하여금 불안감 또는 공포심을 느끼게 하였다."
321540,판례내용,21,나.2023.8.5.경 범행
321540,판례내용,22,피고인은 2023.8.5.
321540,판례내용,23,"04:00경 성남시 중원구 C건물, 1층에 있는 피해자의 주거지에서, 라이터 불을 안방 창문 안으로 비춰보고, 손을 피해자 주거지의 열린 안방 창문 안으로 넣어 창문에 설치된 커튼을 치우며 피해자를 부르고, 계속하여 피해자 주거지의 거실 창문에 라이터 불을 비춰보고 손으로 피해자 주거지 현관문을 수회 두드리고, 피해자가 나오지 않자 같은 날 08:20경까지 피해자 주거지 건물 계단에 앉아 피해자를 기다렸다."
321540,판례내용,24,"이로써 피고인은 지속적 또는 반복적으로 피해자의 의사에 반하여 정당한 이유 없이 주거 등 또는 그 부근에서 기다리거나 지켜보는 행위, 전화 또는 정보통신망을 이용하여 음향 등을 도달하게 하는 행위 등을 하여 피해자로 하여금 불안감 또는 공포심을 느끼게 하였다."
321540,판례내용,25,2.주거침입
321540,판례내용,26,피고인은 2023.8.5.
321540,판례내용,27,"04:00경 성남시 중원구 C건물, 1층에 있는 피해자의 주거지에 이르러, 제1의 나.항 기재와 같이 손을 피해자 주거지의 열린 안방 창문 안으로 넣어 창문에 설치된 커튼을 치우며 피해자를 부르고, 계속하여 손으로 피해자 주거지 현관문을 수회 두드리고, 피해자가 나오지 않자 같은 날 08:20경까지 피해자 주거지 건물 계단에 앉아 피해자를 기다렸다."
321540,판례내용,28,이로써 피고인은 피해자의 주거에 침입하였다.
321540,판례내용,29,증거의 요지
321540,판례내용,30,1.피고인의 법정진술
321540,판례내용,31,2.B에 대한 경찰 진술조서
321540,판례내용,32,3.B의 진술서
321540,판례내용,33,"4.수사보고서, 수사보고서(범죄일람표 첨부 및 피의자 전화 통화), 범죄인지서(여죄)"
321540,판례내용,34,5.현장사진
321540,판례내용,35,법령의 적용
321540,판례내용,36,1.범죄사실에 대한 해당법조
321540,판례내용,37,"각 스토킹범죄의 처벌 등에 관한 법률 제18조 제1항(스토킹 범죄의 점), 형법 제319조 제1항(주거침입의 점)"
321540,판례내용,38,1.상상적 경합
321540,판례내용,39,"형법 제40조, 제50조"
321540,판례내용,40,"[판시 제1의 나.항 기재 스토킹범죄의 처벌 등에 관한 법률 위반죄와 주거침입죄 상호간, 형이 더 무거운 위 스토킹범죄의 처벌 등에 관한 법률 위반죄에 정한 형으로 처벌]"
321540,판례내용,41,1.형의 선택
321540,판례내용,42,각 벌금형 선택
321540,판례내용,43,1.경합범 가중
321540,판례내용,44,"형법 제37조 전단, 제38조 제1항 제2호, 제50조"
321540,판례내용,45,1.노역장 유치
321540,판례내용,46,"형법 제70조 제1항, 제69조 제2항"
321540,판례내용,47,1.이수명령
321540,판례내용,48,스토킹범죄의 처벌 등에 관한 법률 제19조 제1항 제2호
321540,판례내용,49,1.가납명령
321540,판례내용,50,형사소송법 제334조 제1항
321540,판례내용,51,양형의 이유
321540,판례내용,52,"현재까지 피해자로부터 용서를 받거나 피해자와의 원만한 합의가 이루어지지 않은 점, 이 사건 약식명령 발령 이후 별다른 사정변경이 없는 점, 그 밖에 피고인의 나이, 성행, 환경, 범행의 동기, 수단과 결과, 범행 후의 정황 등 이 사건 변론에 나타난 여러 양형요소들을 종합적으로 고려하여 주문과 같이 형을 정한다."
321540,판례내용,53,판사
321540,판례내용,54,하○
321540,판례내용,55,_________________________
321540,판례내용,56,Y[TW
321540,판례내용,57,연번
321540,판례내용,58,범행일시
321540,판례내용,59,범행장소
321540,판례내용,60,범행방법
321540,판례내용,61,범행내용
321540,판례내용,62,1
321540,판례내용,63,2022.8.1.
321540,판례내용,64,03:31경
321540,판례내용,65,대구 달서구 이하 불상
321540,판례내용,66,피해자의 휴대전화(전화번호 1 생략)로 전화통화 시도
321540,판례내용,67,피해자의 의사에 반하여 정당한 이유 없이 전화통화를 시도하여 피해자로 하여금 불안감 또는 공포심을 느끼게 함
321540,판례내용,68,2
321540,판례내용,69,2022.8.1.
321540,판례내용,70,07:44경
321540,판례내용,71,상동
321540,판례내용,72,상동
321540,판례내용,73,상동
321540,판례내용,74,3
321540,판례내용,75,2022.8.1.
321540,판례내용,76,15:15경
321540,판례내용,77,상동
321540,판례내용,78,상동
321540,판례내용,79,상동
321540,판례내용,80,4
321540,판례내용,81,2022.8.1.
321540,판례내용,82,17:01경
321540,판례내용,83,상동
321540,판례내용,84,상동
321540,판례내용,85,상동
321540,판례내용,86,5
321540,판례내용,87,2022.8.1.
321540,판례내용,88,18:02경
321540,판례내용,89,상동
321540,판례내용,90,상동
321540,판례내용,91,상동
321540,판례내용,92,6
321540,판례내용,93,2022.11.11.
321540,판례내용,94,22:48경
321540,판례내용,95,상동
321540,판례내용,96,상동
321540,판례내용,97,상동
321540,판례내용,98,7
321540,판례내용,99,2022.11.26.
321540,판례내용,100,22:50경
321540,판례내용,101,상동
321540,판례내용,102,상동
321540,판례내용,103,상동
321540,판례내용,104,8
321540,판례내용,105,2022.11.26.
321540,판례내용,106,22:52경
321540,판례내용,107,상동
321540,판례내용,108,상동
321540,판례내용,109,상동
321540,판례내용,110,9
321540,판례내용,111,2022.11.26.
321540,판례내용,112,22:53경
321540,판례내용,113,상동
321540,판례내용,114,상동
321540,판례내용,115,상동
321540,판례내용,116,10
321540,판례내용,117,2022.12.18.
321540,판례내용,118,22:10경
321540,판례내용,119,"평택시 D건물, 2층"
321540,판례내용,120,상동
321540,판례내용,121,상동
321540,판례내용,122,11
321540,판례내용,123,2022.12.18.
321540,판례내용,124,22:30경
321540,판례내용,125,상동
321540,판례내용,126,상동
321540,판례내용,127,상동
321540,판례내용,128,[별지] 범죄일람표
321540,판례내용,129,Y[TW
