판례일련번호,구분,문장번호,내용
315429,판례내용,1,대전지방법원 천안지원
315429,판례내용,2,판 결
315429,판례내용,3,사 건
315429,판례내용,4,"2023고단2242 특정범죄가중처벌등에관한법률위반(위험운전치상), 도로교통법위반(음주운전)"
315429,판례내용,5,피 고 인
315429,판례내용,6,A
315429,판례내용,7,검 사
315429,판례내용,8,"박○(기소), 정○(공판)"
315429,판례내용,9,변 호 인
315429,판례내용,10,변호사 최○(국선)
315429,판례내용,11,판 결 선 고
315429,판례내용,12,2023.11.21.
315429,판례내용,13,주 문
315429,판례내용,14,피고인을 징역 1년 6월에 처한다.
315429,판례내용,15,"다만, 이 판결 확정일로부터 3년간 위 형의 집행을 유예한다."
315429,판례내용,16,피고인에게 보호관찰을 받을 것과 320시간의 사회봉사 및 40시간의 준법운전강의 수강을 각 명한다.
315429,판례내용,17,이 유
315429,판례내용,18,범 죄 사 실
315429,판례내용,19,1.특정범죄가중처벌등에관한법률위반(위험운전치상)
315429,판례내용,20,피고인은 (차량번호 1 생략)카니발 승합차를 운전하는 사람이다.
315429,판례내용,21,피고인은 2023.6.4.
315429,판례내용,22,13:00경 혈중알코올농도 0.186%의 술에 취한 상태로 위 승합차를 운전하여 아산시 B 앞 도로를 C 쪽에서 충무교 쪽으로 진행하게 되었다.
315429,판례내용,23,"당시 피고인은 위와 같은 음주의 영향으로 주변 교통상황 등을 정상적으로 판단할 능력이 저하되어 있는 상태였기 때문에 전방주시를 제대로 하기 어렵고, 조향장치 및 제동장치를 제대로 작동하기 어려워 정상적인 운전이 곤란한 상태였음에도 불구하고 차량을 운행하다가, 전방에서 신호대기 중이던 피해자 D(남, 41세) 운전의 (차량번호 2 생략)WW125A 원동기장치자전거의 뒷부분을 위 승합차의 앞부분으로 충격하고, 계속하여 위 원동기장치자전거가 앞으로 밀리면서 그 앞에 신호대기 중이던 피해자 E(남, 50세) 운전의 (차량번호 3 생략)렉○ 차량의 뒷부분을 충격하게 하였다."
315429,판례내용,24,"결국 피고인은 위와 같은 업무상 과실로 위 피해자 D로 하여금 약 10주간의 치료를 요하는 우측 척골 원위부 골절 등 상해를, 위 피해자 E로 하여금 약 2주간의 치료를 요하는 요추부 염좌 및 긴장 등 상해를, 위 렉스턴 차량에 동승하고 있던 피해자 F(여, 50세)으로 하여금 약 2주간의 치료를 요하는 요추부 염좌 및 긴장 등 상해를 각각 입게 하였다."
315429,판례내용,25,이로써 피고인은 음주의 영향으로 정상적인 운전이 곤란한 상태에서 자동차를 운전하여 피해자들로 하여금 각 상해를 입게 하였다.
315429,판례내용,26,2.도로교통법위반(음주운전)
315429,판례내용,27,피고인은 제1항 기재 일시경 혈중알코올농도 0.186% 술에 취한 상태로 아산시 G 부근 도로에서부터 B 부근 도로에 이르기까지 약 2km 구간에서 위 카니발 승합차를 운전하였다.
315429,판례내용,28,증거의 요지
315429,판례내용,29,1.피고인의 법정진술
315429,판례내용,30,2.E 작성의 진술서
315429,판례내용,31,3.교통사고 실황조사서
315429,판례내용,32,4.112 신고사건 처리표
315429,판례내용,33,5.각 진단서
315429,판례내용,34,6.각 입건 전 조사보고서
315429,판례내용,35,7.음주운전 단속결과통보
315429,판례내용,36,8.음주운전 단속사실 결과조회
315429,판례내용,37,9.주취운전자 정황진술보고서
315429,판례내용,38,10.수사보고(주취운전자 정황보고)
315429,판례내용,39,법령의 적용
315429,판례내용,40,1.범죄사실에 대한 해당법조
315429,판례내용,41,"각 특정범죄 가중처벌 등에 관한 법률 제5조의11 제1항(위험운전치상의 점), 도로교통법 제148조의2 제3항 제2호, 제44조 제1항(음주운전의 점)"
315429,판례내용,42,2.상상적 경합
315429,판례내용,43,"형법 제40조, 제50조"
315429,판례내용,44,3.형의 선택
315429,판례내용,45,"각 징역형 선택 경합범가중 형법 제37조 전단, 제38조 제1항 제2호, 제50조"
315429,판례내용,46,1.집행유예 형법 제62조 제1항
315429,판례내용,47,"1.보호관찰 및 사회봉사, 수강명령 형법 제62조의2"
315429,판례내용,48,"양형의 이유 피고인이 술에 취한 상태로 자동차를 운전하여 여러 사람을 큰 위험에 빠뜨렸고, 실제로 교통사고를 일으켜 세 사람이 상해를 입었으며, 특히 1명은 상당히 중한 상해를 입었다.피고인의 범행 당시 혈중알코올농도가 상당히 높다.그러나 한편, 피고인이 자신의 잘못을 모두 인정하며 반성하고 있다.피고인이 피해자들과 합의하였다.피고인이 아직 벌금형을 초과하는 처벌을 받은 전력은 없다.그밖에 피고인의 연령, 범행의 경위, 범행 후의 정황 등 이 사건 공판절차에 나타난 모든 양형사유를 참작하여 주문과 같이 형을 정한다."
315429,판례내용,49,판사 전○ _________________________
