판례일련번호,구분,문장번호,내용
332728,판례내용,1,대구지방법원 안동지원
332728,판례내용,2,판 결
332728,판례내용,3,사 건
332728,판례내용,4,"2022고단614 업무방해, 도로교통법위반(음주운전), 폭행"
332728,판례내용,5,피 고 인
332728,판례내용,6,A
332728,판례내용,7,검 사
332728,판례내용,8,"허○(기소), 윤○(공판)"
332728,판례내용,9,변 호 인
332728,판례내용,10,변호사 김○
332728,판례내용,11,판 결 선 고
332728,판례내용,12,2023.5.23.
332728,판례내용,13,주 문
332728,판례내용,14,"피고인을 벌금 8,000,000원에 처한다."
332728,판례내용,15,"피고인이 위 벌금을 납입하지 아니하는 경우 100,000원을 1일로 환산한 기간 피고인을 노역장에 유치한다."
332728,판례내용,16,위 벌금에 상당한 금액의 가납을 명한다.
332728,판례내용,17,이 유
332728,판례내용,18,범 죄 사 실
332728,판례내용,19,1.도로교통법위반(음주운전)
332728,판례내용,20,피고인은 2022.11.8.
332728,판례내용,21,"15:50경 혈중알코올농도 0.178%의 술에 취한 상태로 영주시 B, C 인근 도로에서부터 영주시 D 앞 노상에 이르기까지 약 1km 구간에서 (차량번호 1 생략)그랜저 승용차를 운전하였다."
332728,판례내용,22,2.피해자 E에 대한 폭행
332728,판례내용,23,"피고인은 제1항 기재와 같이 음주운전을 하여 영주시 D 앞 노상에 위 그랜저 승용차를 정차하였고, 이 때 피해자 E(여, 26세)이 탑승한 ‘F’ 학원 차량이 위 노상에 진입하였으나 피고인의 승용차에 막혀 통행이 불가능하자 그 차량 운전기사가 피고인에게 승용차를 옮겨달라고 요청하였다가 시비가 되어 말다툼을 하게 되었고, 그 후 피해자가 그 운전기사를 데리고 위 학원 차량에 탑승하려고 하자 피고인은 갑자기 운전기사에게 달려들었다."
332728,판례내용,24,"이에 피해자가 피고인을 제지하기 위해 피고인의 양 팔뚝을 손으로 잡자, 피고인은 피해자의 왼쪽 손목을 비틀어 꺾고, 그 후 위 학원 차량의 사진을 찍다가 이를 제지하는 피해자의 오른쪽 손목 부위를 손으로 수회 때리는 등 폭행하였다."
332728,판례내용,25,"3.피해자 G에 대한 폭행, 업무방해"
332728,판례내용,26,그 후 피고인은 2022.11.8.
332728,판례내용,27,"17:38경 영주시 H에 있는 피해자 G(남, 33세)가 관리하는 F 학원에 E과 시비한 것에 대해 따지기 위해 찾아가, “음주운전으로 나를 신고했단다.”라는 등 지인과 큰 소리로 통화를 하고, 피해자에게 “어이구 병신같은 새끼 꼴값 떨고 있네, 저능아 새끼, 댄스학원 하는 놈이 그렇지 뭐 천박해 가지고는, 두고 보자, 너같이 걸레같이 춤추는 새끼들.”이라고 소리치는 등 약 15분 동안 소란을 피워 당시 상담을 받고 있던 사람들이 나가게 하였고, 그 과정에서 피해자가 피고인에게 항의를 하자 화가 나 오른손으로 피해자가 착용 중인 마스크를 벗기며 손톱으로 피해자의 얼굴을 할퀴었다."
332728,판례내용,28,"이로써 피고인은 위력으로 피해자의 학원 운영 업무를 방해하고, 피해자를 폭행하였다."
332728,판례내용,29,증거의 요지
332728,판례내용,30,1.피고인의 법정진술
332728,판례내용,31,"2.E, G, I에 대한 각 경찰진술조서"
332728,판례내용,32,"3.주취운전자 정황진술보고서, 음주운전단속결과통보"
332728,판례내용,33,4.범행 영상 캡처 사진
332728,판례내용,34,법령의 적용
332728,판례내용,35,1.범죄사실에 대한 해당법조 및 형 선택
332728,판례내용,36,"도로교통법 제148조의2 제3항 제2호, 제44조 제1항(음주운전의 점), 각 형법 제260조 제1항(폭행의 점), 형법 제314조 제1항(업무방해의 점), 각 벌금형 선택"
332728,판례내용,37,2.경합범가중
332728,판례내용,38,"형법 제37조 전단, 제38조 제1항 제2호, 제50조[형이 가장 무거운 업무방해죄에 정한 형에 경합범가중 하되, 형 하한은 도로교통법위반(음주운전)죄에 정한 형에 따른다]"
332728,판례내용,39,3.노역장유치
332728,판례내용,40,"형법 제70조 제1항, 제69조 제2항"
332728,판례내용,41,4.가납명령
332728,판례내용,42,형사소송법 제334조 제1항
332728,판례내용,43,양형 이유
332728,판례내용,44,"피고인은 운전 당시 혈중알코올농도 수치가 높았고, 폭행 및 업무방해 범행 피해자들로부터 용서받지 못 하였다."
332728,판례내용,45,"그러나 피고인이 잘못을 인정하면서 반성하고 있고, 형사처벌을 받은 전력이 없다."
332728,판례내용,46,"피고인은 술에 취한 상태에서 다툼이 발생하자 우발적으로 폭행 등으로 나아갔다고 보이는데, 그 정도가 비교적 많이 중하였다고 보기는 어렵다."
332728,판례내용,47,"피고인은 피해자 E을 위하여 500,000원을, 피해자 G를 위하여 1,000,000원을 각각 형사공탁 하였다."
332728,판례내용,48,"그 밖에 피고인 나이, 성행, 직업 및 환경, 범행 동기와 경위, 범행 후 정황 등 이 사건 기록 및 변론에 나타난 여러 양형조건들을 종합적으로 고려하여 주문과 같이 형을 정한다."
332728,판례내용,49,판사 이○ _________________________
