판례일련번호,구분,문장번호,내용
313346,판례내용,1,서 울 고 등 법 원
313346,판례내용,2,제 1 4 - 2 형 사 부
313346,판례내용,3,판 결
313346,판례내용,4,사 건
313346,판례내용,5,2024노366 아동·청소년의성보호에관한법률위반(알선영업행위등)
313346,판례내용,6,피 고 인
313346,판례내용,7,A
313346,판례내용,8,항 소 인
313346,판례내용,9,쌍방
313346,판례내용,10,검 사
313346,판례내용,11,"고○(기소), 이○(공판)"
313346,판례내용,12,변 호 인
313346,판례내용,13,법무법인 태신
313346,판례내용,14,담당변호사 이○
313346,판례내용,15,원 심 판 결
313346,판례내용,16,인천지방법원 부천지원 2024.1.19.
313346,판례내용,17,선고 2023고합126 판결
313346,판례내용,18,판 결 선 고
313346,판례내용,19,2024.5.22.
313346,판례내용,20,주 문
313346,판례내용,21,피고인과 검사의 항소를 모두 기각한다.
313346,판례내용,22,이 유
313346,판례내용,23,1.항소이유의 요지
313346,판례내용,24,가.피고인(양형부당)
313346,판례내용,25,"피고인이 이 사건 예비적 공소사실 범행을 인정하고 자신의 잘못을 깊이 반성하는 점, 성매매를 알선한 경위에 참작할 만한 사정이 있는 점, 피고인이 피해자들로부터 받은 돈이 많지 않고 성매매 알선의 대가로 생각하지 못한 점, 피고인이 미성년자였을 때 저지른 이 사건 범행으로 인하여 미래의 취업에 상당한 제한이 가해질 수 있는 점 등을 감안하면, 원심이 선고한 형(징역 1년에 집행유예 2년 등)은 너무 무거워서 부당하다."
313346,판례내용,26,나.검사
313346,판례내용,27,1)사실오인(이유무죄 부분)
313346,판례내용,28,"① 피해자들의 수사기관에서의 진술에 의하면, 피고인이 먼저 피해자들에게 성매매를 제의하고, 성매매 상대방을 구한 점, ② 성매매가 이루어지던 장소를 더 이상 사용할 수 없어서 성매매 알선이 중단된 것에 불과한 점, ③ 피고인이 피해자들로부터 성매매 대금의 약 40%를 분배받은 점을 종합하면, 피고인이 “업으로” 아동·청소년인 피해자들의 성을 사는 행위를 알선한 사실을 인정할 수 있다.그럼에도 이 사건 주위적 공소사실을 무죄로 판단한 원심판결에는 사실을 오인하여 판결에 영향을 미친 위법이 있다."
313346,판례내용,29,2)양형부당
313346,판례내용,30,원심이 선고한 형은 너무 가벼워서 부당하다.
313346,판례내용,31,2.판단
313346,판례내용,32,가.검사의 사실오인 주장에 관한 판단
313346,판례내용,33,1)원심의 판단
313346,판례내용,34,"원심은, 검사가 제출한 증거들만으로는 피고인이 청소년의 성을 사는 행위의 알선을 “업으로” 하였다는 점이 합리적인 의심을 배제할 정도로 증명되었다고 보기에 부족하다는 이유로, 이 사건 주위적 공소사실을 무죄로 판단하였다."
313346,판례내용,35,2)이 법원의 판단
313346,판례내용,36,가)관련법리
313346,판례내용,37,"아동·청소년의 성보호에 관한 법률 제15조 제1항 제2호는 “아동·청소년의 성을 사는 행위를 알선하는 행위를 업으로 하는 자”를 규정하고 있다.여기서 “업으로” 한다는 것은 같은 행위를 계속하여 반복하는 것을 의미하고, 여기에 해당하는지 여부는 행위의 반복·계속성, 영업성 등의 유무, 그 목적이나 규모, 횟수, 기간, 태양 등의 여러 사정을 종합적으로 고려하여 사회통념에 따라 판단하여야 한다."
313346,판례내용,38,나)판단
