판례일련번호,구분,문장번호,내용
312821,판례내용,1,대 전 고 등 법 원
312821,판례내용,2,제 3 형 사 부
312821,판례내용,3,판 결
312821,판례내용,4,사 건
312821,판례내용,5,2024노59 성폭력범죄의처벌등에관한특례법위반(장애인위계등추행)
312821,판례내용,6,피 고 인
312821,판례내용,7,A
312821,판례내용,8,항 소 인
312821,판례내용,9,쌍방
312821,판례내용,10,검 사
312821,판례내용,11,"오○(기소), 권○(공판)"
312821,판례내용,12,변 호 인
312821,판례내용,13,변호사 김○(국선)
312821,판례내용,14,원 심 판 결
312821,판례내용,15,대전지방법원 2024.1.18.
312821,판례내용,16,선고 2023고합30 판결
312821,판례내용,17,판 결 선 고
312821,판례내용,18,2024.6.11.
312821,판례내용,19,주 문
312821,판례내용,20,원심판결 중 유죄부분을 파기한다.
312821,판례내용,21,이 사건 공소사실 중 2022.8.18.경 성폭력범죄의처벌등에관한특례법위반(장애인위계등추행)의 점은 무죄.
312821,판례내용,22,원심판결 중 무죄부분에 대한 검사의 항소를 기각한다.
312821,판례내용,23,이 유
312821,판례내용,24,1.항소이유의 요지
312821,판례내용,25,가.피고인
312821,판례내용,26,1)사실오인 내지 법리오해의 점(원심판결 중 유죄부분)
312821,판례내용,27,"피고인은 주먹인사라도 하자고 하면서 피해자의 손에 주먹을 가져다 대었을 뿐, 피해자의 손과 왼쪽 가슴을 만진 사실이 없다."
312821,판례내용,28,피해자의 허위 진술을 근거로 이 사건 공소사실 중 2022.8.18.경 성폭력범죄의처벌등에관한특례법위반(장애인위계등추행)의 점을 유죄로 판단한 원심판결에는 사실오인 내지 법리오해의 위법이 있다.
312821,판례내용,29,2)양형부당의 점
312821,판례내용,30,"원심의 형(징역 1년, 집행유예 2년)은 너무 무거워서 부당하다."
312821,판례내용,31,나.검사
312821,판례내용,32,1)사실오인 내지 법리오해의 점(원심판결 중 무죄부분)
