판례일련번호,구분,문장번호,내용
303795,판례내용,1,대전지방법원 판결
303795,판례내용,2,사건 2012고단4911 업무방해
303795,판례내용,3,피고인
303795,판례내용,4,1.甲
303795,판례내용,5,2.乙
303795,판례내용,6,3.丙
303795,판례내용,7,4.丁
303795,판례내용,8,5.戊
303795,판례내용,9,6.己
303795,판례내용,10,"검사 강○(기소), 김○(공판)"
303795,판례내용,11,변호인 변호사 최○
303795,판례내용,12,판결 선고 2014.3.11.
303795,판례내용,13,주문
303795,판례내용,14,"피고인 甲, 乙을 각 징역 6월에 처한다.피고인 丙을 벌금 5,000,000원에, 피고인 丁, 戊, 己를 각 벌금 3,000,000원에 각 처한다.피고인 丙, 丁, 戊, 己가 위 각 벌금을 납입하지 아니하는 경우 각 100,000원을 1일로 환산한 기간 위 피고인들을 노역장에 유치한다.다만, 이 판결 확정일부터 2년간 피고인 甲, 乙에 대한 위 각 형의 집행을 유예한다.피고인 甲, 乙에게 각 보호관찰을 받을 것과 200시간의 사회봉사를 명한다.위 각 벌금에 상당한 금액의 가납을 명한다."
303795,판례내용,15,이유
303795,판례내용,16,범죄사실
303795,판례내용,17,피고인 甲은 2012.4.11.
303795,판례내용,18,"실시한 제19대 국회의원 선거 대전○○ 지역구에 출마한 ☆☆ 후보자의 회계책임자, 피고인 乙은 대전에 있는 주식회사 ◉◉의 기술이사, 피고인 戊는 위 ☆☆ 후보자의 보좌관이자 선거대책위원장, 피고인 丙, 己는 위 ☆☆ 후보자의 선거사무원, 피고인 丁은 관할 선거관리위원회에 등록하지 않고 위 ☆☆ 후보자를 위해 활동하였던 사람이다.피고인 甲, 乙, 丙은 위 선거와 관련하여, 2012.3.20.경 발표된 전화여론조사 결과 경쟁후보인 □□당 ♤♤ 후보자의 지지율이 ☆☆ 후보자와 비슷하거나 일부 앞서는 것으로 발표되자 평소 비교적 낮은 지지율을 보인 20~40대 선거인의 지지율을 높이기 위해 ◎◎지역 단기유선전화를 다수 확보하여 같은 해 3.하순경 시작되는 여론조사에서 연령, 거주지, 지지후보 등을 허위로 답변하여 ☆☆ 후보자의 지지율을 높이기로 공모하였다.이후 피고인 乙은 단기유선전화 개통에 필요한 ◉◉ 사업자등록증 등 관계서류를 피고인 甲에게 전달하고, 피고인 甲은 평소 친분이 있던 ◎◎둔산지사 팀장 庚에게 위 서류를 송부하여 500대의 ◎◎지역 단기유선전화를 개통한 후 이 사실을 피고인 己, 戊, 丁에게 고지하고, 위 500대의 단기유선전화를 100대씩 나누어 각 피고인 甲, 丙, 己, 戊, 丁의 휴대전화로 착신전환하게 하였다.한편 피고인 己, 戊, 丁은 피고인 甲에게 위와 같은 사실을 고지받고 피고인 甲 등과 순차로 피고인들의 각 휴대전화로 착신되는 여론조사에 연령, 거주지, 지지후보 등을 허위로 답변하기로 공모하였다.이에 피고인 甲, 丙, 丁, 戊, 己는 위와 같이 피고인들의 휴대전화에 각 100대의 단기유선전화가 착신되었음을 이용하여 여론조사 전문기관인 ♧♧에서 실시한 제19대 총선 국회의원 후보자 전화여론조사에서 2012.3.27.부터 2012.3.30.까지 연령, 거주지, 지지후보 등을 허위로 답변하는 방법으로 총 70번의 허위응답을 하여 대전 ○○ 지역구 ☆☆ 후보자의 지지율이 10.7% 상승하는 효과가 나타나게 하였다.이로써 피고인들은 공모하여 위계로써 여론조사 전문기관인 ♧♧의 정당한 여론조사 업무를 방해하였다."
303795,판례내용,19,법령의 적용
303795,판례내용,20,"1.범죄사실에 대한 해당법조 및 형의 선택 각 형법 제314조 제1항, 제313조, 제30조(피고인 甲, 乙에 대하여는 각 징역형을, 피고인 丙, 丁, 戊, 己에 대하여는 각 벌금형을 선택)1.노역장유치(피고인 丙, 丁, 戊, 己) 각 형법 제70조, 제69조 제2항 1.집행유예(피고인 甲, 乙) 각 형법 제62조 제1항(아래 양형의 이유 참작)1.보호관찰 및 사회봉사명령(피고인 甲, 乙) 각 형법 제62조의2 1.가납명령(피고인 丙, 丁, 戊, 己) 각 형사소송법 제334조 제1항"
303795,판례내용,21,피고인들 및 변호인의 주장에 관한 판단
