판례일련번호,구분,문장번호,내용
308245,판례내용,1,울 산 지 방 법 원
308245,판례내용,2,판 결
308245,판례내용,3,사 건
308245,판례내용,4,"2021고단4506 도로교통법위반(음주운전), 도로교통법위반(무면허운전)"
308245,판례내용,5,피 고 인
308245,판례내용,6,"A, 63년생, 남, 회사원"
308245,판례내용,7,검 사
308245,판례내용,8,"어○(기소), 최○(공판)"
308245,판례내용,9,변 호 인
308245,판례내용,10,변호사 채○
308245,판례내용,11,판 결 선 고
308245,판례내용,12,2022.6.7.
308245,판례내용,13,주 문
308245,판례내용,14,피고인을 징역 8개월에 처한다.
308245,판례내용,15,이 유
308245,판례내용,16,범 죄 사 실
308245,판례내용,17,피고인은 2021.11.24.
308245,판례내용,18,20:15경 울산 울주군 온양읍 남창리에 있는 신명산장 식당 앞 도로에서부터 같은 읍에 있는 남창삼거리에 이르기까지 약 200m 구간에서 운전면허를 받지 아니하고 혈중알코올농도 0.072%의 술에 취한 상태로 89모****호 봉고Ⅲ 화물자동차를 운전하였다.
308245,판례내용,19,증거의 요지
308245,판례내용,20,(생략)
308245,판례내용,21,법령의 적용
308245,판례내용,22,1.범죄사실에 대한 해당법조
308245,판례내용,23,"도로교통법 제148조의2 제3항 제3호, 제44조 제1항(음주운전의 점), 도로교통법 제152조 제1호, 제43조(무면허운전의 점)"
308245,판례내용,24,1.상상적 경합
308245,판례내용,25,"형법 제40조, 제50조"
308245,판례내용,26,1.형의 선택
308245,판례내용,27,징역형 선택
308245,판례내용,28,양형의 이유
308245,판례내용,29,"피고인이 도로교통법위반(음주운전)죄로 여러 차례 처벌받은 전력이 있음에도 또다시 음주·무면허운전을 반복한 점, 이 사건 운전 당시 혈중알코올농도의 수치와 피고인이 운전을 하게 된 경위, 그 밖에 피고인의 나이, 성행, 환경, 가족관계 등을 참작하여 보면 피고인에 대한 실형의 선고가 불가피하다고 판단되어 주문과 같은 형을 선고한다."
308245,판례내용,30,판사 김○ _________________________
