판례일련번호,구분,문장번호,내용
343848,판례내용,1,서 울 중 앙 지 방 법 원
343848,판례내용,2,판 결
343848,판례내용,3,사 건 2022고○ 스토킹범죄의처벌등에관한법률위반
343848,판례내용,4,피 고 인 A
343848,판례내용,5,"검 사 박○(기소), 윤○(공판)"
343848,판례내용,6,변 호 인 법무법인 충주 담당변호사 김○
343848,판례내용,7,판 결 선 고 2022.12.7.
343848,판례내용,8,주 문
343848,판례내용,9,피고인을 벌금 300만 원에 처한다.
343848,판례내용,10,피고인이 위 벌금을 납입하지 아니하는 경우 10만 원을 1일로 환산한 기간 피고인을 노역장에 유치한다.
343848,판례내용,11,위 벌금에 상당한 금액의 가납을 명한다.
343848,판례내용,12,이 유
343848,판례내용,13,범 죄 사 실
343848,판례내용,14,"피고인과 피해자 B(남, 45세)는 2020.3.경부터 교제하였던 관계이다."
343848,판례내용,15,"누구든지 상대방의 의사에 반하여 정당한 이유 없이 상대방 또는 그의 동거인, 가족에 대하여 접근하거나 따라다니거나 진로를 막아서는 행위, 주거, 직장, 학교, 그 밖에 일상적으로 생활하는 장소 또는 그 부근에서 기다리거나 지켜보는 행위, 우편ㆍ전화ㆍ팩스 또는 정보통신망을 이용하여 물건이나 글ㆍ말ㆍ부호ㆍ음향ㆍ그림ㆍ영상ㆍ화상을 도달하게 하는 행위 등을 지속적 또는 반복적으로 해서는 아니 된다."
343848,판례내용,16,"피고인은 2021.8.31.경 피해자의 부로부터 피고인을 비난하는 내용의 문자메시지를 받았고, 피해자가 일방적으로 연락을 끊자 화가 나, 계속하여 피해자에게 연락을 시도하던 중 2021.11.2."
343848,판례내용,17,"피해자를 만나 헤어지기로 하였음에도 별지 범죄일람표 기재와 같이 2021.11.3.부터 2021.12.15.까지 총 52회 전화하고, 2021.11.5.부터 2021.12.15.까지 총 82회 문자메시지를 보내고, 2021.11.3.부터 2021.12.9.까지 총 152개의 카카오톡 메시지를 보내고, 2021.12.15."
343848,판례내용,18,13:25경 서울 종로구 C에 있는 피해자가 근무하는 D 서울사무국에 방문하여 피해자에게 나오라고 전화하였다.
343848,판례내용,19,이로써 피고인은 피해자에게 불안감 또는 공포심을 일으키는 스토킹 행위를 지속적 또는 반복적으로 하였다.
343848,판례내용,20,증거의 요지
343848,판례내용,21,1.피고인의 일부 법정진술
343848,판례내용,22,2.B에 대한 각 경찰 진술조서
343848,판례내용,23,3.수사보고서(피해자 자료 제출)
343848,판례내용,24,4.112 신고사건처리표
343848,판례내용,25,"[피고인 및 변호인은, 피고인은 피해자에게 피해자 아버지의 피고인에 대한 성적 모욕 및 협박을 중단해 줄 것을 요청하고, 조속히 피해자와의 관계를 정리하기 위하여 연락을 취하였던 것일 뿐, 피고인의 행위는 스토킹행위에 해당하지 않거나 피고인에게 스토킹범죄의 고의가 없었다는 취지로 주장한다."
343848,판례내용,26,"그러나 이 법원이 적법하게 채택하여 조사한 증거들에 의하여 인정되는 다음과 같은 사정들 즉, 피고인은 피해자가 피고인과의 만남, 연락을 원하지 아니함을 알면서도 2021.11.3.부터 2021.12.15.까지 피해자에게 234회에 걸쳐 카카오톡 또는 문자 메시지를 보내고, 52회에 걸쳐 피해자에게 전화하고 피해자의 근무지까지 찾아간 점, 피고인 주장대로라도 피고인을 모욕한 피해자의 아버지가 아닌 피해자에게 지속적으로 연락을 취한 점, 피고인이 피해자에게 보낸 메시지에는 피해자에 대한 비난과 협박 등의 내용도 포함된 점 등 피고인 행위의 기간, 반복성, 피고인이 보낸 메시지의 내용 및 피해자의 진술 등을 종합하여 보면, 피고인의 행위는 피해자에게 불안감 또는 공포심을 일으키는 것이라고 충분히 인정된다."
343848,판례내용,27,따라서 피고인 및 변호인의 주장은 받아들이지 아니한다.]
343848,판례내용,28,법령의 적용
343848,판례내용,29,1.범죄사실에 대한 해당법조 및 형의 선택
343848,판례내용,30,"스토킹범죄의 처벌 등에 관한 법률 제18조 제1항, 벌금형 선택"
343848,판례내용,31,2.노역장유치
343848,판례내용,32,"형법 제70조 제1항, 제69조 제2항"
343848,판례내용,33,3.가납명령
343848,판례내용,34,형사소송법 제334조 제1항
343848,판례내용,35,양형이유
343848,판례내용,36,"피고인이 메시지를 전송하거나 피해자를 찾아간 사실 자체는 부인하고 있지 않은 점, 실제 피해자 아버지가 피고인에게 ‘10개의 복수를 위한 프로젝트’를 제시하는 등 피고인이 위협을 느낄 만한 행동을 하였고, 이로 인하여 피고인과 피해자의 관계가 더욱 악화된 것으로 보이는 점, 피고인은 형사처벌 전력이 없는 초범이고, 피고인이 다시는 피해자에게 연락하지 않을 것을 다짐하고 있는 점, 그 밖에 피고인의 나이, 경력, 성행, 환경, 범행의 동기와 경위, 범행 후의 정황 등 이 사건 변론에 나타난 모든 양형 요소를 종합적으로 고려하여 주문과 같이 형을 정한다."
343848,판례내용,37,판사 민○ _________________________
