판례일련번호,구분,문장번호,내용
326764,판례내용,1,대전지방법원 서산지원
326764,판례내용,2,제1형사부
326764,판례내용,3,판결
326764,판례내용,4,"사건 2023고합94아동·청소년의 성보호에 관한 법률 위반(성착취물 제작·배포 등), 아동·청소년의 성보호에 관한 법률 위반(성착취물 소지 등), 아동복지법 위반(아동에 대한 음행 강요·매개·성희롱 등)"
326764,판례내용,5,피고인 A
326764,판례내용,6,"검사 서○(기소), 오○(공판)"
326764,판례내용,7,변호인 법무법인 흰뫼 담당변호사 심병직
326764,판례내용,8,판결선고 2024.1.10.
326764,판례내용,9,주문
326764,판례내용,10,피고인을 징역 2년 6월에 처한다.
326764,판례내용,11,피고인에게 40시간의 성폭력 치료프로그램의 이수를 명한다.
326764,판례내용,12,피고인에 대하여 아동·청소년 관련 기관 등과 장애인 관련 기관에 3년간 취업 제한을 명한다.
326764,판례내용,13,이유
326764,판례내용,14,범죄사실
326764,판례내용,15,"1.아동·청소년의 성보호에 관한 법률 위반(성착취물 제작·배포 등), 아동복지법 위반(아동에 대한 음행 강요·매개·성희롱 등)"
326764,판례내용,16,피고인은 2022.7.24.
326764,판례내용,17,"13:19경 불상의 장소에서 피고인의 휴대전화기를 이용하여 B 오픈채팅방을 통해 알게 된 피해자 C(여, 12세, 가명)에게 B 메신저로 속옷만 입은 사진을 보내달라고 요구하여 피해자로 하여금 상의를 올려 속옷을 입은 사진 1장을 촬영하여 전송하게 하고, 계속하여 같은 날 14:46경 피해자에게 가슴이 노출된 사진을 보내달라고 요구하여 피해자로 하여금 가슴이 노출된 사진 1장을 촬영하여 전송하게 하였다."
326764,판례내용,18,이로써 피고인은 아동·청소년 성착취물을 제작함과 동시에 아동에게 음란한 행위를 시키거나 아동에게 성적 수치심을 주는 성희롱 등의 성적 학대 행위를 하였다.
326764,판례내용,19,2.아동·청소년의 성보호에 관한 법률 위반(성착취물 소지 등)
326764,판례내용,20,피고인은 2022.7.26.
326764,판례내용,21,"23:49경 불상의 장소에서 피고인의 휴대전화기를 이용하여 B 오픈채팅방을 통해 알게 된 피해자 C(여, 12세, 가명)에게 B 메신저로 음부가 노출된 사진을 요구하여 피해자로부터 피해자의 음부가 노출된 사진을 전송받아 피고인의 휴대전화기에 저장하여 소지한 것을 비롯하여 그때부터 2022.9.29."
326764,판례내용,22,"18:05경까지 별지 범죄일람표 기재와 같이 총 100회에 걸쳐 피해자의 가슴과 음부 등이 노출된 사진, 피해자가 자위하는 모습을 촬영한 동영상을 전송받아 소지하였다."
326764,판례내용,23,증거의 요지
326764,판례내용,24,1.피고인의 일부 법정 진술
326764,판례내용,25,"2.C(가명)에 대한 각 경찰 진술 조서, D 해바라기센터 속기록"
326764,판례내용,26,3.진술 분석 의견서
326764,판례내용,27,"4.임의 제출물(E 캡처사진 139장), E 캡처사진(사진 82개, 동영상 20개)"
326764,판례내용,28,"5.각 수사 보고서(피의자 임의 제출 E 캡처사진 선별, 피해자 진술 종합-성착취물 선별 관련 등)"
326764,판례내용,29,"6.압수 조서(임의 제출), 전자정보 확인서, 전자정보 상세목록"
326764,판례내용,30,법령의 적용
326764,판례내용,31,1.범죄 사실에 대한 해당 법조
326764,판례내용,32,구 아동ㆍ청소년의 성보호에 관한 법률(2023.4.11.
326764,판례내용,33,"법률 제19337호로 개정되기 전의 것)제11조 제1항(아동·청소년 성착취물 제작의 점, 포괄하여), 아동복지법 제71조 제1항 제1의2호, 제17조 제2호(아동에 대한 성적 학대 행위의 점, 포괄하여), 구 아동ㆍ청소년의 성보호에 관한 법률(2023.4.11."
326764,판례내용,34,"법률 제19337호로 개정되기 전의 것)제11조 제5항(아동·청소년 성착취물 소지의 점, 포괄하여)"
326764,판례내용,35,2.상상적 경합
326764,판례내용,36,"형법 제40조, 제50조[아동·청소년의 성보호에 관한 법률 위반(성착취물 제작·배포 등)죄와 아동복지법 위반(아동에 대한 음행 강요·매개·성희롱 등)죄 상호간, 형이 더 무거운 아동·청소년의 성보호에 관한 법률 위반(성착취물 제작·배포 등)죄에 정한 형으로 처벌]"
326764,판례내용,37,3.형의 선택
326764,판례내용,38,아동·청소년의 성보호에 관한 법률 위반(성착취물 제작·배포 등)죄에 대하여 유기징역형 선택
326764,판례내용,39,4.경합범 가중
