판례일련번호,구분,문장번호,내용
304489,판례내용,1,사 건 고단 성매매알선등행위의처벌에관한법률위반 2010 1663 (성매매알
304489,판례내용,2,"선등), 직업안정법위반, 채권의공정한추심에관한"
304489,판례내용,3,"법률위반, 대부업의등록및금융이용자보호에관한"
304489,판례내용,4,법률위반
304489,판례내용,5,"피 고 인 정A (72년생, 남)"
304489,판례내용,6,검 사 전세정
304489,판례내용,7,변 호 인 법무법인 정○
304489,판례내용,8,담당변호사 박○
304489,판례내용,9,판 결 선 고 2010.5.18.
304489,판례내용,10,주문
304489,판례내용,11,피고인을 징역 년에 처한다.
304489,판례내용,12,1.다만 이 판결 확정일로부터 년간 위형의 집행을 유예한다.
304489,판례내용,13,이유
304489,판례내용,14,범죄사실
304489,판례내용,15,1.대부업의등록및금융이용자보호에관한법률위반
304489,판례내용,16,가.무등록 대부업 및 제한 이자율 초과의 점
304489,판례내용,17,"대부업을 하려는 자는 영업소별로 해당영업소를 관할하는 시․도지사에게 등록하여야 하고, 대부업자가 개인에게 대부를 하는 경우 그 이자율은 연 100분의 60의 범위에서 대통령령으로 정하는 율을 초과할 수 없다."
304489,판례내용,18,그럼에도 피고인은 2008.9.4.
304489,판례내용,19,"18:30경 관할 관청에 등록하지 아니하고, 양산시 북부동에 있는 ▣ 문구점 앞에 주차한 피고인의 차량 안에서, 피해자 차C에게 300만 원을 빌려주면서, 원리금 명목으로 90일 동안 열흘에 40만 원씩 360만 원을 변제하도록 하여 법정 제한 이자율 연 49%를 초과한 연 151%의 이자를 받은 것을 비롯하여 그 무렵부터 2009.12.24.경까지 별지 범죄일람표(1)(생략)에 기재된 것과 같이 4명의 피해자들에게 총 10회에 걸쳐 돈을 빌려주어 무등록 대부업을 하고, 법정 제한 이자율을 초과하는 이자를 받았다."
304489,판례내용,20,나.불법 채권추심의 점
304489,판례내용,21,"대부계약에 따른 채권을 추심할 때 협박을 하거나 위력을 사용하여서는 아니되고, 채무자에게 금전의 차입이나 그 밖에 이와 비슷한 방법으로 채무의 변제자금을 마련할것을 강요함으로써 공포심과 불안감을 일으켜 사생활의 평온을 심하게 해쳐서는 아니된다."
304489,판례내용,22,그럼에도 피고인은 2009.2.16.
304489,판례내용,23,"14:00경 불상의 장소에서, 피해자 김○에게 전화하여 ‘일본에서 콜걸로 몸을 팔아서라도 빚을 빨리 갚아라’고 협박한 것을 비롯하여 그 무렵 부터 2009.7.중순경까지 별지 범죄일람표(2)(생략)의 순번 1, 3, 8, 9, 10, 11, 12에 기재된 것과 같이 총 4명의 피해자들로부터 채권을 추심하면서 협박을 하거나 변제자금을 마련하기 위한 성매매를 강요하였다."
304489,판례내용,24,2.채권의공정한추심에관한법률위반
304489,판례내용,25,"채권추심자는 채권추심과 관련하여 채무자를 협박하거나 그에게 위력을 사용하여서는 아니되고 금전의 차용이나 그 밖의 , 이와 유사한 방법으로 채무의 변제자금을 마련할 것을 강요함으로써 공포심이나 불안감을 유발하여 사생활을 심하게 해쳐서는 아니된다."
304489,판례내용,26,그럼에도 피고인은 2009.8.13.
304489,판례내용,27,"21:00경 부산 해운대구 우동에 있는 ◈ 룸싸롱 대기실에서, 피해자 전C○가 성병에 걸려서 음부가 아파 성관계를 할 수 없다고 사정을 하자 피해자에게 ‘콘돔을 끼우고 하면 되지.쓸데없는 소리 하지 말고 일해라’고 고함을 지르면서 겁을 주어 성매매를 하도록 강요한 것을 비롯하여 그 무렵부터 2010.1.26."
304489,판례내용,28,"경까지 별지 범죄일람표(2)(생략)의 순번 2, 4, 5, 6, 7에 기재된 것과 같이 총 2명의 피해자들로부터 채권을 추심하면서 협박을 하거나 변제자금을 마련하기 위한 성매매를 강요하였다."
304489,판례내용,29,3.직업안정법위반
304489,판례내용,30,"누구든지 노동부장관의 허가를 받지 아니하고는 근로자 공급사업을 하여서는 아니되고, 성매매 행위나 그 밖의 음란한 행위가 이루어지는 업무에 취업하게 할 목적으로 근로자 공급을 하여서는 아니된다."
304489,판례내용,31,"그럼에도 피고인은 한C3과 공모하여 2009.7.중순경 노동부장관의 허가를 받지 아니하고, 차C에게 ‘미국에서 3개월만 접대부로 일하면 빚을 다 갚을 수 있다’고 말하여 2009.8.5.경부터 2009.10.26.경까지 차C으로 하여금 미국 시카고 등지의 주점에서 접대부로 일하게 한 것을 비롯하여 2009.2.16.경부터 2009.7.중순경까지 별지 범죄 일람표(2)(생략)의 순번 1, 11, 12에 기재된 것과 같이 차C 등을 미국이나 일본에 있는 주점에 보내어 접대부로 일하도록 하였다."
304489,판례내용,32,4.성매매알선등행위의처벌에관한법률위반(성매매알선등)
304489,판례내용,33,피고인은 2009.4.24.
304489,판례내용,34,"23:00경 부산 해운대구 우동에 있는 ♠모텔에서, 김○로 하여금 성명 불상의 남자로부터 20만 원을 받고 성교행위를 하게 하여 성매매를 알선한 것을 비롯하여 그 무렵부터 2010.2.12.경까지 별지 범죄일람표(3)(생략)에 기재된 것과 같이 총 114회에 걸쳐 차○, 전○, 김○, 정○로 하여금 성명 불상의 남자들과 성교행위를 하게 하여 영업으로 성매매를 알선하였다."
304489,판례내용,35,증거의 요지
304489,판례내용,36,1.피고인의 법정진술
304489,판례내용,37,"1.피고인에 대한 각 검찰피의자신문조서(차C, 김C4, 전C2, 정C5의 각 진술부분 포함)"
304489,판례내용,38,"1.차○C, 전C2, 김C4, 김C1, 정C5에 대한 각 경찰 진술조서"
304489,판례내용,39,"1.차C, 전C2, 김C4의 각 진술서"
304489,판례내용,40,1.압수조서
304489,판례내용,41,1.상해진단서
304489,판례내용,42,1.고소장
304489,판례내용,43,"1.은행거래내역, 성매매 일시, 성병결과 기록지, 달력, 성매매 현황일지"
304489,판례내용,44,"1.수사보고(일수의 기본구조 계산 첨부, 피해자 성병 통보, 출입국 현황)"
304489,판례내용,45,법령의 적용
304489,판례내용,46,1.범죄사실에 대한 해당법조
304489,판례내용,47,"성매매알선 등 행위의 처벌에 관한 법률 제19조 제2항 제1호, 구 대부업의 등록 및 금융이용자보호에 관한 법률(2009.2.6."
304489,판례내용,48,"법률 제9418호로 개정되기 전의 것)제19조 제1항 제1호, 제4호, 제2항 제3호, 제5호, 제3조, 제10조 제1항 제1호, 제4호, 제 8조 채권의 공정한, 추심에 관한 법률 제15조 제1항, 제2항 제1호, 제9조 제1호, 제 5호, 직업안정법 제46조 제1항 제2호, 제47조 제1호, 제33조 제1항, 형법 제30조(징역형 선택)"
304489,판례내용,49,1.경합범가중
304489,판례내용,50,"형법 제37조 전단, 제38조 제1항 제2호, 제50조"
304489,판례내용,51,1.집행유예
304489,판례내용,52,"형법 제62조 제1항(잘못을 뉘우치고 반성하고 있는 점, 일부 피해자와 합의된 점, 초범인 점 등을 참작)"
304489,판례내용,53,판사 한○ _________________________
