판례일련번호,구분,문장번호,내용
326031,판례내용,1,대 전 지 방 법 원
326031,판례내용,2,제○ 사 부
326031,판례내용,3,판 결
326031,판례내용,4,사 건 2022고합470 공직선거법위반(인정된 죄명: 지방교육자치에관한법률위반1))
326031,판례내용,5,피 고 인 A
326031,판례내용,6,"검 사 김○(기소), 장○(공판)"
326031,판례내용,7,변 호 인 변호사 곽○(국선)
326031,판례내용,8,판 결 선 고 2023.2.16.
326031,판례내용,9,주 문
326031,판례내용,10,피고인을 벌금 800만 원에 처한다.
326031,판례내용,11,피고인이 위 벌금을 납입하지 아니하는 경우 10만 원을 1일로 환산한 기간 피고인을 노역장에 유치한다.
326031,판례내용,12,피고인에게 위 벌금에 상당한 금액의 가납을 명한다.
326031,판례내용,13,이 유
326031,판례내용,14,"1)이 사건 공소장의 죄명란의 죄명이 ‘공직선거법위반’으로 잘못 기재되어 있고, 적용법조란에 ‘지방교육자치에 관한 법률 제49조 제1항’이 누락되어 있었으나, 검사가 제1회 공판기일에 적용법조에 ‘지방교육자치에 관한 법률 제49조 제1항’을 추가하는 내용의 공소장변경허가신청을 하고 이 법원이 이를 허가하였다."
326031,판례내용,15,범 죄 사 실
326031,판례내용,16,"누구든지 당선되지 못하게 할 목적으로 연설ㆍ방송ㆍ신문ㆍ통신ㆍ잡지ㆍ벽보ㆍ선전문서 기타의 방법으로 후보자에게 불리하도록 후보자, 그의 배우자 또는 직계존ㆍ비속이나 형제자매에 관하여 허위의 사실을 공표하여서는 아니 된다."
326031,판례내용,17,그럼에도 불구하고 피고인은 2022.6.1.
326031,판례내용,18,"B 선거와 관련하여, C 후보자가 D 후보자와 단일화하기로 협의하였음에도 이를 번복한 것에 불만을 품고, C 후보자가 당선되지 못하게 할 목적으로, ‘C 후보자가 단일화 후보자(C, D, E) 중 여론조사 1위라는 말을 하고 있는데 이는 거짓말이고, 그래서 C 후보자가 선거광고를 하지 않는다.결국 D 후보자의 표를 빼앗아 선거비용을 챙기려고 하는 것이다’라는 내용의 허위의 글을 게시하기로 마음먹었다."
326031,판례내용,19,"피고인은 2022.5.30., 5.31.10:25경 서울 일대에서 피고인의 휴대전화로 382명의 이용자가 있는 ‘F’에 접속하여 ‘G’, ‘H’ 닉네임을 사용하여, “돈도 없는 거지 같은 D(B 후보)은 공중파-종편에 선거광고를 하고 있습니다.졸라 돈이 많이 드는 것이지요.근데 그런 짓을 하고 있습니다.반면에 사퇴 번복을 한 C은 공중파-종편 선거광고를 하고 있지 않습니다.뭬라?"
326031,판례내용,20,돈이 없어서라고?
326031,판례내용,21,D보다 C이 더 거진가?
326031,판례내용,22,C은 자신이 단일화 후보들 중에서 여론조사 1등이라고 주구장창 지금도 말하고 있습니다.고뤠?
326031,판례내용,23,그 말이 맞다고 합시다.그러면 왜 공중파-종편에 선거방송을 하지 않습니까?
326031,판례내용,24,그 비용은 국가에서 보전해 주는데 왜 하지 않습니까?
326031,판례내용,25,"C을 지지하는 분들, 가장 영향력이 있는 공중파 종편에 선거 방송하라고 강권하기 바랍니다”, “근데 C은 하지 못합니다.왜?"
326031,판례내용,26,"자신이 여론조사 1위라는 것이 자신은 거짓말인 사실을 알기 때문이지요.자신이 여론조사 1위란 확인이 있으면 절대 네버 맹세코 공중파나 종편에 선거광고를 합니다.많은 비용은 국가가 부담하기에 자기는 손해 볼 염려는 없고 여론 지지를 높일 수 있기 때문이지요.근데, C은 못합니다.이 정도 읽었으면 C의 말이 거짓말인 사실을 알게 됩니다.제 글을 읽었는데 C 말이 거짓말인지 모르면 뇌수가 똥으로 채워진 개돼지가 분명할 것입니다.C에게 많은 비용이 드는 공중파와 종편에 선거방송 하라고 해보시길...ㅋ, 결국 D 표를 뺏어서 선거비용 챙기려는..에혀 그러하다”라는 글을, 위 단체채팅방에 공유하는 방법으로 게시하였다."
326031,판례내용,27,"그러나 사실 C 후보자는 I, J, K 등 방송매체를 통해 선거광고 방송을 하고 있었다."
326031,판례내용,28,이로써 피고인은 B 선거 C 후보자가 당선되지 못하게 할 목적으로 후보자에게 불리하도록 N에 후보자에 대한 허위사실을 공표하였다.
326031,판례내용,29,증거의 요지
326031,판례내용,30,1.피고인의 일부 법정진술
326031,판례내용,31,1.L에 대한 경찰 진술조서
326031,판례내용,32,"1.입건전조사보고서(M 회신 및 통신자료제공요청), 수사보고서(신고자 진술 청취 관련), 수사보고서(피의자 진술 사항 확인 관련), 수사보고서(피의자 N 닉네임 변경 및 채팅방 참여 관련), 수사보고(O에서 ‘B C tv광고’를 검색한 결과-2022.5.29."
326031,판례내용,33,"TV광고 확인), 수사보고(제8회 B 선거 후보자 명부 첨부)"
326031,판례내용,34,"1.허위사실공표 관련 피의자 A N 게시 자료, 피의자 A 후보자 비방 추가 게시물 공유 자료, 선거비용보전청구서, 후보자 선거광고 증빙자료, N 회신내역, C 후보 선거광고 영상 캡처 사진자료, 단톡방 캡처 사진 자료(피의자 A의 C 후보자 비방 게시물 공유), 단톡방 캡처 사진 자료(피의자 A의 D 후보자 지지 게시물 공유)"
326031,판례내용,35,법령의 적용
326031,판례내용,36,1.범죄사실에 대한 해당법조 및 형의 선택
326031,판례내용,37,"지방교육자치에 관한 법률 제49조 제1항, 공직선거법 제250조 제2항, 벌금형 선택"
326031,판례내용,38,1.노역장유치
326031,판례내용,39,"형법 제70조 제1항, 제69조 제2항"
326031,판례내용,40,1.가납명령
326031,판례내용,41,형사소송법 제334조 제1항
326031,판례내용,42,피고인 및 변호인의 주장에 대한 판단
326031,판례내용,43,1.주장의 요지
326031,판례내용,44,"피고인은 이 사건 공소사실 기재와 같은 게시글(이하 ‘이 사건 게시글’이라 함)을 게시할 당시 그 내용에 허위사실이 포함되었다는 것을 알지 못하였으며, C 후보자가 B에 당선되지 못하게 할 목적으로 허위사실을 공표한다는 의사도 없었다."
326031,판례내용,45,2.판단
326031,판례내용,46,가.관련 법리
326031,판례내용,47,"지방교육자치에 관한 법률 제49조 제1항에 의하여 준용되는 공직선거법 제250조 제2항에서 정한 허위사실공표죄에서는 행위자의 고의의 내용으로서의 공표된 사실이 허위라는 점의 인식이 필요한데, 이러한 주관적 인식의 유무는 그 성질상 외부에서 이를 알거나 증명하기 어려운 이상 공표 사실의 내용과 구체성, 소명자료의 존재 및 내용, 피고인이 밝히는 사실의 출처 및 인지경위 등을 토대로 피고인의 학력, 경력, 사회적 지위, 공표 경위, 시점 및 그로 말미암아 객관적으로 예상되는 파급효과 등 제반 사정을 모두 종합하여 규범적으로 이를 판단할 수밖에 없으며, 허위사실공표죄는 미필적 고의에 의하여도 성립된다(대법원 2014.3.13."
326031,판례내용,48,선고 2013도12507 판결 등 참조).
326031,판례내용,49,피고인이 적시한 구체적 사실이 진실한지를 확인하는 일이 시간적․물리적으로 사회통념상 가능하였다고 인정됨에도 그러한 확인의 노력을 하지 않은 채 당선되지 못하게 할 목적을 가지고 그 사실의 적시에 적극적으로 나아갔다면 미필적 고의를 인정할 수 있다(대법원 2011.12.22.
326031,판례내용,50,선고 2008도11847 판결 등 참조).
326031,판례내용,51,한편 공직선거법 제250조 제2항에서 정한 ‘당선되지 못하게 할 목적’은 공직선거법 제2조에서 정한 공직선거에서 당선되지 못하게 할 목적을 말한다.
326031,판례내용,52,"그리고 그 목적은 허위사실의 공표로써 후보자가 당선되지 못하게 한다는 인식만 있으면 충분하고, 그 결과 발생을 적극적으로 의욕하거나 희망하는 것을 요하는 것은 아니며, 그 목적이 있었는지 여부는 피고인의 사회적 지위, 피고인과 후보자 또는 경쟁 후보자와의 인적 관계, 공표행위의 동기 및 경위와 수단·방법, 행위의 내용과 태양, 그러한 공표행위가 행해진 상대방의 성격과 범위, 행위 당시의 사회상황 등 여러 사정을 종합하여 사회통념에 비추어 합리적으로 판단하여야 한다(대법원 2014.3.13."
326031,판례내용,53,선고 2013도12507 판결 등 참조).
326031,판례내용,54,나.구체적 판단
326031,판례내용,55,이 법원이 적법하게 채택하여 조사한 증거에 의하여 인정되는 다음과 같은 사실 및 사정을 위 법리에 비추어 보면 피고인은 C 후보자가 당선되지 못하게 할 목적으로 적어도 허위사실공표죄의 미필적 고의를 가지고 위 후보자에게 불리한 이 사건 게시글을 게시하였음이 인정된다.
326031,판례내용,56,따라서 피고인 및 변호인의 주장은 이유 없다.
326031,판례내용,57,① 이 사건 게시글의 주요 내용은 B 후보자로 출마한 C 후보자가 방송매체를 통해 선거광고 방송을 하지 않고 있다는 것이다.
326031,판례내용,58,"그러나 C 후보자는 실제로는 2022.5.27.부터 P 등을 통하여 선거광고 방송을 하고 있었고, 위와 같은 방송 영상이 2022.5.29."
326031,판례내용,59,후보자의 유튜브 채널에도 게시되어 인터넷 포털사이트를 통하여도 검색이 가능하였던 것으로 보인다.
326031,판례내용,60,"② 피고인은 수사기관에서 조사를 받으면서 ‘C 후보자가 방송매체를 통해 선거광고를 하지 않았다는 내용에 대해서 사전에 확인해 본 적이 있느냐’는 질문에 ‘성격상 확인해 보지 않고 게시글을 게시하였을 것 같지는 않지만 확실한 기억은 없다’는 취지로 답변하였고, 이 법정에서도 ‘제대로 살피지 못했다’고 답변하였다."
326031,판례내용,61,"이러한 피고인의 진술에 앞서 보았듯 인터넷 검색 등을 통하여 후보자가 광고 방송을 하였는지 여부를 쉽게 확인할 수 있었던 점을 더하여 보면, 피고인은 이 사건 게시글의 진위 여부를 확인하지 않고 이를 게시한 것으로 보인다."
326031,판례내용,62,"③ 피고인은 개인사업체를 운영하는 등 충분한 지적 능력을 갖추고 정치와 선거에 관하여도 상당한 관심을 가지고 있었으며, 별다른 어려움 없이 인터넷과 SNS 등을 사용할 수 있었던 것으로 보인다."
326031,판례내용,63,이처럼 피고인은 이 사건 게시글 내용의 진위 여부를 검증할 만한 능력을 갖추고 있었음에도 이를 위한 아무런 노력을 기울이지 않았다.
326031,판례내용,64,"④ 이 사건 게시글은 C 후보자에게 불리한 한편 D 후보자에게 유리한 내용이고, 피고인이 N 단체대화방에 이 사건 게시글 외에도 C 후보자에게 불리하고 D 후보자에게 유리한 내용의 게시글을 다수 게시한 점 등에 비추어 보면 피고인은 이 사건 게시글의 게시가 C 후보자의 당선에 불리하게 작용한다는 점을 충분히 인식하고 있었다고 보인다."
326031,판례내용,65,양형의 이유
326031,판례내용,66,"1.법률상 처단형의 범위: 벌금 500만 원∼3,000만 원"
326031,판례내용,67,2.양형기준에 따른 권고형의 범위
326031,판례내용,68,[유형의 결정]
326031,판례내용,69,선거범죄 > 03.허위사실공표·후보자비방 > [제3유형] 낙선목적 허위사실공표
326031,판례내용,70,[특별양형인자]
326031,판례내용,71,- 감경요소: 허위사실공표나 후보자비방의 정도가 약한 경우
326031,판례내용,72,- 가중요소: 선거일에 임박한 경우
326031,판례내용,73,[권고영역 및 권고형의 범위]
326031,판례내용,74,"기본영역, 벌금 500만 원∼1,000만 원"
326031,판례내용,75,3.선고형의 결정: 벌금 800만 원
326031,판례내용,76,이 사건 범행은 피고인이 B 선거로부터 1~2일 전에 특정 후보자가 당선되지 못하게 할 목적으로 후보자에 대한 허위 내용이 담긴 글을 382명의 이용자가 있는 N 단체대화방에 게시함으로써 허위사실을 공표한 것이다.
326031,판례내용,77,"이와 같은 범행은 유권자에게 후보자에 관한 잘못된 정보를 제공함으로써 후보자들 사이의 공정한 경쟁을 방해하고, 유권자들의 공정하고 합리적인 선택과 판단에 장애를 초래하여 선거의 공정성과 투명성을 훼손할 우려가 큰 점을 고려할 때 그 죄책이 무겁다."
326031,판례내용,78,그럼에도 피고인은 자신은 단순히 타인이 작성한 글의 내용에 공감의 표시를 하였을 뿐이라며 책임을 회피하는 태도를 보이고 있다.
326031,판례내용,79,이러한 사정을 고려하면 피고인에 대하여 죄책에 상응하는 처벌이 필요하다.
326031,판례내용,80,피고인은 타인이 작성한 글을 그대로 게시하였을 뿐 허위 내용을 주도적으로 작성하지는 않았다.
326031,판례내용,81,피고인은 형사처벌을 받은 전력이 없다.
326031,판례내용,82,이러한 사정은 피고인에게 유리한 정상으로 참작한다.
326031,판례내용,83,"위와 같은 사정과 피고인의 연령, 성행, 생활환경, 범행의 경위와 결과, 범행 후의 정황 등 변론에 나타난 모든 양형조건과 대법원의 양형기준에 따른 권고형의 범위(벌금 500만 원∼1,000만 원)를 참작하여 주문과 같이 형을 정한다."
326031,판례내용,84,재판장 판사 박○
326031,판례내용,85,_________________________
326031,판례내용,86,판사 심○
326031,판례내용,87,_________________________
326031,판례내용,88,판사 이○
326031,판례내용,89,_________________________
