판례일련번호,구분,문장번호,내용
317480,판례내용,1,울산지방법원
317480,판례내용,2,판결
317480,판례내용,3,사건
317480,판례내용,4,2023고단2577 도로교통법위반(음주운전)
317480,판례내용,5,피고인
317480,판례내용,6,A
317480,판례내용,7,검사
317480,판례내용,8,"이○(기소), 정○(공판)"
317480,판례내용,9,변호인
317480,판례내용,10,변호사 김○(국선)
317480,판례내용,11,판결선고
317480,판례내용,12,2023.9.22.
317480,판례내용,13,주문
317480,판례내용,14,피고인을 징역 1년에 처한다.
317480,판례내용,15,"다만, 이 판결 확정일로부터 2년간 위 형의 집행을 유예한다."
317480,판례내용,16,피고인에게 40시간의 준법운전강의 수강을 명한다.
317480,판례내용,17,이유
317480,판례내용,18,범죄사실
317480,판례내용,19,피고인은 2014.9.15.
317480,판례내용,20,울산지방법원에서 도로교통법위반(음주운전)죄로 벌금 300만 원의 약식명령을 발령받고 2014.10.14.
317480,판례내용,21,위 약식명령이 확정되었다.
317480,판례내용,22,피고인은 2023.5.14.
317480,판례내용,23,08:30경 울산 울주군 서생면 간절곶삼거리 앞 도로에서부터 B 앞 도로에 이르기까지 약 1km 구간에서 혈중알코올농도 0.168%의 술에 취한 상태로 (차량번호 1 생략)카니발 승용차를 운전하였다.
317480,판례내용,24,이로써 피고인은 음주운전 금지규정을 위반하여 벌금 이상의 형을 선고받고 그 형이 확정된 날로부터 10년 내에 다시 음주운전 금지규정을 위반하였다.
317480,판례내용,25,증거의 요지
317480,판례내용,26,1.피고인의 법정진술
317480,판례내용,27,"2.주취운전자 정황진술보고서, 음주운전단속사실 결과조회서"
317480,판례내용,28,"3.판시 전과 : 범죄경력등조회회보서, 수사보고(동종전력 확인)"
317480,판례내용,29,법령의 적용
317480,판례내용,30,1.범죄사실에 대한 해당법조 및 형의 선택
317480,판례내용,31,"도로교통법 제148조의2 제1항 제3호, 제44조 제1항, 징역형 선택"
317480,판례내용,32,2.집행유예
317480,판례내용,33,형법 제62조 제1항
317480,판례내용,34,3.수강명령
317480,판례내용,35,형법 제62조의2
317480,판례내용,36,양형의 이유
317480,판례내용,37,"피고인의 혈중알코올농도가 상당히 높은 점, 운행 거리가 짧지 않은 점, 2014년에 음주운전으로 벌금형을 선고받은 바 있음에도 또다시 음주운전을 한 점 등에 비추어 보며, 피고인은 그 죄책에 상응하는 처벌이 불가피하다."
317480,판례내용,38,"다만, 피고인이 범행을 뉘우치고 있는 점, 다행히도 인적, 물적 피해가 발생하지는 않은 점, 피고인에게 양팔의 심한 장애가 있는 점 등에다가 그 밖에 피고인의 연령, 성행, 환경, 범행의 동기, 수단과 결과, 범행 후의 정황 등 이 사건에 나타난 양형의 조건이 되는 여러 가지 사정들을 모두 참작하여 주문과 같이 형을 정한다."
317480,판례내용,39,판사 황○ _________________________
