판례일련번호,구분,문장번호,내용
312108,판례내용,1,창원지방법원 통영지원
312108,판례내용,2,판 결
312108,판례내용,3,사 건
312108,판례내용,4,2023고단246 도로교통법위반(음주운전)
312108,판례내용,5,피 고 인
312108,판례내용,6,A
312108,판례내용,7,검 사
312108,판례내용,8,"정○(기소), 안○, 최○(공판)"
312108,판례내용,9,변 호 인
312108,판례내용,10,변호사 이○
312108,판례내용,11,판 결 선 고
312108,판례내용,12,2023.8.22.
312108,판례내용,13,주 문
312108,판례내용,14,피고인을 징역 1년 2월에 처한다.
312108,판례내용,15,"다만, 이 판결 확정일부터 2년간 위 형의 집행을 유예한다."
312108,판례내용,16,피고인에게 120시간의 사회봉사와 40시간의 준법운전강의 수강을 명한다.
312108,판례내용,17,이 유
312108,판례내용,18,범 죄 사 실
312108,판례내용,19,피고인은 2023.2.20.
312108,판례내용,20,00:36 거제시 고현동 이하 주소를 알 수 없는 포차 앞 도로에서부터 그 무렵 같은 시 B건물 앞 도로에 이르기까지 약 15km 구간에서 혈중알콜농도 0.139%의 술에 취한 상태로 (차량번호 1 생략)아반떼 승용차를 운전하였다.
312108,판례내용,21,증거의 요지
312108,판례내용,22,1.피고인의 법정진술
312108,판례내용,23,1.음주운전단속결과통보
312108,판례내용,24,법령의 적용
312108,판례내용,25,1.범죄사실에 대한 해당법조 및 형의 선택
312108,판례내용,26,"도로교통법 제148조의2 제3항 제2호, 제44조 제1항(징역형 선택)"
312108,판례내용,27,1.집행유예
312108,판례내용,28,형법 제62조 제1항
312108,판례내용,29,1.사회봉사명령 및 수강명령
312108,판례내용,30,형법 제62조의2
312108,판례내용,31,양형의 이유
312108,판례내용,32,"피고인의 음주운전 당시 음주수치, 음주운전 단속을 전후한 정황, 종전의 동종범죄로 인한 처벌전력 등을 비롯한 제반사정을 고려하여 주문과 같이 형을 정한다."
312108,판례내용,33,판사 민○ _________________________
