판례일련번호,구분,문장번호,내용
319645,판례내용,1,수원고등법원
319645,판례내용,2,제3-1형사부
319645,판례내용,3,판결
319645,판례내용,4,사건
319645,판례내용,5,2023노148
319645,판례내용,6,가.특정범죄가중처벌등에관한법률위반(향정)
319645,판례내용,7,나.마약류관리에관한법률위반(향정)
319645,판례내용,8,다.특정범죄가중처벌등에관한법률위반(향정)방조
319645,판례내용,9,피고인
319645,판례내용,10,1.가.나.다.A
319645,판례내용,11,2.가.나.B
319645,판례내용,12,항소인
319645,판례내용,13,피고인들 및 검사(피고인 A에 대하여)
319645,판례내용,14,검사
319645,판례내용,15,"전○, 전○(기소), 정○(공판)"
319645,판례내용,16,변호인
319645,판례내용,17,1.피고인 A을 위하여
319645,판례내용,18,"법무법인 여백 담당변호사 고○, 태○"
319645,판례내용,19,"법무법인 삼○ 담당변호사 서○, 박○"
319645,판례내용,20,2.피고인 B을 위하여
319645,판례내용,21,법무법인 일○ 담당변호사 공선명
319645,판례내용,22,원심 판결
319645,판례내용,23,수원지방법원 2023.1.27.
319645,판례내용,24,"선고 2022고합548, 2022고합685(병합), 2022고합893(병합)판결"
319645,판례내용,25,판결 선고
319645,판례내용,26,2023.7.19.
319645,판례내용,27,주문
319645,판례내용,28,피고인들과 검사의 항소를 모두 기각한다.
319645,판례내용,29,이유
319645,판례내용,30,1.항소이유의 요지
319645,판례내용,31,가.피고인 A(양형부당)
319645,판례내용,32,"원심의 피고인 A에 대한 선고형(징역 6년, 몰수, 추징 92,900,000원 등)은 너무 무거워서 부당하다."
319645,판례내용,33,나.피고인 B
319645,판례내용,34,1)사실오인 및 법리오해
319645,판례내용,35,가)필로폰 매매의 점과 관련하여 피고인 A의 원심 법정에서의 전문진술은 허위 개입의 여지가 있으므로 증거능력이 없다.
319645,판례내용,36,피고인 A은 원심 법정에서 “2022.7.10.
319645,판례내용,37,서울 강남구 논현동에서 피고인 B을 만났을 때 매수 비용 중 1천만 원을 부담하였다는 말을 피고인 B으로부터 직접 들었다.
319645,판례내용,38,"피고인 B은 자신이 물건을 직접 판매한다는 말도 하였다.”라고 진술하였고, 위 진술은 피고인 B의 진술을 내용으로 하는 전문진술에 해당한다."
319645,판례내용,39,"피고인 A은 경찰에서 조사받을 당시 필로폰 매수인으로 L만을 지목하였고, 이후 경찰조사 과정과 원심 법정에서 피고인 B을 필로폰 매수인으로 추가하였다."
319645,판례내용,40,"피고인 A은 자신의 공소사실에 대해 모두 자백하고 있고, 수사에 적극적으로 협조하는 등 자신의 양형에 관심이 많다."
