판례일련번호,구분,문장번호,내용
343604,판례내용,1,서 울 남 부 지 방 법 원
343604,판례내용,2,제○ 사 부
343604,판례내용,3,판 결
343604,판례내용,4,"사 건 2023고합165 아동·청소년의성보호에관한법률위반(성착취물제작·배포등), 성폭력범죄의처벌등에관한특례법위반(카메라등이용촬영·반포등), 성폭력범죄의처벌등에관한특례법위반(허위영상물편집·반포등), 정보통신망이용촉진및정보보호등에관한법률위반(음란물유포), 재물손괴"
343604,판례내용,5,피 고 인 A
343604,판례내용,6,"검 사 이○(기소), 최○(공판)"
343604,판례내용,7,변 호 인 변호사 조○(국선)
343604,판례내용,8,판 결 선 고 2023.6.14.
343604,판례내용,9,주 문
343604,판례내용,10,피고인을 징역 2년에 처한다.
343604,판례내용,11,피고인에 대하여 40시간의 성폭력 치료프로그램 이수를 명한다.
343604,판례내용,12,피고인에 대하여 아동․청소년 관련기관등과 장애인복지시설에 각 3년간 취업제한을 명한다.
343604,판례내용,13,"압수된 하드디스크(증 제1호)를 몰수하고, 전자정보(증 제2호)를 폐기한다."
343604,판례내용,14,이 유
343604,판례내용,15,범 죄 사 실
343604,판례내용,16,"1)피고인은 2020.2.18.경 서울 강서구 B아파트에 있는 피고인의 주거지에서 피고인의 휴대전화를 이용하여 보안성과 익명성을 특징으로 하는 사회연결망 서비스인 ‘텔레그램’에 닉네임 ‘C(D)’으로 접속한 후 2021.2.20.경 까지 불법촬영물 및 아동청소년성 착취물, 허위편집물 등의 공유를 목적으로 ‘E’ 채널 및 ‘F’ 그룹 등 7개의 그룹을 개설하고 불법촬영물과 허위편집물을 직접 게시하며 참여자들이 해당 그룹 내에서 음란한 사진 및 영상 등을 접할 수 있는 상태를 조성하는 등 참여자들과 성착취물, 허위편집물, 불법촬영물, 음란물 등을 공유하기로 하였다."
343604,판례내용,17,"1.피고인과 텔레그램 ‘E’ 채널 및 ‘F’, ‘G’, ‘H’, ‘I’, ‘J’, ‘K’ 그룹 내 참여자들과의 공동 범행"
343604,판례내용,18,가.성폭력범죄의처벌등에관한특례법위반(카메라등이용촬영·반포등)
343604,판례내용,19,"누구든지 카메라나 그 밖에 이와 유사한 기능을 갖춘 기계장치를 이용하여 성적 욕망 또는 수치심을 유발할 수 있는 사람의 신체를 촬영대상자의 의사에 반하여 촬영한 촬영물 또는 복제물을 반포·판매·임대·제공 또는 공공연하게 전시·상영하거나, 촬영 당시에는 촬영대상자의 의사에 반하지 아니한 경우에도 사후에 그 촬영물 또는 복제물을 촬영대상자의 의사에 반하여 반포 등을 하여서는 아니 된다."
343604,판례내용,20,"피고인은 2020.2.18.경 피고인의 주소지에서 위와 같은 방법으로 텔레그램에 접속한 후 ‘E’ 채널 및 ‘F’, ‘H’, ‘I’, ‘J’, ‘K’ 등 5개의 그룹을 만들고 2020.2.18."
343604,판례내용,21,10:48경 닉네임 ‘L’이 파일이름 ‘M’의 불법촬영물을 게시하게 하는 등 위 그룹 참여자들과 공동하여 그 무렵부터 2021.5.7.까지 별지 ‘범죄일람표 1’과 같이 829개의 불법촬영물을 반포하였다.
343604,판례내용,22,나.아동·청소년의성보호에관한법률위반(성착취물제작·배포등)
343604,판례내용,23,누구든지 아동·청소년성착취물을 배포·제공하거나 이를 목적으로 광고·소개하거나 공연히 전시 또는 상영하여서는 아니된다.
343604,판례내용,24,"피고인은 2020.2.18.경 피고인의 주소지에서 위와 같은 방법으로 텔레그램에 접속한 후 ‘E’ 채널 및 ‘F’, ‘H’, ‘J’, ‘K’ 등 4개의 그룹을 만들고 2020.2.18."
343604,판례내용,25,10:55경 닉네임 ‘E’가 아동·청소년성착취물 파일이름 ‘N’을 게시하게 하는 등 위 그룹 참여자들과 공동하여 그 무렵부터 2021.2.23.경까지 별지 ‘범죄일람표 2’와 같이 302개의 아동·청소년 성착취물을 배포하였다.
343604,판례내용,26,다.정보통신망이용촉진등정보보호에관한법률위반(음란물유포)
343604,판례내용,27,누구든지 정보통신망을 통하여 음란한 부호·문언·음향·화상 또는 영상을 배포·판매·임대하거나 공공연하게 전시하여서는 아니 된다.
343604,판례내용,28,"피고인은 2020.2.18.경 피고인의 주소지에서 위와 같은 방법으로 텔레그램에 접속한 후 ‘E’ 채널 및 ‘H’, ‘J’, ‘K’ 등 3개의 그룹을 만들고 2020.2.18.경 10:52경 닉네임 ‘E’가 파일이름 ‘O’의 음란물을 게시하게 하는 등 위 그룹 참여자들과 공동하여 그 무렵부터 2021.4.24.경까지 별지 ‘범죄일람표 3’과 같이 304개의 음란한 사진과 동영상을 배포하였다."
343604,판례내용,29,라.성폭력범죄의처벌등에관한특례법위반(허위영상물편집·반포등)
343604,판례내용,30,누구든지 반포 등을 할 목적으로 사람의 얼굴·신체 또는 음성을 대상으로 한 촬영물을 촬영물의 대상자의 의사에 반하여 성적 욕망 또는 수치심을 유발할 수 있는 형태로 편집·합성 또는 가공된 편집물 등을 반포 등을 하여서는 아니 된다.
