판례일련번호,구분,문장번호,내용
336645,판례내용,1,서 울 중 앙 지 방 법 원
336645,판례내용,2,판 결
336645,판례내용,3,사 건
336645,판례내용,4,2023고단6056 성폭력범죄의처벌등에관한특례법위반(공중밀집장소에서의추행)
336645,판례내용,5,피 고 인
336645,판례내용,6,A
336645,판례내용,7,검 사
336645,판례내용,8,"김○(기소), 손○, 최○(공판)"
336645,판례내용,9,변 호 인
336645,판례내용,10,법무법인(유한)대륜 담당변호사 박○
336645,판례내용,11,판 결 선 고
336645,판례내용,12,2024.4.2.
336645,판례내용,13,주 문
336645,판례내용,14,피고인을 징역 1년 6개월에 처한다.
336645,판례내용,15,피고인에게 80시간의 성폭력 치료프로그램 이수를 명한다.
336645,판례내용,16,피고인에 대하여 아동·청소년 관련기관 등과 장애인복지시설에 각 5년간 취업제한을 명한다.
336645,판례내용,17,이 유
336645,판례내용,18,범 죄 사 실
336645,판례내용,19,[범죄전력]
336645,판례내용,20,피고인은 2020.10.13.
336645,판례내용,21,서울남부지방법원에서 성폭력범죄의처벌등에관한특례법위반(공중밀집장소에서의추행)죄로 징역 1년을 선고받고 2021.6.4.
336645,판례내용,22,서울남부구치소에서 그 형의 집행을 종료하였다.
336645,판례내용,23,[범죄사실]
336645,판례내용,24,피고인은 2023.8.17.
336645,판례내용,25,"08:10경 서울 동작구 노량진로 151, 서울지하철 9호선 노량진역에서 동작역까지 운행하는 상선 급행열차 1-2칸에서, 피해자 B(가명, 여, 30세)의 뒤에 서서 피해자의 엉덩이 골 부위에 피고인의 성기를 밀착시키고, 성기를 문지르고 비비다가, 바지 지퍼를 내리고 발기된 성기로 피해자의 엉덩이를 쿡쿡 찔렀다."
336645,판례내용,26,이로써 피고인은 약 4분에 걸쳐 공중밀집장소인 지하철 전동차 내에서 피해자를 추행하였다.
336645,판례내용,27,증거의 요지
336645,판례내용,28,1.피고인의 법정진술
336645,판례내용,29,"2.B, C에 대한 각 경찰진술조서"
336645,판례내용,30,3.수사보고서(목격자 제출 - 신고문자)
336645,판례내용,31,"4.판시 전과 : 범죄경력조회회보서(A), 수사보고(피의자 동종전력 및 출소일자 확인 등)"
336645,판례내용,32,법령의 적용
336645,판례내용,33,1.범죄사실에 대한 해당법조 및 형의 선택
336645,판례내용,34,"성폭력범죄의 처벌 등에 관한 특례법 제11조, 징역형 선택"
336645,판례내용,35,2.누범가중
336645,판례내용,36,형법 제35조
336645,판례내용,37,3.이수명령
336645,판례내용,38,성폭력범죄의 처벌 등에 관한 특례법 제16조 제2항 본문
336645,판례내용,39,1.취업제한명령
336645,판례내용,40,"아동ㆍ청소년의 성보호에 관한 법률 부칙(법률 제19337호, 2023.4.11."
336645,판례내용,41,"), 아동ㆍ청소년의 성보호에 관한 법률 제56조 제1항 본문, 장애인복지법 제59조의3 제1항 본문"
336645,판례내용,42,신상정보 등록 및 제출의무
336645,판례내용,43,"판시 범죄사실에 대하여 유죄판결이 확정되는 경우 피고인은 성폭력범죄의 처벌 등에 관한 특례법 제42조 제1항의 신상정보 등록대상자가 되므로, 같은 법 제43조에 따라 관할 경찰관서의 장에게 신상정보를 제출할 의무가 있다."
336645,판례내용,44,"공개명령, 고지명령의 면제"
336645,판례내용,45,"피고인의 나이, 성행, 환경, 재범위험성, 범행 내용, 범행 후 정황, 위 각 명령으로 인하여 피고인이 입는 불이익의 정도와 예상되는 부작용, 그로 인하여 달성할 수 있는 등록대상 성범죄의 예방 및 피해자 보호 효과 등을 종합적으로 고려하면, 피고인의 신상정보를 공개․고지하여서는 아니 될 특별한 사정이 있다고 판단된다."
336645,판례내용,46,"따라서 성폭력 범죄의 처벌 등에 관한 특례법 제47조 제1항, 제49조 제1항, 아동․청소년의 성보호에 관한 법률 제49조 제1항 단서, 제50조 제1항 단서에 따라 피고인에 대하여 공개명령, 고지명령을 선고하지 않는다."
336645,판례내용,47,양형의 이유
336645,판례내용,48,"아래 양형사유들 및 이 사건 범행의 내용, 경위, 범행 전후의 정황, 피고인의 나이, 성행, 환경 등 기록에 나타난 양형조건들을 종합적으로 고려함"
336645,판례내용,49,"◯ 불리한 양형사유: 피고인은 동종범행으로 2011년, 2013년 각 벌금형, 2016년 집행유예, 2018년 및 2020년 각 징역형을 선고받은 전력이 있고, 마지막 징역형으로 인한 누범기간 중의 재범이다."
336645,판례내용,50,범행의 내용 및 수법에 비추어 죄질이 매우 좋지 않다.
336645,판례내용,51,피고인은 범행 사실이 발각되었고 목격자가 있음에도 범행을 부인하다가 피해자가 신고하려고 하자 사과하는 듯한 태도를 보이다가 다시 수사기관에서는 범행을 부인하였다.
336645,판례내용,52,피해자는 이 사건 범행 및 범행 후의 상황으로 인한 정신적인 고통을 호소하고 있다.
336645,판례내용,53,"◯ 유리한 양형사유: 피고인이 뒤늦게나마 범행을 자백하고 있고, 피해자 앞으로 일부 금원을 공탁하였다(다만 피해자는 이를 수령할 의사가 없다는 의사를 표시하였으므로 이러한 사정 역시 모두 고려한다)."
336645,판례내용,54,판사 이○ _________________________
