판례일련번호,구분,문장번호,내용
324556,판례내용,1,서 울 동 부 지 방 법 원
324556,판례내용,2,제○ 사 부
324556,판례내용,3,판 결
324556,판례내용,4,사 건
324556,판례내용,5,"2022고합314 성폭력범죄의처벌등에관한특례법위반(13세미만미성년자강제추행), 미성년자유인미수"
324556,판례내용,6,피 고 인
324556,판례내용,7,A
324556,판례내용,8,검 사
324556,판례내용,9,"황○(기소), 서○(공판)"
324556,판례내용,10,변 호 인
324556,판례내용,11,법무법인 김앤파트너스
324556,판례내용,12,"담당변호사 김○, 추○"
324556,판례내용,13,판 결 선 고
324556,판례내용,14,2023.2.15.
324556,판례내용,15,주 문
324556,판례내용,16,피고인을 징역 2년 6월에 처한다.
324556,판례내용,17,"다만, 이 판결 확정일로부터 4년간 위 형의 집행을 유예한다."
324556,판례내용,18,피고인에게 보호관찰과 40시간의 성폭력 치료강의 수강 및 40시간의 사회봉사를 각 명한다.
324556,판례내용,19,피고인에게 아동·청소년 관련기관등과 장애인관련기관에 각 5년간 취업제한을 명한다.
324556,판례내용,20,이 사건 공소사실 중 미성년자유인미수의 점은 무죄.
324556,판례내용,21,이 판결 중 무죄 부분의 요지를 공시한다.
324556,판례내용,22,이 유
324556,판례내용,23,범 죄 사 실
324556,판례내용,24,피고인은 2022.10.13.
324556,판례내용,25,"18:40경 서울 송파구 B에 있는 편의점에서 라면을 구입하는 피해자 C(남, 11세)에게 삼각김밥을 사주고 남은 잔돈 9,600원을 용돈이라고 하면서 피해자에게 건네주었고, 편의점을 나간 피해자에게 “아저씨도 니 심정을 안다.엄마아빠가 싸우냐?"
324556,판례내용,26,엄마가 아프냐?”라는 말을 하면서 피해자의 몸을 안고 피해자의 오른쪽 귀를 살짝 깨물었다.
324556,판례내용,27,이로써 피고인은 13세 미만의 사람을 강제추행하였다.
324556,판례내용,28,증거의 요지
324556,판례내용,29,1.피고인의 일부 법정진술
324556,판례내용,30,2.C에 대한 각 경찰 진술조서
324556,판례내용,31,3.112신고사건처리표
324556,판례내용,32,"4.수사보고서(현장 상황 등), 수사보고서(CCTV 영상 확인 – D편의점), 현장CCTV 영상 CD"
324556,판례내용,33,법령의 적용
324556,판례내용,34,1.범죄사실에 대한 해당법조
324556,판례내용,35,"성폭력범죄의 처벌 등에 관한 특례법 제7조 제3항, 형법 제298조"
324556,판례내용,36,2.정상참작감경
324556,판례내용,37,"형법 제53조, 제55조 제1항 제3호(아래 양형의 이유 중 유리한 정상 참작)"
324556,판례내용,38,3.집행유예
324556,판례내용,39,형법 제62조 제1항(아래 양형의 이유 중 유리한 정상 참작)
324556,판례내용,40,"1.보호관찰, 사회봉사 및 수강명령"
324556,판례내용,41,"아동·청소년의 성보호에 관한 법률 제21조 제2항 본문, 제4항"
324556,판례내용,42,2.공개 및 고지명령의 면제
324556,판례내용,43,"아동·청소년의 성보호에 관한 법률 제49조 제1항 단서, 제50조 제1항 단서(피고인이 동종 범죄로 처벌받은 전력이 없는 점, 피고인에 대한 본형 및 부수처분만으로도 그 재범을 방지하는 효과를 거둘 수 있다고 보이는 점, 그 밖에 피고인의 나이, 직업, 재범위험성, 이 사건 범행의 종류, 동기, 범행과정, 공개·고지명령으로 인하여 피고인이 입는 불이익의 정도와 예상되는 부작용, 그로 인해 달성할 수 있는 등록 대상 성범죄의 예방 및 피해자 보호 효과 등을 종합적으로 고려하여 볼 때 신상정보를 공개·고지하여서는 안 될 특별한 사정이 있다고 판단된다)"
324556,판례내용,44,3.취업제한명령
324556,판례내용,45,"아동·청소년의 성보호에 관한 법률 제56조 제1항 본문, 장애인복지법 제59조의3 제1항 본문"
324556,판례내용,46,피고인 및 변호인의 주장에 관한 판단
324556,판례내용,47,1.주장의 요지
324556,판례내용,48,피고인이 피해자를 껴안은 사실은 있으나 피해자의 귀를 깨물지는 않았다.
324556,판례내용,49,2.판단
324556,판례내용,50,"이 법원이 채택하여 조사한 증거에 의하여 인정되는 다음과 같은 사정들을 종합해보면, 피고인이 범죄사실 기재와 같이 피해자의 귀를 깨문 사실이 인정되므로, 피고인과 변호인의 주장은 받아들이지 않는다."
324556,판례내용,51,"가.피해자는 경찰 1, 2차 조사에서 모두 “피고인이 마주보면서 자신을 2~3번 껴안았는데, 안으면서 오른쪽 귀를 1번 깨물었다.아프지는 않았고 장난식으로 살짝 깨물었다.”고 진술하였고, 당시 기분이 어땠냐는 경찰의 질문에 “무서웠고 짜증났는데, 무서운 게 조금 더 컸다.”는 취지로 진술하였다."
324556,판례내용,52,"이처럼 피해자는 추행 당시 피고인과 피해자의 위치 및 자세, 피고인이 만지거나 접촉한 피해자의 신체 부위와 정도 및 방법, 구체적 행위태양, 그에 대한 피해자의 감정과 반응 및 행동, 당시 주변 상황 등 주요 부분에 있어 직접 경험하지 않고는 쉽게 알 수 없는 내용을 포함하여 자신이 경험한 사실을 구체적이면서도 일관되게 특별한 모순 없이 진술하였던 점, 달리 피해자가 피고인을 무고할 동기나 정황은 찾아볼 수 없는 점 등에 비추어 보면 그 진술의 신빙성을 인정할 수 있다."
324556,판례내용,53,"나.피해자는 편의점 내부에서 피고인과 나누었던 대화 내용이나 피고인의 행동 등에 대해서도 구체적으로 진술하였는데, 그 진술 내용은 편의점 내부를 촬영한 CCTV 영상과 대체로 부합하는바, 피해자가 허위 진술을 하고 있다고 볼 만한 사정 또한 없다."
324556,판례내용,54,다.피해자는 피고인이 2~3번 안았고 그 중 1번 귀를 깨물었다고 하여 껴안은 행위와 귀를 깨문 행위를 구분하여 진술하였고 그러한 피고인의 행위에 대한 자신의 감정도 구체적으로 진술하고 있다.
324556,판례내용,55,"이에 비추어 보면 피해자는 피고인이 자신의 귀를 깨문 행위를 명확히 인식하였던 것으로 보이고, 피고인의 주장대로 피고인이 피해자를 안을 때 피고인의 옷깃이 피해자의 귀에 스친 것을 귀를 깨문 것으로 착각한 것으로 보이지는 않는다."
324556,판례내용,56,양형의 이유
324556,판례내용,57,1.법률상 처단형의 범위 : 징역 2년 6월 ∼ 15년
324556,판례내용,58,2.양형기준에 따른 권고형의 범위
324556,판례내용,59,[유형의 결정] 성범죄 > 01.일반적 기준 > 라.13세 미만 대상 성범죄(16세 미만 대상 의제강간 등 포함)> [제3유형] 강제추행
324556,판례내용,60,[특별양형인자] 감경요소 : 추행의 정도가 약한 경우
324556,판례내용,61,"[권고영역 및 권고형의 범위] 감경영역, 징역 2년 6월 ∼ 5년"
324556,판례내용,62,3.선고형의 결정
324556,판례내용,63,"이 사건 범행은 피고인이 미성년자인 피해자를 추행한 것으로, 피고인과 피해자의 성별, 나이 차이, 범행 경위 등에 비추어 볼 때 그 죄책이 가볍지 않다."
324556,판례내용,64,"피해자는 피고인의 범행으로 상당한 정신적 충격을 받았던 것으로 보이는데, 피고인은 피해자로부터 아직 용서받지 못하였다."
324556,판례내용,65,"다만 피고인이 피해자를 안은 행위는 인정하여 자신의 일부 범행은 인정하고 있는 점, 추행의 정도가 상대적으로 경한 점, 피고인이 피해자를 위하여 1,000만 원을 형사공탁한 점 등은 피고인에게 유리한 정상으로 참작한다."
